Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Bicicleta (ms),Duração de Inativa (ms),Duração de Caminhada (ms)
00:00:00.000-03:00,00:15:00.000-03:00,1,15.742187483990945,19.880557150977154,,,,,,,,,,0.3333726227283478,0.3333726227283478,0.3333726227283478,31,,,,,900000,
00:15:00.000-03:00,00:30:00.000-03:00,,15.742187483990945,,,,,,,,,,,,,,,,,,,900000,
00:30:00.000-03:00,00:45:00.000-03:00,,15.742187483990945,,,,67.0,67.0,67.0,,,,,,,,,,,,,900000,
00:45:00.000-03:00,01:00:00.000-03:00,,15.742187483990945,,,,,,,,,,,,,,,,,,,900000,
01:00:00.000-03:00,01:15:00.000-03:00,,15.742187483990945,,,,56.0,56.0,56.0,,,,,,,,,,,,,900000,
01:15:00.000-03:00,01:30:00.000-03:00,,15.742187483990945,,,,,,,,,,,,,,,,,,,900000,
01:30:00.000-03:00,01:45:00.000-03:00,,15.742187483990945,,,,,,,,,,,,,,,,,,,900000,
01:45:00.000-03:00,02:00:00.000-03:00,,15.742187483990945,,,,56.0,56.0,56.0,,,,,,,,,,,,,900000,
02:00:00.000-03:00,02:15:00.000-03:00,,15.742187483990945,,,,,,,,,,,,,,,,,,,900000,
02:15:00.000-03:00,02:30:00.000-03:00,,15.742187483990945,,,,58.0,58.0,58.0,,,,,,,,,,,,,900000,
02:30:00.000-03:00,02:45:00.000-03:00,,15.742187483990945,,,,59.0,59.0,59.0,,,,,,,,,,,,,900000,
02:45:00.000-03:00,03:00:00.000-03:00,,15.742187483990945,,,,57.0,57.0,57.0,,,,,,,,,,,,,900000,
03:00:00.000-03:00,03:15:00.000-03:00,,15.742187483990945,,,,,,,,,,,,,,,,,,,900000,
03:15:00.000-03:00,03:30:00.000-03:00,,15.742187483990945,,,,53.0,53.0,53.0,,,,,,,,,,,,,900000,
03:30:00.000-03:00,03:45:00.000-03:00,,15.742187483990945,,,,49.0,49.0,49.0,,,,,,,,,,,,,900000,
03:45:00.000-03:00,04:00:00.000-03:00,,15.742187483990945,,,,64.0,64.0,64.0,,,,,,,,,,,,,900000,
04:00:00.000-03:00,04:15:00.000-03:00,,15.742187483990945,,,,56.0,56.0,56.0,,,,,,,,,,,,,900000,
04:15:00.000-03:00,04:30:00.000-03:00,,15.742187483990945,,,,55.0,55.0,55.0,,,,,,,,,,,,,900000,
04:30:00.000-03:00,04:45:00.000-03:00,,15.742187483990945,,,,59.0,59.0,59.0,,,,,,,,,,,,,900000,
04:45:00.000-03:00,05:00:00.000-03:00,,15.742187483990945,,,,55.0,55.0,55.0,,,,,,,,,,,,,900000,
05:00:00.000-03:00,05:15:00.000-03:00,,15.742187483990945,,,,,,,,,,,,,,,,,,,900000,
05:15:00.000-03:00,05:30:00.000-03:00,,15.742187483990945,,,,,,,,,,,,,,,,,,,900000,
05:30:00.000-03:00,05:45:00.000-03:00,,15.742187483990945,,,,52.0,52.0,52.0,,,,,,,,,,,,,900000,
05:45:00.000-03:00,06:00:00.000-03:00,,15.742187483990945,,,,54.0,54.0,54.0,,,,,,,,,,,,,900000,
06:00:00.000-03:00,06:15:00.000-03:00,,15.742187483990945,,,,59.0,59.0,59.0,,,,,,,,,,,,,900000,
06:15:00.000-03:00,06:30:00.000-03:00,,15.742187483990945,,,,58.0,58.0,58.0,,,,,7.3464932441711435,7.346493244171143,7.346493244171143,,,,,,900000,
06:30:00.000-03:00,06:45:00.000-03:00,,15.742187483990945,,,,64.0,64.0,64.0,,,,,4.743208449933112,7.346493244171143,0.9413507580757141,,,,,,900000,
06:45:00.000-03:00,07:00:00.000-03:00,,15.742187483990945,,,,63.0,63.0,63.0,,,,,,,,,,,,,900000,
07:00:00.000-03:00,07:15:00.000-03:00,,15.742187483990945,,,,,,,,,,,,,,,,,,,900000,
07:15:00.000-03:00,07:30:00.000-03:00,,15.742187483990945,,,,60.0,60.0,60.0,,,,,,,,,,,,,900000,
07:30:00.000-03:00,07:45:00.000-03:00,,15.742187483990945,,,,,,,,,,,,,,,,,,,900000,
07:45:00.000-03:00,08:00:00.000-03:00,,15.742187483990945,,,,,,,,,,,,,,,,,,,900000,
08:00:00.000-03:00,08:15:00.000-03:00,,15.742187483990945,,,,78.0,78.0,78.0,,,,,1.373469528888334,1.7538479566574097,0.519385576248169,,,,,,900000,
08:15:00.000-03:00,08:30:00.000-03:00,,15.742187483990945,,,,,,,,,,,0.519385576248169,0.519385576248169,0.519385576248169,,,,,,900000,
