Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Inativa (ms),Duração de Caminhada (ms),Duração de Corrida (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,15.815103603853498,8.195833333333333,,,66.8,69.0,65.0,,,,,,,,13,,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,15.815103603853498,8.78125,,,94.9090909090909,115.0,64.0,,,,,,,,13,,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.815103617357616,8.78125,,,88.89285714285714,106.0,71.0,,,,,,,,13,,,,26237,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.815103717531002,8.78125,,,79.45454545454545,102.0,64.0,,,,,,,,7,,,,420000,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.815103530883789,8.78125,,,87.4,89.0,84.0,,,,,,,,,,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.815103521801175,8.78125,,,87.58333333333333,88.0,84.0,,,,,,,,,,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,15.8151033946446,8.78125,,,89.85714285714286,93.0,88.0,,,,,,,,,,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.8151033946446,8.78125,,,91.91666666666667,94.0,89.0,,,,,,,,,,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.8151033946446,8.78125,,,94.71428571428571,100.0,89.0,,,,,,,,,,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.815103167579288,8.78125,,,89.25,96.0,87.0,,,,,,,,,,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.815102713448661,8.78125,,,87.21428571428571,89.0,83.0,,,,,,,,,,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.815102713448661,8.78125,,,87.41666666666667,90.0,84.0,,,,,,,,,,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,15.815103269090839,8.78125,,,87.42857142857143,95.0,82.0,,,,,,,,,,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,15.815103665520162,8.78125,,,83.0,87.0,79.0,,,,,,,,,,,,,,
03:30:00.000-03:00,03:45:00.000-03:00,,15.81510314941406,8.78125,,,90.71428571428571,115.0,80.0,,,,,,,,,,,,,,
03:45:00.000-03:00,04:00:00.000-03:00,,15.815102677118212,8.78125,,,82.5,83.0,82.0,,,,,,,,,,,,,,
04:00:00.000-03:00,04:15:00.000-03:00,,15.815102713448661,8.78125,,,85.57142857142857,92.0,79.0,,,,,0.009756944142282009,0.009756944142282009,0.009756944142282009,,,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,15.815102713448661,8.78125,,,86.25,89.0,83.0,,,,,,,,,,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,15.815104042812859,8.78125,,,83.85714285714286,95.0,69.0,,,,,,,,,,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,15.815104744651101,8.78125,,,90.7,99.0,75.0,,,,,,,,,,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,15.815103658040364,8.78125,,,92.28571428571429,99.0,66.0,,,,,,,,,,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,15.815103530883789,8.78125,,,94.41666666666667,96.0,93.0,,,,,,,,,,,,,,
05:30:00.000-03:00,05:45:00.000-03:00,,15.815103530883789,8.78125,,,95.14285714285714,99.0,94.0,,,,,,,,,,,,,,
05:45:00.000-03:00,06:00:00.000-03:00,,15.815103530883789,8.78125,,,90.75,95.0,83.0,,,,,,,,,,,,,,
06:00:00.000-03:00,06:15:00.000-03:00,,15.815102640787762,8.78125,,,98.07142857142857,107.0,89.0,,,,,,,,,,,,,,
06:15:00.000-03:00,06:30:00.000-03:00,,15.815102577209473,8.78125,,,101.0,124.0,94.0,,,,,,,,,,,,,,
06:30:00.000-03:00,06:45:00.000-03:00,,15.815102577209473,8.78125,,,99.57142857142857,113.0,95.0,,,,,,,,,,,,,,
06:45:00.000-03:00,07:00:00.000-03:00,,15.815102577209473,8.78125,,,97.58333333333333,100.0,91.0,,,,,,,,,,,,,,
07:00:00.000-03:00,07:15:00.000-03:00,,15.815103578567506,8.78125,,,87.5,106.0,65.0,,,,,,,,,,,,,,
07:15:00.000-03:00,07:30:00.000-03:00,,15.815103650093079,8.78125,,,94.16666666666667,100.0,89.0,,,,,,,,,,,,,,
07:30:00.000-03:00,07:45:00.000-03:00,,15.815103186564595,8.78125,,,84.2,101.0,65.0,,,,,,,,11,,,,720000,,
07:45:00.000-03:00,08:00:00.000-03:00,,15.815103070682477,8.78125,,,76.07503942945742,94.0,69.0,,,,,,,,13,,,,900000,,
08:00:00.000-03:00,08:15:00.000-03:00,13,51.13980929752162,1250.4425595238095,12.0,12,110.30062901926121,137.0,70.0,,,,,1.6023809909820557,1.6023809909820557,1.6023809909820557,1528,,,,105834,794166,
