Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Bicicleta (ms),Duração de Caminhada (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,15.742187656817348,3.8349834983498345,,,61.0,61.0,61.0,,,,,,,,6,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,15.742187656817348,4.108910891089109,,,,,,,,,,,,,6,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.742187656817348,4.108910891089109,,,94.0,94.0,94.0,,,,,,,,6,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.742187656817348,4.108910891089109,,,,,,,,,,,,,6,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.742187656817348,4.108910891089109,,,57.0,57.0,57.0,,,,,,,,6,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.742187656817348,4.108910891089109,,,,,,,,,,,,,6,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,15.742187656817348,4.108910891089109,,,77.0,77.0,77.0,,,,,,,,6,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.742187656817348,4.108910891089109,,,,,,,,,,,,,6,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.742187656817348,4.108910891089109,,,77.0,77.0,77.0,,,,,,,,6,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.742187656817348,4.108910891089109,,,,,,,,,,,,,6,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.742187656817348,4.108910891089109,,,67.0,67.0,67.0,,,,,,,,6,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.742187656817348,4.108910891089109,,,,,,,,,,,,,6,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,15.742187656817348,4.108910891089109,,,76.5,77.0,76.0,,,,,,,,6,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,15.742187656817348,4.108910891089109,,,,,,,,,,,,,6,,,,,
03:30:00.000-03:00,03:45:00.000-03:00,,15.742187656817348,4.108910891089109,,,69.0,69.0,69.0,,,,,,,,6,,,,,
03:45:00.000-03:00,04:00:00.000-03:00,,21.653580789134697,4.108910891089109,,,72.0,72.0,72.0,,,,,,,,6,,,,,99244
04:00:00.000-03:00,04:15:00.000-03:00,,15.742187446001227,4.108910891089109,,,,,,,,,,,,,6,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,15.742187446001227,4.108910891089109,,,,,,,,,,,,,6,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,15.742187446001227,4.108910891089109,,,74.0,74.0,74.0,,,,,,,,6,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,15.742187446001227,4.108910891089109,,,63.291666666666664,67.0,61.0,,,,,0.9229341149330139,0.9229341149330139,0.9229341149330139,6,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,15.742187446001227,4.108910891089109,,,62.607142857142854,72.0,60.0,,,,,1.6651050850586484,1.9273347854614258,0.0045654564164578915,6,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,15.742187446001227,4.108910891089109,,,73.67857142857143,81.0,62.0,,,,,1.8827155533959137,1.9273347854614258,1.7716646194458008,6,,,,,
05:30:00.000-03:00,05:45:00.000-03:00,,15.742187446001227,4.108910891089109,,,67.0,73.0,61.0,,,,,2.3052016496658325,2.8387386798858643,1.7716646194458008,6,,,,,
05:45:00.000-03:00,06:00:00.000-03:00,,15.742187446001227,4.108910891089109,,,65.0,68.0,60.0,,,,,3.7317603826522827,4.624782085418701,2.8387386798858643,6,,,,,
06:00:00.000-03:00,06:15:00.000-03:00,,15.742187446001227,4.108910891089109,,,66.78571428571429,73.0,65.0,,,,,5.493117809295654,6.361453533172607,4.624782085418701,6,,,,,
06:15:00.000-03:00,06:30:00.000-03:00,,15.742187446001227,4.108910891089109,,,64.60714285714286,67.0,61.0,,,,,3.676015615463257,6.361453533172607,0.9905776977539062,6,,,,,
06:30:00.000-03:00,06:45:00.000-03:00,,15.742187446001227,4.108910891089109,,,65.57142857142857,68.0,57.0,,,,,0.9905776977539062,0.9905776977539062,0.9905776977539062,6,,,,,
06:45:00.000-03:00,07:00:00.000-03:00,,15.742187446001227,4.108910891089109,,,67.96428571428571,75.0,60.0,,,,,0.9905776977539062,0.9905776977539062,0.9905776977539062,6,,,,,
07:00:00.000-03:00,07:15:00.000-03:00,,15.742187446001227,4.108910891089109,,,64.75,73.0,60.0,,,,,,,,6,,,,,
07:15:00.000-03:00,07:30:00.000-03:00,,15.742187446001227,4.108910891089109,,,65.67857142857143,69.0,59.0,,,,,,,,6,,,,,
07:30:00.000-03:00,07:45:00.000-03:00,,15.742187446001227,4.108910891089109,,,65.53571428571429,70.0,62.0,,,,,1.5289453737016483,2.8299782276153564,1.067099690437317,6,,,,,
07:45:00.000-03:00,08:00:00.000-03:00,,15.742187446001227,4.108910891089109,,,68.5,73.0,62.0,,,,,2.8299782276153564,2.8299782276153564,2.8299782276153564,6,,,,,
08:00:00.000-03:00,08:15:00.000-03:00,,15.742187446001227,4.108910891089109,,,74.21428571428571,80.0,65.0,,,,,2.2257432937622075,2.225743293762207,2.225743293762207,6,,,,,
08:15:00.000-03:00,08:30:00.000-03:00,,15.742187446001227,4.108910891089109,,,70.53571428571429,75.0,63.0,,,,,2.225743293762207,2.225743293762207,2.225743293762207,6,,,,,
08:30:00.000-03:00,08:45:00.000-03:00,,15.742187446001227,4.108910891089109,,,67.71428571428571,75.0,59.0,,,,,1.593733549118042,1.593733549118042,1.593733549118042,6,,,,,
08:45:00.000-03:00,09:00:00.000-03:00,,15.742187446001227,4.108910891089109,,,71.96428571428571,75.0,68.0,,,,,1.3977882862091064,1.593733549118042,1.201843023300171,6,,,,,
09:00:00.000-03:00,09:15:00.000-03:00,,15.742187446001227,4.108910891089109,,,77.46428571428571,93.0,65.0,,,,,1.201843023300171,1.201843023300171,1.201843023300171,6,,,,,
09:15:00.000-03:00,09:30:00.000-03:00,,15.742187446001227,4.108910891089109,,,74.39285714285714,77.0,70.0,,,,,0.5576907396316528,0.5576907396316528,0.5576907396316528,6,,,,,
09:30:00.000-03:00,09:45:00.000-03:00,,15.742187446001227,4.108910891089109,,,75.64285714285714,82.0,68.0,,,,,0.5576907396316528,0.5576907396316528,0.5576907396316528,6,,,,,
09:45:00.000-03:00,10:00:00.000-03:00,,15.742187446001227,4.108910891089109,,,79.25,84.0,74.0,,,,,,,,6,,,,,
10:00:00.000-03:00,10:15:00.000-03:00,,28.213605069435957,61.00840084008401,,,77.25,83.0,75.0,,,,,0.23333331942558289,0.23333331942558289,0.23333331942558289,101,,,,,240000
10:15:00.000-03:00,10:30:00.000-03:00,,31.331457829737403,88.9090909090909,,,80.0,80.0,80.0,,,,,0.13787878770381212,0.25,0.025757575407624245,138,,,,,300000
10:30:00.000-03:00,10:45:00.000-03:00,,21.97789504089146,38.60377358490566,,,90.83333333333333,103.0,76.0,,,,,,,,59,,,,,120000
10:45:00.000-03:00,11:00:00.000-03:00,,15.742186592351157,10.754716981132075,,,,,,,,,,,,,16,,,,,
11:00:00.000-03:00,11:15:00.000-03:00,,15.742186592351157,10.754716981132075,,,85.0,85.0,85.0,,,,,,,,16,,,,,
11:15:00.000-03:00,11:30:00.000-03:00,,15.742186592351157,10.754716981132075,,,,,,,,,,,,,16,,,,,
11:30:00.000-03:00,11:45:00.000-03:00,,15.742186592351157,10.754716981132075,,,76.0,76.0,76.0,,,,,,,,16,,,,,
11:45:00.000-03:00,12:00:00.000-03:00,,15.742186592351157,10.754716981132075,,,,,,,,,,,,,16,,,,,
12:00:00.000-03:00,12:15:00.000-03:00,,15.742186592351157,10.754716981132075,,,,,,,,,,,,,16,,,,,
12:15:00.000-03:00,12:30:00.000-03:00,,15.742186592351157,10.754716981132075,,,,,,,,,,,,,16,,,,,
12:30:00.000-03:00,12:45:00.000-03:00,,19.865341241036568,10.754716981132075,,,88.0,88.0,88.0,,,,,,,,16,,,,,69222
12:45:00.000-03:00,13:00:00.000-03:00,,15.742186039052514,10.754716981132075,,,,,,,,,,0.011949685402214527,0.011949685402214527,0.011949685402214527,16,,,,,
13:00:00.000-03:00,13:15:00.000-03:00,,19.840504314155762,10.754716981132075,,,,,,,,,,0.31382298469543457,0.31382298469543457,0.31382298469543457,16,,,,,68805
13:15:00.000-03:00,13:30:00.000-03:00,,15.74218781774479,10.754716981132075,,,,,,,,,,,,,16,,,,,
13:30:00.000-03:00,13:45:00.000-03:00,,15.74218781774479,10.754716981132075,,,75.0,75.0,75.0,,,,,,,,16,,,,,
13:45:00.000-03:00,14:00:00.000-03:00,,15.74218781774479,10.754716981132075,,,,,,,,,,,,,16,,,,,
14:00:00.000-03:00,14:15:00.000-03:00,,15.74218781774479,10.754716981132075,,,83.0,83.0,83.0,,,,,,,,16,,,,,
14:15:00.000-03:00,14:30:00.000-03:00,,15.74218781774479,10.754716981132075,,,,,,,,,,,,,16,,,,,
14:30:00.000-03:00,14:45:00.000-03:00,,15.74218781774479,10.754716981132075,,,80.0,80.0,80.0,,,,,,,,16,,,,,
14:45:00.000-03:00,15:00:00.000-03:00,,18.860041851330685,25.420754716981136,,,,,,,,,,,,,39,,,,,60000
15:00:00.000-03:00,15:15:00.000-03:00,,43.802873625238256,146.44320987654322,,,87.95,101.0,71.0,,,,,0.2683333456516266,0.2683333456516266,0.2683333456516266,225,,,,,540000
15:15:00.000-03:00,15:30:00.000-03:00,,15.74218658079584,4.62962962962963,,,,,,,,,,,,,7,,,,,
15:30:00.000-03:00,15:45:00.000-03:00,,15.74218658079584,4.62962962962963,,,76.0,76.0,76.0,,,,,,,,7,,,,,
15:45:00.000-03:00,16:00:00.000-03:00,,15.74218658079584,4.62962962962963,,,60.0,60.0,60.0,,,,,0.005144033115357161,0.005144033115357161,0.005144033115357161,7,,,,,
16:00:00.000-03:00,16:15:00.000-03:00,,15.74218658079584,4.62962962962963,,,68.0,68.0,68.0,,,,,,,,7,,,,,
16:15:00.000-03:00,16:30:00.000-03:00,,15.74218658079584,4.62962962962963,,,,,,,,,,,,,7,,,,,
16:30:00.000-03:00,16:45:00.000-03:00,5,58.37228834448895,136.95149911816577,5.0,5,97.0,127.0,74.0,,,,,0.2608674019575119,0.3067348003387451,0.2150000035762787,198,,,,180000,600000
16:45:00.000-03:00,17:00:00.000-03:00,15,72.99998959680352,57.32142857142857,15.0,15,94.0,96.0,92.0,,,,,0.06369047611951828,0.06369047611951828,0.06369047611951828,,,,,900000,
17:00:00.000-03:00,17:15:00.000-03:00,,19.123260490689365,42.035714285714285,,,68.0,68.0,68.0,,,,,,,,60,,,,53145,
17:15:00.000-03:00,17:30:00.000-03:00,5,29.427286502332116,165.9672908782959,,,,,,,,,,0.6196225378026597,1.0778508186340332,0.32522282004356384,283,,,,,229754
17:30:00.000-03:00,17:45:00.000-03:00,,15.742187547824786,,,,,,,,,,,,,,,,,,,
17:45:00.000-03:00,18:00:00.000-03:00,,15.742187547824786,,,,,,,,,,,,,,,,,,,
18:00:00.000-03:00,18:15:00.000-03:00,,15.742187547824786,,,,,,,,,,,,,,,,,,,
18:15:00.000-03:00,18:30:00.000-03:00,4,21.145973974295387,102.24853897094727,,,,,,,,,,0.4017447732088463,1.0227389335632324,0.31382301449775696,202,,,,,90722
18:30:00.000-03:00,18:45:00.000-03:00,1,22.953269520196987,38.824477195739746,,,,,,,,,,0.44697166979312897,0.5379566550254822,0.35598668456077576,84,,,,,121064
18:45:00.000-03:00,19:00:00.000-03:00,,15.742186030404945,,,,,,,,,,,,,,,,,,,
19:00:00.000-03:00,19:15:00.000-03:00,,15.742186030404945,,,,,,,,,,,,,,,,,,,
19:15:00.000-03:00,19:30:00.000-03:00,,15.742186030404945,,,,,,,,,,,,,,,,,,,
19:30:00.000-03:00,19:45:00.000-03:00,,15.742186030404945,,,,,,,,,,,,,,,,,,,
19:45:00.000-03:00,20:00:00.000-03:00,,15.742186030404945,,,,,,,,,,,,,,,,,,,
20:00:00.000-03:00,20:15:00.000-03:00,,19.860218683588684,10.042336463928223,,,,,,,,,,0.6760624051094055,0.6760624051094055,0.6760624051094055,32,,,,,69136
20:15:00.000-03:00,20:30:00.000-03:00,,15.742185880408035,,,,,,,,,,,,,,,,,,,
20:30:00.000-03:00,20:45:00.000-03:00,,15.742185880408035,,,,,,,,,,,,,,22,,,,,
20:45:00.000-03:00,21:00:00.000-03:00,,15.742185880408035,,,,,,,,,,,,,,13,,,,,
21:00:00.000-03:00,21:15:00.000-03:00,,15.742185880408035,,,,,,,,,,,,,,,,,,,
21:15:00.000-03:00,21:30:00.000-03:00,,15.742185880408035,,,,,,,,,,,,,,,,,,,
21:30:00.000-03:00,21:45:00.000-03:00,,15.742185880408035,,,,,,,,,,,,,,,,,,,
21:45:00.000-03:00,22:00:00.000-03:00,,15.742185880408035,,,,,,,,,,,,,,,,,,,
22:00:00.000-03:00,22:15:00.000-03:00,,15.742185880408035,,,,,,,,,,,,,,,,,,,
22:15:00.000-03:00,22:30:00.000-03:00,,15.742185880408035,,,,,,,,,,,,,,,,,,,
22:30:00.000-03:00,22:45:00.000-03:00,,15.742185880408035,,,,,,,,,,,,,,,,,,,
22:45:00.000-03:00,23:00:00.000-03:00,,15.742185880408035,,,,,,,,,,,,,,,,,,,
23:00:00.000-03:00,23:15:00.000-03:00,,15.742185880408035,,,,,,,,,,,,,,,,,,,
23:15:00.000-03:00,23:30:00.000-03:00,,15.742185880408035,,,,,,,,,,,,,,,,,,,
23:30:00.000-03:00,23:45:00.000-03:00,,15.742185880408035,,,,,,,,,,,,,,,,,,,
23:45:00.000-03:00,00:00:00.000-03:00,,15.742185880408035,24.478195190429688,,,,,,,,,,0.31382301449775696,0.31382301449775696,0.31382301449775696,39,,,,,
