Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Inativa (ms)
15:00:00.000-02:00,15:15:00.000-02:00,,,15.10327777008282,,,,,,,,,,,,,1,,,,900000
15:15:00.000-02:00,15:30:00.000-02:00,,,17.607894545320487,,,,,,,,,,,,,6,,,,900000
15:30:00.000-02:00,15:45:00.000-02:00,,,19.787441632523286,,,,,,,,,,,,,20,,,,900000
15:45:00.000-02:00,16:00:00.000-02:00,,,8.735089621045296,,,,,,,,,,,,,,,,,900000
16:00:00.000-02:00,16:15:00.000-02:00,,,8.735089621045296,,,,,,,,,,,,,,,,,900000
16:15:00.000-02:00,16:30:00.000-02:00,,,41.275660398214505,,,,,,,,,,,,,,,,,900000
16:30:00.000-02:00,16:45:00.000-02:00,,,27.30421392760854,,,,,,,,,,,,,,,,,900000
16:45:00.000-02:00,17:00:00.000-02:00,,,1.7977344176560661,,,,,,,,,,,,,,,,,900000
17:00:00.000-02:00,17:15:00.000-02:00,,,1.7977344176560661,,,,,,,,,,,,,10,,,,900000
17:15:00.000-02:00,17:30:00.000-02:00,,,46.75329303430952,,,,,,,,,,,,,,,,,900000
17:30:00.000-02:00,17:45:00.000-02:00,,,37.60743722660149,,,,,,,,,,,,,,,,,900000
17:45:00.000-02:00,18:00:00.000-02:00,,,16.151180142292873,,,,,,,,,,,,,,,,,900000
18:00:00.000-02:00,18:15:00.000-02:00,,,42.40868844396997,,,,,,,,,,,,,,,,,900000
18:15:00.000-02:00,18:30:00.000-02:00,,,19.22189621262215,,,,,,,,,,,,,,,,,900000
18:30:00.000-02:00,18:45:00.000-02:00,,,5.160707083010421,,,,,,,,,,,,,,,,,900000
18:45:00.000-02:00,19:00:00.000-02:00,,,3.108536507599354,,,,,,,,,,,,,,,,,900000
19:00:00.000-02:00,19:15:00.000-02:00,,,3.108536507599354,,,,,,,,,,,,,,,,,900000
19:15:00.000-02:00,19:30:00.000-02:00,,,15.489149207236343,,,,,,,,,,,,,,,,,900000
19:30:00.000-02:00,19:45:00.000-02:00,,,2.1248558578406325,,,,,,,,,,,,,,,,,900000
19:45:00.000-02:00,20:00:00.000-02:00,,,2.1248558578406325,,,,,,,,,,,,,49,,,,900000
20:00:00.000-02:00,20:15:00.000-02:00,,,8.846778006643513,,,,,,,,,,,,,18,,,,779461
20:15:00.000-02:00,20:30:00.000-02:00,,,6.59284169777076,,,,,,,,,,,,,,,,,900000
20:30:00.000-02:00,20:45:00.000-02:00,,,22.833705648280265,,,,,,,,,,,,,3,,,,900000
20:45:00.000-02:00,21:00:00.000-02:00,,,5.350395670621175,,,,,,,,,,,,,9,,,,900000
21:00:00.000-02:00,21:15:00.000-02:00,,,4.464628281509367,,,,,,,,,,,,,11,,,,607474
21:15:00.000-02:00,21:30:00.000-02:00,,,25.112018016834057,,,,,,,,,,,,,12,,,,572467
21:30:00.000-02:00,21:45:00.000-02:00,,,30.530116623564478,,,,,,,,,,,,,,,,,900000
21:45:00.000-02:00,22:00:00.000-02:00,,,52.140348247567886,,,,,,,,,,,,,,,,,900000
22:00:00.000-02:00,22:15:00.000-02:00,,,4.546783872239298,,,,,,,,,,,,,11,,,,900000
22:15:00.000-02:00,22:30:00.000-02:00,,,2.7339954955357784,,,,,,,,,,,,,,,,,900000
22:30:00.000-02:00,22:45:00.000-02:00,,,4.825843657346962,,,,,,,,,,,,,12,,,,900000
22:45:00.000-02:00,23:00:00.000-02:00,,,7.61844658164902,,,,,,,,,,,,,,,,,900000
23:00:00.000-02:00,23:15:00.000-02:00,,,6.418985724156086,,,,,,,,,,,,,,,,,900000
23:15:00.000-02:00,23:30:00.000-02:00,,,8.665918061703712,,,,,,,,,,,,,,,,,900000
23:30:00.000-02:00,23:45:00.000-02:00,,,2.036864329641995,,,,,,,,,,,,,,,,,900000
23:45:00.000-02:00,00:00:00.000-02:00,,,2.036864329641995,,,,,,,,,,,,,,,,,900000
