Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Caminhada (ms),Duração de Outra (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,15.742186033836836,0.6385964912280702,,,72.1923076923077,76.0,69.0,,,,,,,,1,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,15.742186033836836,0.6842105263157894,,,71.39285714285714,75.0,70.0,,,,,,,,1,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.742186033836836,0.6842105263157894,,,78.07142857142857,100.0,61.0,,,,,,,,1,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.742186033836836,0.6842105263157894,,,62.107142857142854,67.0,59.0,,,,,,,,1,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.742186033836836,0.6842105263157894,,,65.5,70.0,62.0,,,,,,,,1,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.742186033836836,0.6842105263157894,,,61.464285714285715,67.0,59.0,,,,,,,,1,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,15.742186033836836,0.6842105263157894,,,69.14285714285714,73.0,62.0,,,,,,,,1,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.742186033836836,0.6842105263157894,,,62.42857142857143,72.0,58.0,,,,,,,,1,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.742186033836836,0.6842105263157894,,,57.67857142857143,59.0,56.0,,,,,,,,1,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.742186033836836,0.6842105263157894,,,57.857142857142854,60.0,56.0,,,,,,,,1,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.742186033836836,0.6842105263157894,,,57.57142857142857,58.0,57.0,,,,,,,,1,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.742186033836836,0.6842105263157894,,,57.07142857142857,63.0,54.0,,,,,,,,1,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,15.742186033836836,0.6842105263157894,,,55.357142857142854,56.0,54.0,,,,,,,,1,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,15.742186033836836,0.6842105263157894,,,56.32142857142857,60.0,55.0,,,,,,,,1,,,,,
03:30:00.000-03:00,03:45:00.000-03:00,,15.742186033836836,0.6842105263157894,,,64.82142857142857,76.0,60.0,,,,,,,,1,,,,,
03:45:00.000-03:00,04:00:00.000-03:00,,15.742186033836836,0.6842105263157894,,,63.535714285714285,69.0,58.0,,,,,,,,1,,,,,
04:00:00.000-03:00,04:15:00.000-03:00,,15.742186033836836,0.6842105263157894,,,56.535714285714285,65.0,54.0,,,,,,,,1,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,15.742186033836836,0.6842105263157894,,,56.07142857142857,57.0,55.0,,,,,,,,1,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,15.742186033836836,0.6842105263157894,,,56.535714285714285,58.0,56.0,,,,,,,,1,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,15.742186033836836,0.6842105263157894,,,56.17857142857143,62.0,55.0,,,,,,,,1,,,,,
