Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Bicicleta (ms),Duração de Caminhada (ms),Duração de Corrida (ms)
09:45:00.000-03:00,10:00:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
10:00:00.000-03:00,10:15:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
10:15:00.000-03:00,10:30:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
10:30:00.000-03:00,10:45:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
10:45:00.000-03:00,11:00:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
11:00:00.000-03:00,11:15:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
11:15:00.000-03:00,11:30:00.000-03:00,6,39.139753864338886,283.08013398141986,,,,,,,,,,0.7793231665175887,1.7406037120088609,0.31382297643776585,405,,,,,248645,80147
11:30:00.000-03:00,11:45:00.000-03:00,,16.409956110824012,8.367813166529377,,,,,,,,,,,,,13,,,,,8950,
11:45:00.000-03:00,12:00:00.000-03:00,5,27.050033957828095,307.5293003232624,2.0,2,,,,,,,,1.259430543864623,1.697193057329107,0.3138229815386343,421,,,,,207253,
12:00:00.000-03:00,12:15:00.000-03:00,2,15.929687465230625,78.75132542069986,,,,,,,,,,0.7321108141214753,1.0669661479654937,0.31382297930700437,140,,,,,,
12:15:00.000-03:00,12:30:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,12,,,,,,
12:30:00.000-03:00,12:45:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
12:45:00.000-03:00,13:00:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
13:00:00.000-03:00,13:15:00.000-03:00,4,39.80036680363774,457.8573299779981,4.0,4,,,,-23.41476058959961,-51.947940826416016,-23.413833618164062,-51.94490432739258,0.8390822988577729,2.718377199915283,0.2615191661597292,37,,,,244502,183269,
13:15:00.000-03:00,13:30:00.000-03:00,8,46.75085574766376,1318.8070715322556,8.0,8,,,,-23.412982940673828,-51.941322326660156,-23.403940200805664,-51.9383430480957,3.747917562967815,4.36466282601415,3.131172299921481,,,,,536847,,
13:30:00.000-03:00,13:45:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
13:45:00.000-03:00,14:00:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
14:00:00.000-03:00,14:15:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
14:15:00.000-03:00,14:30:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
14:30:00.000-03:00,14:45:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
14:45:00.000-03:00,15:00:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
15:00:00.000-03:00,15:15:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
15:15:00.000-03:00,15:30:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
15:30:00.000-03:00,15:45:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
15:45:00.000-03:00,16:00:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
16:00:00.000-03:00,16:15:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
16:15:00.000-03:00,16:30:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
16:30:00.000-03:00,16:45:00.000-03:00,1,17.182821037891163,33.73967085548637,,,,,,,,,,0.5042493326755667,0.5042493326755667,0.5042493326755667,64,,,,,23355,
16:45:00.000-03:00,17:00:00.000-03:00,15,64.21999855041504,1009.8475235821934,10.0,10,,,,-23.41097068786621,-51.939701080322266,-23.403606414794922,-51.938331604003906,1.161077295115413,1.837065397681297,0.958590684715341,1478,,,,,900000,
17:00:00.000-03:00,17:15:00.000-03:00,8,39.452271621897154,970.4707044911665,3.0,3,,,,-23.412097930908203,-51.94208526611328,-23.412097930908203,-51.94208526611328,1.3503479900457416,2.4500738453243525,0.43885837255262855,675,,,,,438396,
17:15:00.000-03:00,17:30:00.000-03:00,1,22.396135710845257,37.658759927001,,,,,,-23.414731979370117,-51.948097229003906,-23.414731979370117,-51.948097229003906,3.951803328598958,7.589783668518066,0.3138229886798503,60,,,,,120517,
17:30:00.000-03:00,17:45:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
17:45:00.000-03:00,18:00:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
18:00:00.000-03:00,18:15:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
18:15:00.000-03:00,18:30:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
18:30:00.000-03:00,18:45:00.000-03:00,,15.929687465230625,,,,,,,,,,,5.393381362239224,9.272522926330566,0.8579546213150024,13,,,,,,
18:45:00.000-03:00,19:00:00.000-03:00,,15.929687465230622,,,,,,,,,,,,,,,,,,,,
19:00:00.000-03:00,19:15:00.000-03:00,,15.929687465230622,,,,,,,,,,,,,,,,,,,,
19:15:00.000-03:00,19:30:00.000-03:00,,15.929687465230622,,,,,,,,,,,,,,,,,,,,
19:30:00.000-03:00,19:45:00.000-03:00,,15.929687465230622,,,,,,,,,,,,,,,,,,,,
19:45:00.000-03:00,20:00:00.000-03:00,,15.929687465230622,,,,,,,,,,,,,,,,,,,,
20:00:00.000-03:00,20:15:00.000-03:00,,15.929687465230622,,,,,,,,,,,,,,,,,,,,
20:15:00.000-03:00,20:30:00.000-03:00,2,18.723500880912127,94.48649450140996,1.0,1,,,,,,,,0.841229245263388,1.3686355215335206,0.3138229689932555,150,,,,,52070,
20:30:00.000-03:00,20:45:00.000-03:00,7,41.34761464032467,603.707435817019,7.0,7,,,,-23.41424560546875,-51.94586181640625,-23.411212921142578,-51.94310760498047,1.3933962970654503,1.5337053217126475,0.5311232038864605,840,,,,,473721,
20:45:00.000-03:00,21:00:00.000-03:00,,15.929687465230627,,,,,,,,,,,,,,,,,,,,
21:00:00.000-03:00,21:15:00.000-03:00,,15.929687465230627,,,,,,,,,,,,,,,,,,,,
21:15:00.000-03:00,21:30:00.000-03:00,,15.929687465230627,,,,,,,,,,,,,,,,,,,,
21:30:00.000-03:00,21:45:00.000-03:00,,15.929687465230627,,,,,,,,,,,,,,,,,,,,
21:45:00.000-03:00,22:00:00.000-03:00,,15.929687465230627,,,,,,,,,,,,,,,,,,,,
22:00:00.000-03:00,22:15:00.000-03:00,,15.929687465230627,,,,,,,,,,,,,,,,,,,,
22:15:00.000-03:00,22:30:00.000-03:00,,15.929687465230627,,,,,,,,,,,,,,,,,,,,
22:30:00.000-03:00,22:45:00.000-03:00,,15.929687465230627,,,,,,,,,,,,,,,,,,,,
22:45:00.000-03:00,23:00:00.000-03:00,,15.929687465230627,,,,,,,,,,,,,,,,,,,,
23:00:00.000-03:00,23:15:00.000-03:00,,15.929687465230627,,,,,,,,,,,,,,,,,,,,
23:15:00.000-03:00,23:30:00.000-03:00,,15.929687465230627,,,,,,,,,,,,,,,,,,,,
23:30:00.000-03:00,23:45:00.000-03:00,,15.929687465230627,,,,,,,,,,,,,,,,,,,,
23:45:00.000-03:00,00:00:00.000-03:00,,15.929687465230627,,,,,,,,,,,,,,,,,,,,
