Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Caminhada (ms),Duração de Corrida (ms),Duração de Outra (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,15.825520798563959,2.2829736211031175,,,71.8076923076923,78.0,69.0,,,,,,,,3,,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,15.825520798563959,2.446043165467626,,,70.46428571428571,74.0,68.0,,,,,,,,4,,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.825520798563959,2.446043165467626,,,70.07142857142857,76.0,67.0,,,,,,,,4,,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.825520798563959,2.446043165467626,,,67.42857142857143,70.0,65.0,,,,,,,,4,,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.825520798563959,2.446043165467626,,,65.35714285714286,71.0,59.0,,,,,,,,4,,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.825520798563959,2.446043165467626,,,63.785714285714285,71.0,59.0,,,,,,,,4,,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,15.825520798563959,2.446043165467626,,,66.21428571428571,75.0,61.0,,,,,,,,4,,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.825520798563959,2.446043165467626,,,72.46428571428571,78.0,69.0,,,,,,,,4,,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.825520798563959,2.446043165467626,,,71.60714285714286,75.0,67.0,,,,,,,,4,,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.825520798563959,2.446043165467626,,,70.46428571428571,73.0,69.0,,,,,,,,4,,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.825520798563959,2.446043165467626,,,70.71428571428571,72.0,69.0,,,,,,,,4,,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.825520798563959,2.446043165467626,,,69.25,72.0,66.0,,,,,,,,4,,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,15.825520798563959,2.446043165467626,,,70.03571428571429,76.0,63.0,,,,,,,,4,,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,15.825520798563959,2.446043165467626,,,69.10714285714286,80.0,63.0,,,,,0.0027178257394084734,0.0027178257394084734,0.0027178257394084734,4,,,,,,
03:30:00.000-03:00,03:45:00.000-03:00,,15.825520798563959,2.446043165467626,,,61.25,86.0,51.0,,,,,,,,4,,,,,,
03:45:00.000-03:00,04:00:00.000-03:00,,15.825520798563959,2.446043165467626,,,59.107142857142854,68.0,54.0,,,,,,,,4,,,,,,
04:00:00.000-03:00,04:15:00.000-03:00,,15.825520798563959,2.446043165467626,,,63.535714285714285,71.0,53.0,,,,,,,,4,,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,15.825520798563959,2.446043165467626,,,75.53571428571429,83.0,65.0,,,,,,,,4,,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,15.825520798563959,2.446043165467626,,,71.75,88.0,67.0,,,,,,,,4,,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,15.825520798563959,2.446043165467626,,,70.07142857142857,79.0,63.0,,,,,,,,4,,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,15.825520798563959,2.446043165467626,,,71.78571428571429,75.0,68.0,,,,,,,,4,,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,15.825520798563959,2.446043165467626,,,71.31818181818181,78.0,65.0,,,,,,,,4,,,,,,
05:30:00.000-03:00,05:45:00.000-03:00,,15.825520798563959,2.446043165467626,,,69.16666666666667,76.0,64.0,,,,,,,,4,,,,,,
05:45:00.000-03:00,06:00:00.000-03:00,,15.825520798563959,2.446043165467626,,,65.53571428571429,68.0,63.0,,,,,,,,4,,,,,,
06:00:00.000-03:00,06:15:00.000-03:00,,15.825520798563959,2.446043165467626,,,76.78571428571429,87.0,65.0,,,,,,,,4,,,,,,
06:15:00.000-03:00,06:30:00.000-03:00,,15.825520798563959,2.446043165467626,,,84.25,97.0,72.0,,,,,,,,4,,,,,,
06:30:00.000-03:00,06:45:00.000-03:00,,15.825520798563959,2.446043165467626,,,95.0,97.0,93.0,,,,,,,,4,,,,,,
06:45:00.000-03:00,07:00:00.000-03:00,2,18.988485982020695,48.709588624748505,,,77.0,77.0,77.0,,,,,0.4471940614837646,0.5249062421371812,0.31055974726052954,74,,,,60000,,
07:00:00.000-03:00,07:15:00.000-03:00,14,39.639443741340436,222.81690501419808,,,87.5,100.0,85.0,,,,,0.5847086778160487,1.2013300826755937,0.2816688689871636,342,,,,240000,,540000
07:15:00.000-03:00,07:30:00.000-03:00,14,15.825520798563959,157.6521739130435,,,85.0,85.0,85.0,,,,,0.4649399554361346,0.7119937319128736,0.18768115942028984,241,,,,,,840000
07:30:00.000-03:00,07:45:00.000-03:00,,15.825520798563959,40.38461538461538,,,94.5,98.0,91.0,,,,,0.04487179487179487,0.04487179487179487,0.04487179487179487,62,,,,,,
07:45:00.000-03:00,08:00:00.000-03:00,6,39.7156072540978,94.32967032967032,,,96.0,96.0,96.0,,,,,0.784686425893393,1.084336909094233,0.4656247483488828,146,,,,453184,,
08:00:00.000-03:00,08:15:00.000-03:00,13,30.382069053252536,304.0857142857143,,,92.0,97.0,87.0,,,,,0.4248354519037285,1.399808333068664,0.3595238095238095,428,,,,240000,,540000
08:15:00.000-03:00,08:30:00.000-03:00,6,17.095312479138375,145.20000000000002,2.0,2,104.2,123.0,83.0,,,,,1.4512104574224298,1.559117936413703,1.0525007247924805,197,,,,,,360000
08:30:00.000-03:00,08:45:00.000-03:00,,15.825520798563957,0.0,,,83.5,84.0,83.0,,,,,,,,,,,,,,
08:45:00.000-03:00,09:00:00.000-03:00,,15.825520798563957,0.0,,,89.0,89.0,89.0,,,,,,,,,,,,,,
09:00:00.000-03:00,09:15:00.000-03:00,,15.825520798563957,0.0,,,86.5,89.0,84.0,,,,,0.0,0.0,0.0,,,,,,,
09:15:00.000-03:00,09:30:00.000-03:00,,15.825520798563957,0.0,,,73.0,73.0,73.0,,,,,,,,,,,,,,
09:30:00.000-03:00,09:45:00.000-03:00,,15.825520798563957,0.0,,,74.0,76.0,72.0,,,,,,,,,,,,,,
09:45:00.000-03:00,10:00:00.000-03:00,4,28.477381532390915,137.45200879708796,,,71.0,71.0,71.0,,,,,0.4477638317766953,0.6758426456542799,0.2784328684395065,216,,,,240000,,
10:00:00.000-03:00,10:15:00.000-03:00,,15.825520798563957,6.09375,,,79.0,80.0,78.0,,,,,0.0067708333333333336,0.0067708333333333336,0.0067708333333333336,9,,,,,,
10:15:00.000-03:00,10:30:00.000-03:00,1,22.649352446470427,28.532300372803814,,,65.0,65.0,65.0,,,,,0.38477514299209165,0.38477514299209165,0.38477514299209165,38,,,,,56318,
10:30:00.000-03:00,10:45:00.000-03:00,4,28.477381532390915,104.76965297229471,,,79.5,85.0,74.0,,,,,1.104690200475025,1.7719817968096732,0.38333333333333336,162,,,,240000,,
10:45:00.000-03:00,11:00:00.000-03:00,,15.825520798563957,6.625,,,78.0,78.0,78.0,,,,,,,,10,,,,,,
