Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Caminhada (ms),Duração de Corrida (ms),Duração de Outra (ms)
00:00:00.000-03:00,00:15:00.000-03:00,2,26.701381604387635,53.96242549609312,,,82.375,109.0,58.0,,,,,,,,78,,,,,88839,
00:15:00.000-03:00,00:30:00.000-03:00,,15.867187500000002,33.21782178217822,,,78.32142857142857,89.0,67.0,,,,,,,,51,,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,1,15.867187500000002,33.21782178217822,,,90.8076923076923,102.0,73.0,,,,,,,,51,,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.867187500000002,33.21782178217822,,,82.5,116.0,61.0,,,,,,,,51,,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,2,21.295590289418712,33.21782178217822,,,76.57142857142857,92.0,51.0,,,,,0.6416560011883724,0.9694890208381105,0.3138229815386343,50,,,,102246,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.8671875,33.21782178217822,,,78.82142857142857,85.0,74.0,,,,,,,,51,,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,21.541502668402774,33.21782178217822,,,75.46153846153847,88.0,70.0,,,,,,,,50,,,,106877,,
01:45:00.000-03:00,02:00:00.000-03:00,,17.703746444444445,33.21782178217822,,,75.8125,78.0,63.0,,,,,,,,51,,,,34592,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.867187500000002,33.21782178217822,,,75.22727272727273,84.0,67.0,,,,,,,,51,,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.867187500000002,33.21782178217822,,,70.0,70.0,70.0,,,,,,,,51,,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.867187500000002,33.21782178217822,,,71.07142857142857,84.0,64.0,,,,,,,,51,,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.867187500000002,33.21782178217822,,,67.5,71.0,64.0,,,,,,,,51,,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,15.867187500000002,33.21782178217822,,,68.71428571428571,74.0,64.0,,,,,,,,51,,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,15.867187500000002,33.21782178217822,,,72.58333333333333,83.0,62.0,,,,,,,,51,,,,,,
03:30:00.000-03:00,03:45:00.000-03:00,,15.867187500000002,33.21782178217822,,,76.5,89.0,63.0,,,,,,,,51,,,,,,
03:45:00.000-03:00,04:00:00.000-03:00,,15.867187500000002,33.21782178217822,,,77.33333333333333,95.0,65.0,,,,,,,,51,,,,,,
04:00:00.000-03:00,04:15:00.000-03:00,,15.867187500000002,33.21782178217822,,,70.28571428571429,76.0,64.0,,,,,,,,51,,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,15.867187500000002,33.21782178217822,,,72.75,75.0,68.0,,,,,,,,51,,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,15.867187500000002,33.21782178217822,,,73.92857142857143,81.0,67.0,,,,,,,,51,,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,15.867187500000002,33.21782178217822,,,72.66666666666667,76.0,61.0,,,,,,,,51,,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,15.867187500000002,33.21782178217822,,,78.42857142857143,86.0,71.0,,,,,0.03690869086908691,0.03690869086908691,0.03690869086908691,51,,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,15.867187500000002,33.21782178217822,,,74.08333333333333,82.0,70.0,,,,,,,,51,,,,,,
05:30:00.000-03:00,05:45:00.000-03:00,,15.867187500000002,33.21782178217822,,,70.42857142857143,74.0,62.0,,,,,,,,51,,,,,,
05:45:00.000-03:00,06:00:00.000-03:00,,15.867187500000002,33.21782178217822,,,72.41666666666667,75.0,70.0,,,,,,,,51,,,,,,
06:00:00.000-03:00,06:15:00.000-03:00,,15.867187500000002,33.21782178217822,,,67.35714285714286,80.0,63.0,,,,,,,,51,,,,,,
06:15:00.000-03:00,06:30:00.000-03:00,,15.867187500000002,33.21782178217822,,,72.33333333333333,80.0,66.0,,,,,,,,51,,,,,,
06:30:00.000-03:00,06:45:00.000-03:00,,15.867187500000002,33.21782178217822,,,73.64285714285714,79.0,64.0,,,,,,,,51,,,,,,
06:45:00.000-03:00,07:00:00.000-03:00,,15.867187500000002,33.21782178217822,,,78.25,83.0,74.0,,,,,,,,51,,,,,,
07:00:00.000-03:00,07:15:00.000-03:00,,15.867187500000002,33.21782178217822,,,76.85714285714286,81.0,72.0,,,,,,,,51,,,,,,
07:15:00.000-03:00,07:30:00.000-03:00,,15.867187500000002,33.21782178217822,,,73.16666666666667,79.0,66.0,,,,,,,,51,,,,,,
07:30:00.000-03:00,07:45:00.000-03:00,,15.867187500000002,33.21782178217822,,,74.85714285714286,78.0,70.0,,,,,,,,51,,,,,,
07:45:00.000-03:00,08:00:00.000-03:00,,15.867187500000002,33.21782178217822,,,75.83333333333333,81.0,71.0,,,,,,,,51,,,,,,
08:00:00.000-03:00,08:15:00.000-03:00,,15.867187500000002,33.21782178217822,,,73.28571428571429,90.0,63.0,,,,,,,,51,,,,,,
08:15:00.000-03:00,08:30:00.000-03:00,,15.867187500000002,33.21782178217822,,,86.0,89.0,82.0,,,,,,,,51,,,,,,
08:30:00.000-03:00,08:45:00.000-03:00,,15.867187500000002,33.21782178217822,,,74.03846153846153,101.0,66.0,,,,,,,,51,,,,,,
08:45:00.000-03:00,09:00:00.000-03:00,,15.867187500000002,33.21782178217822,,,73.25,86.0,63.0,,,,,,,,51,,,,,,
09:00:00.000-03:00,09:15:00.000-03:00,,24.355326312499997,33.21782178217822,,,80.89285714285714,96.0,64.0,,,,,0.4375523056981056,0.5612816214561462,0.31382298994006497,50,,,,159876,,
09:15:00.000-03:00,09:30:00.000-03:00,,15.867187500000002,33.21782178217822,,,82.14285714285714,90.0,62.0,,,,,,,,51,,,,,,
09:30:00.000-03:00,09:45:00.000-03:00,,19.08679340625,33.21782178217822,,,78.61538461538461,99.0,62.0,,,,,,,,51,,,,60642,,
09:45:00.000-03:00,10:00:00.000-03:00,,15.867187500000002,33.21782178217822,,,76.42857142857143,87.0,66.0,,,,,,,,50,,,,,,
10:00:00.000-03:00,10:15:00.000-03:00,,34.9803125,118.5016501650165,,,77.39285714285714,87.0,72.0,,,,,0.2861111111111111,0.2861111111111111,0.2861111111111111,183,,,,360000,,
10:15:00.000-03:00,10:30:00.000-03:00,5,31.794791666666665,143.94925373134328,,,83.6923076923077,99.0,77.0,,,,,0.4190422377860248,0.6913725733757019,0.0,222,,,,300000,,
10:30:00.000-03:00,10:45:00.000-03:00,,15.8671875,11.059701492537313,,,72.625,90.0,69.0,,,,,,,,17,,,,,,
10:45:00.000-03:00,11:00:00.000-03:00,,15.8671875,11.059701492537313,,,69.0,75.0,63.0,,,,,,,,17,,,,,,
11:00:00.000-03:00,11:15:00.000-03:00,,15.8671875,11.059701492537313,,,71.63636363636364,81.0,65.0,,,,,,,,17,,,,,,
11:15:00.000-03:00,11:30:00.000-03:00,,15.8671875,11.059701492537313,,,73.0,73.0,73.0,,,,,,,,17,,,,,,
11:30:00.000-03:00,11:45:00.000-03:00,,15.8671875,11.059701492537313,,,70.0,70.0,70.0,,,,,,,,17,,,,,,
11:45:00.000-03:00,12:00:00.000-03:00,,15.8671875,11.059701492537313,,,74.04545454545455,83.0,65.0,,,,,,,,17,,,,,,
12:00:00.000-03:00,12:15:00.000-03:00,,15.8671875,11.059701492537313,,,77.66666666666667,108.0,71.0,,,,,,,,17,,,,,,
12:15:00.000-03:00,12:30:00.000-03:00,,15.8671875,11.059701492537313,,,80.0,92.0,66.0,,,,,,,,17,,,,,,
12:30:00.000-03:00,12:45:00.000-03:00,1,17.469504479166666,11.059701492537313,,,70.5,88.0,66.0,,,,,,,,17,,,,30180,,
12:45:00.000-03:00,13:00:00.000-03:00,,15.867187500000002,11.059701492537313,,,80.875,94.0,53.0,,,,,,,,17,,,,,,
13:00:00.000-03:00,13:15:00.000-03:00,,15.867187500000002,11.059701492537313,,,80.91666666666667,83.0,78.0,,,,,0.012288557213930348,0.012288557213930348,0.012288557213930348,17,,,,,,
13:15:00.000-03:00,13:30:00.000-03:00,,15.867187500000002,11.059701492537313,,,88.0,93.0,83.0,,,,,,,,17,,,,,,
13:30:00.000-03:00,13:45:00.000-03:00,,15.867187500000002,11.059701492537313,,,84.0,89.0,79.0,,,,,,,,17,,,,,,
13:45:00.000-03:00,14:00:00.000-03:00,,15.867187500000002,11.059701492537313,,,76.77272727272727,79.0,74.0,,,,,,,,17,,,,,,
14:00:00.000-03:00,14:15:00.000-03:00,,15.867187500000002,11.059701492537313,,,70.58333333333333,75.0,68.0,,,,,,,,17,,,,,,
14:15:00.000-03:00,14:30:00.000-03:00,,15.867187500000002,11.059701492537313,,,70.21428571428571,74.0,67.0,,,,,,,,17,,,,,,
14:30:00.000-03:00,14:45:00.000-03:00,,15.867187500000002,11.059701492537313,,,74.0,92.0,70.0,,,,,,,,17,,,,,,
14:45:00.000-03:00,15:00:00.000-03:00,,15.867187500000002,11.059701492537313,,,71.07142857142857,76.0,65.0,,,,,,,,17,,,,,,
15:00:00.000-03:00,15:15:00.000-03:00,,15.867187500000002,11.059701492537313,,,73.08333333333333,79.0,68.0,,,,,,,,17,,,,,,
15:15:00.000-03:00,15:30:00.000-03:00,,15.867187500000002,11.059701492537313,,,71.07142857142857,75.0,65.0,,,,,,,,17,,,,,,
15:30:00.000-03:00,15:45:00.000-03:00,,15.867187500000002,11.059701492537313,,,79.91666666666667,87.0,74.0,,,,,,,,17,,,,,,
15:45:00.000-03:00,16:00:00.000-03:00,,15.867187500000002,11.059701492537313,,,78.89285714285714,85.0,68.0,,,,,,,,17,,,,,,
16:00:00.000-03:00,16:15:00.000-03:00,,34.980312500000004,110.73731343283582,,,82.45,104.0,69.0,,,,,0.3055555555555556,0.3055555555555556,0.3055555555555556,170,,,,360000,,
16:15:00.000-03:00,16:30:00.000-03:00,,15.8671875,0.0,,,81.5,82.0,81.0,,,,,0.0,0.0,0.0,,,,,,,
16:30:00.000-03:00,16:45:00.000-03:00,,15.8671875,0.0,,,75.0,77.0,73.0,,,,,,,,,,,,,,
16:45:00.000-03:00,17:00:00.000-03:00,11,15.8671875,131.08333333333331,,,90.95,107.0,73.0,,,,,0.1986111111111111,0.1986111111111111,0.1986111111111111,201,,,,,,660000
17:00:00.000-03:00,17:15:00.000-03:00,9,41.35135416666666,186.91666666666666,,,92.39285714285714,107.0,81.0,,,,,0.19791666666666666,0.3458333333333333,0.05,286,,,,480000,,60000
17:15:00.000-03:00,17:30:00.000-03:00,,15.8671875,16.05,,,82.42857142857143,85.0,77.0,,,,,,,,25,,,,,,
17:30:00.000-03:00,17:45:00.000-03:00,,17.165765067708335,16.05,,,88.77777777777777,94.0,76.0,,,,,,,,24,,,,24459,,
17:45:00.000-03:00,18:00:00.000-03:00,,15.8671875,16.05,,,83.5,88.0,79.0,,,,,,,,25,,,,,,
18:00:00.000-03:00,18:15:00.000-03:00,,15.8671875,16.05,,,77.0,78.0,76.0,,,,,0.017833333333333333,0.017833333333333333,0.017833333333333333,25,,,,,,
18:15:00.000-03:00,18:30:00.000-03:00,,15.8671875,16.05,,,77.0,81.0,74.0,,,,,,,,25,,,,,,
18:30:00.000-03:00,18:45:00.000-03:00,,15.8671875,16.05,,,84.9,98.0,67.0,,,,,,,,25,,,,,,
18:45:00.000-03:00,19:00:00.000-03:00,4,28.609270833333333,105.97382328562644,,,80.4,89.0,67.0,,,,,0.3138229806863666,0.3138229806863666,0.3138229806863666,162,,,,240000,,
19:00:00.000-03:00,19:15:00.000-03:00,12,38.35176143809467,188.3863823647443,,,78.21428571428571,96.0,71.0,,,,,0.3944702013374585,1.1303803897764304,0.3138229886798503,290,,,,393156,,480000
19:15:00.000-03:00,19:30:00.000-03:00,10,20.652689263888888,84.94267926148561,,,78.89285714285714,95.0,48.0,,,,,0.15490196078431373,0.15490196078431373,0.15490196078431373,131,,,,90136,,540000
19:30:00.000-03:00,19:45:00.000-03:00,,15.8671875,3.8868613138686134,,,81.0,88.0,74.0,,,,,,,,6,,,,,,
19:45:00.000-03:00,20:00:00.000-03:00,,15.8671875,3.8868613138686134,,,103.91666666666667,120.0,65.0,,,,,,,,6,,,,,,
20:00:00.000-03:00,20:15:00.000-03:00,,15.8671875,3.8868613138686134,,,82.0,82.0,82.0,,,,,,,,6,,,,,,
20:15:00.000-03:00,20:30:00.000-03:00,,15.8671875,3.8868613138686134,,,79.5,81.0,78.0,,,,,,,,6,,,,,,
20:30:00.000-03:00,20:45:00.000-03:00,,15.8671875,3.8868613138686134,,,75.0,75.0,75.0,,,,,,,,6,,,,,,
20:45:00.000-03:00,21:00:00.000-03:00,,15.8671875,3.8868613138686134,,,69.5,81.0,58.0,,,,,,,,6,,,,,,
21:00:00.000-03:00,21:15:00.000-03:00,,15.8671875,3.8868613138686134,,,,,,,,,,,,,6,,,,,,
21:15:00.000-03:00,21:30:00.000-03:00,,15.8671875,3.8868613138686134,,,74.5,75.0,74.0,,,,,,,,6,,,,,,
21:30:00.000-03:00,21:45:00.000-03:00,,15.8671875,3.8868613138686134,,,74.0,74.0,74.0,,,,,0.004318734793187348,0.004318734793187348,0.004318734793187348,6,,,,,,
21:45:00.000-03:00,22:00:00.000-03:00,,15.8671875,3.8868613138686134,,,74.0,78.0,70.0,,,,,,,,6,,,,,,
22:00:00.000-03:00,22:15:00.000-03:00,,15.8671875,3.8868613138686134,,,70.14285714285714,77.0,61.0,,,,,,,,6,,,,,,
22:15:00.000-03:00,22:30:00.000-03:00,,15.8671875,3.8868613138686134,,,69.65,82.0,61.0,,,,,,,,6,,,,,,
22:30:00.000-03:00,22:45:00.000-03:00,,15.8671875,3.8868613138686134,,,73.0,73.0,73.0,,,,,,,,6,,,,,,
22:45:00.000-03:00,23:00:00.000-03:00,,15.8671875,3.8868613138686134,,,71.0,71.0,71.0,,,,,,,,6,,,,,,
23:00:00.000-03:00,23:15:00.000-03:00,,15.8671875,3.8868613138686134,,,85.0,85.0,85.0,,,,,,,,6,,,,,,
23:15:00.000-03:00,23:30:00.000-03:00,,15.8671875,3.8868613138686134,,,66.0,71.0,61.0,,,,,,,,6,,,,,,
23:30:00.000-03:00,23:45:00.000-03:00,,15.8671875,3.8868613138686134,,,74.0,74.0,74.0,,,,,,,,6,,,,,,
23:45:00.000-03:00,00:00:00.000-03:00,,15.8671875,3.627737226277372,,,73.5,79.0,68.0,,,,,,,,6,,,,,,
