Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Bicicleta (ms),Duração de Caminhada (ms),Duração de Corrida (ms),Duração de Outra (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,15.742187183783782,0.12987012987012989,,,82.0,82.0,82.0,,,,,,,,0,,,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,15.742187183783782,0.13914656771799627,,,,,,,,,,,,,0,,,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.742187183783782,0.13914656771799627,,,73.33333333333333,86.0,69.0,,,,,,,,0,,,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.742187183783782,0.13914656771799627,,,66.64285714285714,75.0,62.0,,,,,,,,0,,,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.742187183783782,0.13914656771799627,,,58.0,62.0,53.0,,,,,,,,0,,,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.742187183783782,0.13914656771799627,,,59.035714285714285,64.0,56.0,,,,,,,,0,,,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,15.742187183783782,0.13914656771799627,,,63.07142857142857,77.0,57.0,,,,,,,,0,,,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.742187183783782,0.13914656771799627,,,65.46428571428571,73.0,60.0,,,,,,,,0,,,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.742187183783782,0.13914656771799627,,,63.392857142857146,68.0,60.0,,,,,,,,0,,,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.742187183783782,0.13914656771799627,,,60.392857142857146,64.0,55.0,,,,,,,,0,,,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.742187183783782,0.13914656771799627,,,60.035714285714285,65.0,55.0,,,,,,,,0,,,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.742187183783782,0.13914656771799627,,,58.25,77.0,54.0,,,,,,,,0,,,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,15.742187183783782,0.13914656771799627,,,57.392857142857146,64.0,54.0,,,,,,,,0,,,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,15.742187183783782,0.13914656771799627,,,58.25,60.0,56.0,,,,,,,,0,,,,,,,
03:30:00.000-03:00,03:45:00.000-03:00,,15.742187183783782,0.13914656771799627,,,64.28571428571429,74.0,56.0,,,,,,,,0,,,,,,,
03:45:00.000-03:00,04:00:00.000-03:00,,15.742187183783782,0.13914656771799627,,,64.92857142857143,82.0,59.0,,,,,,,,0,,,,,,,
04:00:00.000-03:00,04:15:00.000-03:00,,15.742187183783782,0.13914656771799627,,,59.964285714285715,67.0,58.0,,,,,,,,0,,,,,,,
