Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Caminhada (ms),Duração de Corrida (ms),Duração de Outra (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,15.867187636242907,3.016835016835017,,,75.38461538461539,84.0,71.0,,,,,,,,5,,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,15.867187636242907,3.2323232323232323,,,72.21428571428571,84.0,68.0,,,,,,,,5,,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.867187636242907,3.2323232323232323,,,74.71428571428571,90.0,72.0,,,,,,,,5,,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.867187636242907,3.2323232323232323,,,72.64285714285714,76.0,67.0,,,,,,,,5,,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.867187636242907,3.2323232323232323,,,67.42857142857143,69.0,66.0,,,,,,,,5,,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.867187636242907,3.2323232323232323,,,66.67857142857143,68.0,65.0,,,,,,,,5,,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,15.867187636242907,3.2323232323232323,,,68.92857142857143,73.0,62.0,,,,,,,,5,,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.867187636242907,3.2323232323232323,,,69.03571428571429,76.0,66.0,,,,,,,,5,,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.867187636242907,3.2323232323232323,,,68.21428571428571,69.0,67.0,,,,,,,,5,,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.867187636242907,3.2323232323232323,,,67.89285714285714,69.0,67.0,,,,,,,,5,,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.867187636242907,3.2323232323232323,,,66.35714285714286,78.0,60.0,,,,,,,,5,,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.867187636242907,3.2323232323232323,,,68.85,80.0,65.0,,,,,,,,5,,,,,,
