Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Caminhada (ms),Duração de Corrida (ms),Duração de Outra (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,15.867187688559381,2.244488977955912,,,75.7,112.0,65.0,,,,,,,,3,,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,15.867187688559381,2.4048096192384767,,,78.9,87.0,70.0,,,,,,,,4,,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.867187688559381,2.4048096192384767,,,70.5,81.0,60.0,,,,,,,,4,,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.867187688559381,2.4048096192384767,,,59.875,64.0,56.0,,,,,,,,4,,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.867187688559381,2.4048096192384767,,,60.642857142857146,68.0,57.0,,,,,,,,4,,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.867187688559381,2.4048096192384767,,,60.791666666666664,65.0,58.0,,,,,,,,4,,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,15.867187688559381,2.4048096192384767,,,66.85714285714286,78.0,57.0,,,,,,,,4,,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.867187688559381,2.4048096192384767,,,68.95833333333333,74.0,64.0,,,,,,,,4,,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.867187688559381,2.4048096192384767,,,67.03571428571429,69.0,65.0,,,,,,,,4,,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.867187688559381,2.4048096192384767,,,67.33333333333333,71.0,60.0,,,,,,,,4,,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.867187688559381,2.4048096192384767,,,66.92857142857143,70.0,63.0,,,,,,,,4,,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.867187688559381,2.4048096192384767,,,68.45833333333333,71.0,66.0,,,,,,,,4,,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,15.867187688559381,2.4048096192384767,,,71.14285714285714,94.0,62.0,,,,,,,,4,,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,15.867187688559381,2.4048096192384767,,,66.20833333333333,71.0,60.0,,,,,,,,4,,,,,,
03:30:00.000-03:00,03:45:00.000-03:00,,15.867187688559381,2.4048096192384767,,,74.53571428571429,98.0,63.0,,,,,,,,4,,,,,,
03:45:00.000-03:00,04:00:00.000-03:00,,15.867187688559381,2.4048096192384767,,,69.0,74.0,64.0,,,,,,,,4,,,,,,
04:00:00.000-03:00,04:15:00.000-03:00,,15.867187688559381,2.4048096192384767,,,67.96428571428571,74.0,60.0,,,,,0.0026720105670392513,0.0026720105670392513,0.0026720105670392513,4,,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,15.867187688559381,2.4048096192384767,,,70.0,70.0,70.0,,,,,,,,4,,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,15.867187688559381,2.4048096192384767,,,109.41666666666667,126.0,90.0,,,,,,,,4,,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,15.867187688559381,2.4048096192384767,,,74.25,88.0,61.0,,,,,,,,4,,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,15.867187688559381,2.4048096192384767,,,76.21428571428571,103.0,57.0,,,,,,,,4,,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,15.867187688559381,2.4048096192384767,,,71.08333333333333,74.0,68.0,,,,,,,,4,,,,,,
05:30:00.000-03:00,05:45:00.000-03:00,,15.867187688559381,2.4048096192384767,,,70.85714285714286,88.0,64.0,,,,,,,,4,,,,,,
05:45:00.000-03:00,06:00:00.000-03:00,,15.867187688559381,2.4048096192384767,,,65.125,71.0,63.0,,,,,,,,4,,,,,,
06:00:00.000-03:00,06:15:00.000-03:00,,15.867187688559381,2.4048096192384767,,,65.32142857142857,69.0,62.0,,,,,,,,4,,,,,,
06:15:00.000-03:00,06:30:00.000-03:00,,15.867187688559381,2.4048096192384767,,,68.91666666666667,92.0,62.0,,,,,,,,4,,,,,,
06:30:00.000-03:00,06:45:00.000-03:00,,15.867187688559381,2.4048096192384767,,,75.82142857142857,79.0,71.0,,,,,,,,4,,,,,,
06:45:00.000-03:00,07:00:00.000-03:00,,15.867187688559381,2.4048096192384767,,,70.41666666666667,78.0,64.0,,,,,,,,4,,,,,,
07:00:00.000-03:00,07:15:00.000-03:00,,15.867187688559381,2.4048096192384767,,,76.67857142857143,81.0,65.0,,,,,,,,4,,,,,,
07:15:00.000-03:00,07:30:00.000-03:00,,15.867187688559381,2.4048096192384767,,,75.66666666666667,81.0,61.0,,,,,,,,4,,,,,,
07:30:00.000-03:00,07:45:00.000-03:00,,15.867187688559381,2.4048096192384767,,,90.0,90.0,90.0,,,,,,,,4,,,,,,
07:45:00.000-03:00,08:00:00.000-03:00,,15.867187688559381,2.4048096192384767,,,71.5,72.0,71.0,,,,,,,,4,,,,,,
08:00:00.000-03:00,08:15:00.000-03:00,,15.867187688559381,2.4048096192384767,,,74.25,78.0,73.0,,,,,,,,4,,,,,,
08:15:00.000-03:00,08:30:00.000-03:00,9,15.867187688559381,49.85160320641283,,,82.18181818181819,107.0,56.0,,,,,,,,77,,,,,,540000
08:30:00.000-03:00,08:45:00.000-03:00,12,25.423749311614102,114.01762380599976,,,75.9090909090909,93.0,61.0,,,,,0.23379912226474997,0.31382301449775696,0.09083333611488342,185,,,,180000,,660000
08:45:00.000-03:00,09:00:00.000-03:00,6,28.06130630437703,73.64842205047609,,,91.27777777777777,99.0,86.0,,,,,0.44953781521250763,0.4846856892108917,0.3365897536277771,113,,,,229679,,
09:00:00.000-03:00,09:15:00.000-03:00,,15.867186582186026,18.75,,,80.25,88.0,76.0,,,,,,,,29,,,,,,
09:15:00.000-03:00,09:30:00.000-03:00,,15.867186582186026,18.75,,,85.0,85.0,85.0,,,,,,,,29,,,,,,
09:30:00.000-03:00,09:45:00.000-03:00,1,21.562897631532234,18.75,,,85.54166666666667,90.0,84.0,,,,,,,,29,,,,107280,,
09:45:00.000-03:00,10:00:00.000-03:00,,15.86718767978828,18.75,,,88.0,94.0,82.0,,,,,0.0208333320915699,0.0208333320915699,0.0208333320915699,29,,,,,,
10:00:00.000-03:00,10:15:00.000-03:00,,15.86718767978828,18.75,,,87.0,92.0,82.0,,,,,,,,29,,,,,,
10:15:00.000-03:00,10:30:00.000-03:00,,15.86718767978828,18.75,,,79.0,79.0,79.0,,,,,,,,29,,,,,,
10:30:00.000-03:00,10:45:00.000-03:00,,15.86718767978828,18.75,,,81.5,84.0,79.0,,,,,,,,29,,,,,,
