Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Caminhada (ms),Duração de Corrida (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,15.731770639618237,,,,,,,,,,,,,,77,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,15.731770639618237,,,,,,,,,,,,,,77,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.731770639618237,,,,,,,,,,,,,,77,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.731770639618237,,,,,,,,,,,,,,77,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.731770639618237,,,,,,,,,,,,,,77,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.731770639618237,,,,,,,,,,,,,,77,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,15.731770639618237,,,,,,,,,,,,,,77,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.731770639618237,,,,,,,,,,,,,,77,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.731770639618237,,,,,,,,,,,,,,77,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.731770639618237,,,,,,,,,,,,,,77,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.731770639618237,,,,,,,,,,,,,,77,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.731770639618237,,,,,,,,,,,,,,77,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,15.731770639618237,,,,,,,,,,,,,,77,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,15.731770639618237,,,,,,,,,,,,,,77,,,,,
03:30:00.000-03:00,03:45:00.000-03:00,,15.731770639618237,,,,,,,,,,,,,,77,,,,,
03:45:00.000-03:00,04:00:00.000-03:00,,15.731770639618237,,,,,,,,,,,,,,77,,,,,
04:00:00.000-03:00,04:15:00.000-03:00,,15.731770639618237,,,,,,,,,,,,,,77,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,15.731770639618237,,,,,,,,,,,,,,77,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,15.731770639618237,,,,,,,,,,,,,,77,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,15.731770639618237,,,,,,,,,,,,,,77,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,15.731770639618237,,,,,,,,,,,,,,77,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,15.731770639618237,,,,,,,,,,,,,,77,,,,,
05:30:00.000-03:00,05:45:00.000-03:00,,15.731770639618237,,,,,,,,,,,,,,77,,,,,
05:45:00.000-03:00,06:00:00.000-03:00,,15.731770639618237,,,,,,,,,,,,,,77,,,,,
06:00:00.000-03:00,06:15:00.000-03:00,,15.731770639618237,,,,,,,,,,,,,,77,,,,,
06:15:00.000-03:00,06:30:00.000-03:00,,15.731770639618237,,,,,,,,,,,,,,77,,,,,
06:30:00.000-03:00,06:45:00.000-03:00,,15.731770639618237,,,,,,,,,,,,,,77,,,,,
06:45:00.000-03:00,07:00:00.000-03:00,,15.731770639618237,5.170607604275054,,,,,,,,,,,,,77,,,,,
07:00:00.000-03:00,07:15:00.000-03:00,,15.731770639618237,19.24581390448382,,,,,,,,,,0.3117108527915544,0.3449888287288409,0.2784328768542679,77,,,,,
07:15:00.000-03:00,07:30:00.000-03:00,2,15.731770639618237,50.11791783376822,,,,,,,,,,0.3066274584762523,0.32126870675916724,0.29198621019333726,77,,,,,
07:30:00.000-03:00,07:45:00.000-03:00,,15.731770639618237,,,,,,,,,,,,,,77,,,,,
07:45:00.000-03:00,08:00:00.000-03:00,,15.731770639618237,,,,,,,,,,,,,,77,,,,,
08:00:00.000-03:00,08:15:00.000-03:00,3,21.297241157820665,91.62014466306908,,,,,,,,,,0.6056367546560832,1.0523682806893502,0.32126869202679453,77,,,,107296,
08:15:00.000-03:00,08:30:00.000-03:00,2,25.978842588357484,66.45783570761016,,,,,,,,,,0.7943682020780795,1.2951842546463013,0.299269393425914,77,,,,197552,
08:30:00.000-03:00,08:45:00.000-03:00,1,15.731770639618238,54.49014776888167,,,,,,,,,,0.2891418172073992,0.32126867116470487,0.25701496325009343,77,,,,,
08:45:00.000-03:00,09:00:00.000-03:00,,23.99786187812147,55.87979717023759,,,,,,,,,,0.2897316037794104,0.3212686857859982,0.25773743211489086,76,,,,,69233
09:00:00.000-03:00,09:15:00.000-03:00,,15.731770639618238,,,,,,,,,,,,,,77,,,,,
09:15:00.000-03:00,09:30:00.000-03:00,4,30.38330126446957,247.95691832314802,2.0,2,,,,,,,,1.002764998691983,1.370976861584018,0.3277567474010998,77,,,,282465,
09:30:00.000-03:00,09:45:00.000-03:00,4,27.01928999232124,157.63535657761696,,,,,,,,,,1.0714787536686217,1.4283746744852455,0.7213957456247048,77,,,,217611,
09:45:00.000-03:00,10:00:00.000-03:00,2,23.124526382015745,126.49809522862148,1.0,1,,,,,,,,1.3403361077156302,1.3706817985925466,1.309990416838713,77,,,,142524,
10:00:00.000-03:00,10:15:00.000-03:00,2,20.477691182168282,69.14741788707016,,,,,,,,,,0.34194697631647486,0.36262525722767885,0.32126869540527087,77,,,,91496,
10:15:00.000-03:00,10:30:00.000-03:00,,15.731770639618237,,,,,,,,,,,,,,77,,,,,
10:30:00.000-03:00,10:45:00.000-03:00,,15.731770639618237,,,,,,,,,,,,,,77,,,,,
10:45:00.000-03:00,11:00:00.000-03:00,7,32.259076139327874,296.5123217333383,1.0,1,,,,-23.403823852539062,-51.93963623046875,-23.403823852539062,-51.93963623046875,0.7533586824272495,1.342872268920478,0.3212687118954539,77,,,,318628,
11:00:00.000-03:00,11:15:00.000-03:00,7,36.50060120626722,388.7896050959481,3.0,3,,,,-23.403512954711914,-51.93867874145508,-23.403133392333984,-51.93830871582031,0.7077871635416607,1.4429834767751208,0.2677239200521806,77,,,,400400,
11:15:00.000-03:00,11:30:00.000-03:00,2,21.290445062055518,86.07253331951831,,,,,,-23.403608322143555,-51.93834686279297,-23.403608322143555,-51.93834686279297,0.5959876437707968,0.8715659789724428,0.30708102193433995,77,,,,107164,
11:30:00.000-03:00,11:45:00.000-03:00,,15.731770639618238,,,,,,,,,,,,,,77,,,,,
11:45:00.000-03:00,12:00:00.000-03:00,,15.731770639618238,,,,,,,,,,,,,,77,,,,,
12:00:00.000-03:00,12:15:00.000-03:00,,15.731770639618238,,,,,,,,,,,,,,77,,,,,
12:15:00.000-03:00,12:30:00.000-03:00,3,22.139510303684176,55.27639847585969,,,,,,-23.403690338134766,-51.93836975097656,-23.40360450744629,-51.938331604003906,0.7359083574948235,1.3462391835498702,0.3212687065410474,77,,,,123534,
12:30:00.000-03:00,12:45:00.000-03:00,12,54.7851695157256,435.0471351942919,2.0,2,,,,-23.406715393066406,-51.93831253051758,-23.403451919555664,-51.93815231323242,0.6265320139523671,1.182109950452976,0.061061867522743826,77,,,,752905,
12:45:00.000-03:00,13:00:00.000-03:00,1,17.32232003540335,22.871595059286516,,,,,,-23.406715393066406,-51.93817138671875,-23.40669059753418,-51.93815231323242,0.47105578424649563,0.47105578424649563,0.47105578424649563,77,,,,30664,
13:00:00.000-03:00,13:15:00.000-03:00,,15.73177063961824,,,,,,,,,,,,,,77,,,,,
13:15:00.000-03:00,13:30:00.000-03:00,,15.73177063961824,,,,,,,,,,,,,,77,,,,,
13:30:00.000-03:00,13:45:00.000-03:00,1,15.906376623910822,33.90352727220083,,,,,,,,,,0.32126868656372665,0.32126868656372665,0.32126868656372665,77,,,,3367,
13:45:00.000-03:00,14:00:00.000-03:00,7,37.39854531555075,399.8542906997865,,,,,,,,,,0.9746667853972283,1.1004283190779625,0.8336341611798259,77,,,,417711,
14:00:00.000-03:00,14:15:00.000-03:00,3,23.287450842365374,104.09106011628782,,,,,,,,,,0.3528153991971184,0.4470293949879115,0.32126870716619366,77,,,,145665,
14:15:00.000-03:00,14:30:00.000-03:00,,15.731770639618238,9.638061121878502,,,,,,,,,,0.38949744726945906,0.38949744726945906,0.38949744726945906,77,,,,,
14:30:00.000-03:00,14:45:00.000-03:00,,15.731770639618238,,,,,,,,,,,,,,77,,,,,
14:45:00.000-03:00,15:00:00.000-03:00,,15.731770639618238,,,,,,,,,,,,,,77,,,,,
15:00:00.000-03:00,15:15:00.000-03:00,,15.731770639618238,,,,,,,,,,,,,,77,,,,,
15:15:00.000-03:00,15:30:00.000-03:00,,15.731770639618238,,,,,,,,,,,,,,77,,,,,
15:30:00.000-03:00,15:45:00.000-03:00,,15.731770639618238,,,,,,,,,,,,,,77,,,,,
15:45:00.000-03:00,16:00:00.000-03:00,,15.731770639618238,,,,,,,,,,,,,,77,,,,,
16:00:00.000-03:00,16:15:00.000-03:00,6,31.323138353637013,259.0484513750978,,,,,,,,,,0.6949700806375114,1.3511599119822433,0.32126868737526926,77,,,,300584,
16:15:00.000-03:00,16:30:00.000-03:00,2,24.33455561189035,79.580261040484,,,,,,,,,,0.6958070159339231,0.7147477608601635,0.6768662710076827,77,,,,165852,
16:30:00.000-03:00,16:45:00.000-03:00,,15.731770639618237,,,,,,,,,,,,,,77,,,,,
