Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Caminhada (ms),Duração de Outra (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,15.825520798563959,3.0069284064665127,,,64.58333333333333,69.0,60.0,,,,,,,,5,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,15.825520798563959,3.221709006928406,,,62.892857142857146,65.0,57.0,,,,,,,,5,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.825520798563959,3.221709006928406,,,62.5,63.0,62.0,,,,,,,,5,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.825520798563959,3.221709006928406,,,63.42857142857143,65.0,61.0,,,,,,,,5,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.825520798563959,3.221709006928406,,,61.75,69.0,58.0,,,,,,,,5,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.825520798563959,3.221709006928406,,,67.35714285714286,69.0,65.0,,,,,,,,5,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,15.825520798563959,3.221709006928406,,,67.1875,68.0,66.0,,,,,,,,5,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.825520798563959,3.221709006928406,,,69.14285714285714,70.0,67.0,,,,,,,,5,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.825520798563959,3.221709006928406,,,66.25,74.0,60.0,,,,,,,,5,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.825520798563959,3.221709006928406,,,67.42307692307692,73.0,62.0,,,,,,,,5,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.825520798563959,3.221709006928406,,,73.75,76.0,69.0,,,,,,,,5,,,,,
