Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Caminhada (ms),Duração de Corrida (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,15.742186431574039,2.2260536398467434,,,75.88461538461539,77.0,75.0,,,,,,,,3,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,15.742186431574039,2.3850574712643677,,,75.46428571428571,76.0,75.0,,,,,,,,4,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.742186431574039,2.3850574712643677,,,74.78571428571429,79.0,69.0,,,,,,,,4,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.742186431574039,2.3850574712643677,,,74.42857142857143,79.0,71.0,,,,,,,,4,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.742186431574039,2.3850574712643677,,,69.03571428571429,75.0,67.0,,,,,,,,4,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.742186431574039,2.3850574712643677,,,69.96428571428571,71.0,69.0,,,,,,,,4,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,15.742186431574039,2.3850574712643677,,,70.78571428571429,82.0,69.0,,,,,,,,4,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.742186431574039,2.3850574712643677,,,70.64285714285714,72.0,68.0,,,,,,,,4,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.742186431574039,2.3850574712643677,,,71.75,78.0,70.0,,,,,,,,4,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.742186431574039,2.3850574712643677,,,77.53571428571429,89.0,69.0,,,,,,,,4,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.742186431574039,2.3850574712643677,,,73.71428571428571,77.0,68.0,,,,,,,,4,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.742186431574039,2.3850574712643677,,,66.28571428571429,69.0,63.0,,,,,,,,4,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,15.742186431574039,2.3850574712643677,,,67.78571428571429,69.0,67.0,,,,,,,,4,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,15.742186431574039,2.3850574712643677,,,68.0,69.0,67.0,,,,,,,,4,,,,,
03:30:00.000-03:00,03:45:00.000-03:00,,15.742186431574039,2.3850574712643677,,,68.82142857142857,75.0,67.0,,,,,,,,4,,,,,
03:45:00.000-03:00,04:00:00.000-03:00,,15.742186431574039,2.3850574712643677,,,71.71428571428571,79.0,65.0,,,,,,,,4,,,,,
04:00:00.000-03:00,04:15:00.000-03:00,,15.742186431574039,2.3850574712643677,,,77.17857142857143,86.0,74.0,,,,,,,,4,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,15.742186431574039,2.3850574712643677,,,72.78571428571429,75.0,70.0,,,,,0.0026500639505684376,0.0026500639505684376,0.0026500639505684376,4,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,15.742186431574039,2.3850574712643677,,,71.85714285714286,78.0,68.0,,,,,,,,4,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,15.742186431574039,2.3850574712643677,,,69.78571428571429,71.0,68.0,,,,,,,,4,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,15.742186431574039,2.3850574712643677,,,68.03571428571429,79.0,63.0,,,,,,,,4,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,15.742186431574039,2.3850574712643677,,,67.28571428571429,73.0,66.0,,,,,,,,4,,,,,
05:30:00.000-03:00,05:45:00.000-03:00,,15.742186431574039,2.3850574712643677,,,75.53571428571429,81.0,65.0,,,,,,,,4,,,,,
05:45:00.000-03:00,06:00:00.000-03:00,,15.742186431574039,2.3850574712643677,,,73.92857142857143,88.0,67.0,,,,,,,,4,,,,,
