Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Caminhada (ms),Duração de Corrida (ms),Duração de Outra (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,15.825520798563957,0.4320987654320988,,,78.0,80.0,76.0,,,,,,,,1,,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,15.825520798563957,0.4629629629629629,,,76.0,76.0,76.0,,,,,,,,1,,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.825520798563957,0.4629629629629629,,,73.25,76.0,68.0,,,,,,,,1,,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.825520798563957,0.4629629629629629,,,71.25,75.0,67.0,,,,,,,,1,,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.825520798563957,0.4629629629629629,,,73.32142857142857,77.0,67.0,,,,,,,,1,,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.825520798563957,0.4629629629629629,,,73.82142857142857,90.0,70.0,,,,,,,,1,,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,15.825520798563957,0.4629629629629629,,,72.0,74.0,70.0,,,,,,,,1,,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.825520798563957,0.4629629629629629,,,70.0,72.0,68.0,,,,,,,,1,,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.825520798563957,0.4629629629629629,,,67.71428571428571,74.0,66.0,,,,,,,,1,,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.825520798563957,0.4629629629629629,,,65.14285714285714,67.0,63.0,,,,,,,,1,,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.825520798563957,0.4629629629629629,,,67.92857142857143,75.0,62.0,,,,,,,,1,,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.825520798563957,0.4629629629629629,,,72.53571428571429,77.0,67.0,,,,,,,,1,,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,15.825520798563957,0.4629629629629629,,,72.46428571428571,82.0,68.0,,,,,,,,1,,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,15.825520798563957,0.4629629629629629,,,69.75,74.0,65.0,,,,,,,,1,,,,,,
03:30:00.000-03:00,03:45:00.000-03:00,,15.825520798563957,0.4629629629629629,,,69.67857142857143,71.0,67.0,,,,,,,,1,,,,,,
03:45:00.000-03:00,04:00:00.000-03:00,,15.825520798563957,0.4629629629629629,,,70.32142857142857,74.0,65.0,,,,,,,,1,,,,,,
04:00:00.000-03:00,04:15:00.000-03:00,,15.825520798563957,0.4629629629629629,,,67.71428571428571,82.0,61.0,,,,,5.1440329218107E-4,5.1440329218107E-4,5.1440329218107E-4,1,,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,15.825520798563957,0.4629629629629629,,,70.64285714285714,75.0,62.0,,,,,,,,1,,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,15.825520798563957,0.4629629629629629,,,72.67857142857143,75.0,71.0,,,,,,,,1,,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,15.825520798563957,0.4629629629629629,,,71.17857142857143,78.0,67.0,,,,,,,,1,,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,15.825520798563957,0.4629629629629629,,,71.89285714285714,87.0,68.0,,,,,,,,1,,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,15.825520798563957,0.4629629629629629,,,70.78571428571429,74.0,67.0,,,,,,,,1,,,,,,
05:30:00.000-03:00,05:45:00.000-03:00,,15.825520798563957,0.4629629629629629,,,71.5,85.0,65.0,,,,,,,,1,,,,,,
05:45:00.000-03:00,06:00:00.000-03:00,,15.825520798563957,0.4629629629629629,,,69.82142857142857,74.0,66.0,,,,,,,,1,,,,,,
06:00:00.000-03:00,06:15:00.000-03:00,,15.825520798563957,0.4629629629629629,,,67.64285714285714,89.0,60.0,,,,,,,,1,,,,,,
06:15:00.000-03:00,06:30:00.000-03:00,,15.825520798563957,0.4629629629629629,,,69.39285714285714,81.0,64.0,,,,,,,,1,,,,,,
06:30:00.000-03:00,06:45:00.000-03:00,,15.825520798563957,0.4629629629629629,,,75.46428571428571,83.0,68.0,,,,,,,,1,,,,,,
06:45:00.000-03:00,07:00:00.000-03:00,,15.825520798563957,0.4629629629629629,,,78.14285714285714,83.0,72.0,,,,,,,,1,,,,,,
07:00:00.000-03:00,07:15:00.000-03:00,,15.825520798563957,0.4629629629629629,,,73.85714285714286,84.0,68.0,,,,,,,,1,,,,,,
07:15:00.000-03:00,07:30:00.000-03:00,,15.825520798563957,0.4629629629629629,,,71.71428571428571,83.0,66.0,,,,,,,,1,,,,,,
07:30:00.000-03:00,07:45:00.000-03:00,,15.825520798563957,0.4629629629629629,,,73.92857142857143,84.0,67.0,,,,,,,,1,,,,,,
07:45:00.000-03:00,08:00:00.000-03:00,,15.825520798563957,0.4629629629629629,,,73.57142857142857,90.0,67.0,,,,,,,,1,,,,,,
