Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Bicicleta (ms),Duração de Caminhada (ms),Duração de Corrida (ms),Duração de Outra (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,15.8671875,0.26865671641791045,,,76.5,77.0,76.0,,,,,,,,0,,,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,15.8671875,0.28784648187633266,,,73.0,73.0,73.0,,,,,,,,0,,,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.8671875,0.28784648187633266,,,60.0,70.0,50.0,,,,,,,,0,,,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.8671875,0.28784648187633266,,,71.5,76.0,64.0,,,,,,,,0,,,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.8671875,0.28784648187633266,,,76.0,76.0,76.0,,,,,,,,0,,,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.8671875,0.28784648187633266,,,71.4375,74.0,67.0,,,,,,,,0,,,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,15.8671875,0.28784648187633266,,,73.82142857142857,78.0,71.0,,,,,,,,0,,,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.8671875,0.28784648187633266,,,76.08333333333333,82.0,70.0,,,,,,,,0,,,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.8671875,0.28784648187633266,,,76.0,79.0,72.0,,,,,,,,0,,,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.8671875,0.28784648187633266,,,78.20833333333333,100.0,69.0,,,,,,,,0,,,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.8671875,0.28784648187633266,,,66.78571428571429,72.0,60.0,,,,,,,,0,,,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.8671875,0.28784648187633266,,,72.375,81.0,67.0,,,,,,,,0,,,,,,,
