Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Inativa (ms)
00:00:00.000-02:00,00:15:00.000-02:00,,,2.5267654660942767,,,,,,,,,,,,,5,,,,900000
00:15:00.000-02:00,00:30:00.000-02:00,,,4.42968905865146,,,,,,,,,,,,,4,,,,900000
00:30:00.000-02:00,00:45:00.000-02:00,,,4.227657779127451,,,,,,,,,,,,,,,,,900000
00:45:00.000-02:00,01:00:00.000-02:00,,,1.338401378927409,,,,,,,,,,,,,,,,,900000
01:00:00.000-02:00,01:15:00.000-02:00,,,1.338401378927409,,,,,,,,,,,,,1,,,,900000
01:15:00.000-02:00,01:30:00.000-02:00,,,1.338401378927409,,,,,,,,,,,,,1,,,,900000
01:30:00.000-02:00,01:45:00.000-02:00,,,0.7890090609010482,,,,,,,,,,,,,1,,,,900000
01:45:00.000-02:00,02:00:00.000-02:00,,,0.7638701267792778,,,,,,,,,,,,,,,,,900000
02:00:00.000-02:00,02:15:00.000-02:00,,,0.7638701267792778,,,,,,,,,,,,,,,,,900000
02:15:00.000-02:00,02:30:00.000-02:00,,,0.7638701267792778,,,,,,,,,,,,,,,,,408801
02:30:00.000-02:00,02:45:00.000-02:00,,,0.7638701267792778,,,,,,,,,,,,,,,,,900000
02:45:00.000-02:00,03:00:00.000-02:00,,,0.7638701267792778,,,,,,,,,,,,,,,,,900000
03:00:00.000-02:00,03:15:00.000-02:00,,,0.7638701267792778,,,,,,,,,,,,,,,,,900000
03:15:00.000-02:00,03:30:00.000-02:00,,,0.6566217672709456,,,,,,,,,,,,,,,,,900000
