Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Caminhada (ms),Duração de Outra (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,15.867186065978723,0.612691466083151,,,72.3076923076923,78.0,68.0,,,,,,,,1,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,15.867186065978723,0.6564551422319475,,,77.10714285714286,82.0,75.0,,,,,,,,1,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.867186065978723,0.6564551422319475,,,70.17857142857143,79.0,62.0,,,,,,,,1,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.867186065978723,0.6564551422319475,,,64.28571428571429,68.0,62.0,,,,,,,,1,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.867186065978723,0.6564551422319475,,,64.28571428571429,66.0,63.0,,,,,,,,1,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.867186065978723,0.6564551422319475,,,63.32142857142857,64.0,63.0,,,,,,,,1,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,15.867186065978723,0.6564551422319475,,,63.57142857142857,69.0,60.0,,,,,,,,1,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.867186065978723,0.6564551422319475,,,69.32142857142857,73.0,66.0,,,,,,,,1,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.867186065978723,0.6564551422319475,,,65.78571428571429,74.0,64.0,,,,,,,,1,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.867186065978723,0.6564551422319475,,,62.17857142857143,78.0,59.0,,,,,,,,1,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.867186065978723,0.6564551422319475,,,63.67857142857143,70.0,60.0,,,,,,,,1,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.867186065978723,0.6564551422319475,,,60.785714285714285,65.0,59.0,,,,,,,,1,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,15.867186065978723,0.6564551422319475,,,65.60714285714286,74.0,60.0,,,,,,,,1,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,15.867186065978723,0.6564551422319475,,,73.10714285714286,97.0,67.0,,,,,,,,1,,,,,
03:30:00.000-03:00,03:45:00.000-03:00,,15.867186065978723,0.6564551422319475,,,67.85714285714286,71.0,65.0,,,,,,,,1,,,,,
03:45:00.000-03:00,04:00:00.000-03:00,,15.867186065978723,0.6564551422319475,,,67.89285714285714,70.0,67.0,,,,,,,,1,,,,,
04:00:00.000-03:00,04:15:00.000-03:00,,15.867186065978723,0.6564551422319475,,,68.57142857142857,72.0,66.0,,,,,,,,1,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,15.867186065978723,0.6564551422319475,,,68.28571428571429,71.0,67.0,,,,,,,,1,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,15.867186065978723,0.6564551422319475,,,69.64285714285714,70.0,69.0,,,,,,,,1,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,15.867186065978723,0.6564551422319475,,,71.89285714285714,77.0,64.0,,,,,,,,1,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,15.867186065978723,0.6564551422319475,,,71.64285714285714,78.0,65.0,,,,,,,,1,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,15.867186065978723,0.6564551422319475,,,68.64285714285714,74.0,66.0,,,,,,,,1,,,,,
05:30:00.000-03:00,05:45:00.000-03:00,,15.867186065978723,0.6564551422319475,,,67.39285714285714,69.0,65.0,,,,,,,,1,,,,,
05:45:00.000-03:00,06:00:00.000-03:00,,15.867186065978723,0.6564551422319475,,,69.71428571428571,71.0,69.0,,,,,,,,1,,,,,
06:00:00.000-03:00,06:15:00.000-03:00,,15.867186065978723,0.6564551422319475,,,67.60714285714286,82.0,63.0,,,,,,,,1,,,,,
06:15:00.000-03:00,06:30:00.000-03:00,,15.867186065978723,0.6564551422319475,,,65.96428571428571,70.0,62.0,,,,,,,,1,,,,,
06:30:00.000-03:00,06:45:00.000-03:00,,15.867186065978723,0.6564551422319475,,,76.53571428571429,81.0,70.0,,,,,,,,1,,,,,
06:45:00.000-03:00,07:00:00.000-03:00,,15.867186065978723,0.6564551422319475,,,80.32142857142857,89.0,71.0,,,,,,,,1,,,,,
