Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Inativa (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,16.12760353088379,,,,75.0,75.0,75.0,,,,,,,,,,,,900000
00:15:00.000-03:00,00:30:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000
00:30:00.000-03:00,00:45:00.000-03:00,,16.12760353088379,,,,75.0,75.0,75.0,,,,,,,,,,,,900000
00:45:00.000-03:00,01:00:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000
01:00:00.000-03:00,01:15:00.000-03:00,,16.12760353088379,,,,79.0,79.0,79.0,,,,,,,,,,,,900000
01:15:00.000-03:00,01:30:00.000-03:00,,16.12760353088379,,,,75.0,75.0,75.0,,,,,,,,,,,,900000
01:30:00.000-03:00,01:45:00.000-03:00,,16.12760353088379,,,,70.0,70.0,70.0,,,,,0.7819110751152039,0.9600029587745667,0.6038191914558411,,,,,900000
01:45:00.000-03:00,02:00:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000
02:00:00.000-03:00,02:15:00.000-03:00,,16.12760353088379,,,,71.0,71.0,71.0,,,,,,,,,,,,900000
02:15:00.000-03:00,02:30:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000
02:30:00.000-03:00,02:45:00.000-03:00,,16.12760353088379,,,,60.0,60.0,60.0,,,,,,,,,,,,900000
02:45:00.000-03:00,03:00:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000
03:00:00.000-03:00,03:15:00.000-03:00,,16.12760353088379,,,,78.0,78.0,78.0,,,,,0.766205906867981,0.766205906867981,0.766205906867981,,,,,900000
03:15:00.000-03:00,03:30:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000
03:30:00.000-03:00,03:45:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000
03:45:00.000-03:00,04:00:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000
04:00:00.000-03:00,04:15:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000
04:15:00.000-03:00,04:30:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000
04:30:00.000-03:00,04:45:00.000-03:00,,16.12760353088379,,,,77.0,77.0,77.0,,,,,,,,,,,,900000
04:45:00.000-03:00,05:00:00.000-03:00,,16.12760353088379,,,,67.0,67.0,67.0,,,,,,,,,,,,900000
05:00:00.000-03:00,05:15:00.000-03:00,,16.12760353088379,,,,58.0,58.0,58.0,,,,,,,,,,,,900000
05:15:00.000-03:00,05:30:00.000-03:00,,16.12760353088379,,,,62.0,62.0,62.0,,,,,,,,,,,,900000
05:30:00.000-03:00,05:45:00.000-03:00,,16.12760353088379,,,,59.0,59.0,59.0,,,,,,,,,,,,900000
05:45:00.000-03:00,06:00:00.000-03:00,,16.12760353088379,,,,60.0,60.0,60.0,,,,,0.7934634685516357,0.7934634685516357,0.7934634685516357,,,,,900000
06:00:00.000-03:00,06:15:00.000-03:00,,16.12760353088379,,,,77.0,77.0,77.0,,,,,0.7934634685516357,0.7934634685516357,0.7934634685516357,,,,,900000
06:15:00.000-03:00,06:30:00.000-03:00,,16.12760353088379,,,,67.0,67.0,67.0,,,,,,,,,,,,900000
06:30:00.000-03:00,06:45:00.000-03:00,,16.12760353088379,,,,63.0,63.0,63.0,,,,,0.736348212205041,0.7700151205062866,0.6467106938362122,,,,,900000
06:45:00.000-03:00,07:00:00.000-03:00,,16.12760353088379,,,,,,,,,,,0.7363787889480591,0.7363787889480591,0.7363787889480591,,,,,900000
07:00:00.000-03:00,07:15:00.000-03:00,,16.12760353088379,,,,,,,,,,,0.752215970560485,0.8777958154678345,0.5207841396331787,,,,,900000
07:15:00.000-03:00,07:30:00.000-03:00,,16.12760353088379,,,,,,,,,,,0.7524980902671814,0.7524980902671814,0.7524980902671814,,,,,900000
07:30:00.000-03:00,07:45:00.000-03:00,,16.12760353088379,,,,58.0,58.0,58.0,,,,,,,,,,,,900000
07:45:00.000-03:00,08:00:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000
08:00:00.000-03:00,08:15:00.000-03:00,,16.12760353088379,,,,60.0,60.0,60.0,,,,,0.8128677440848283,0.9554044008255005,0.6357443332672119,,,,,900000
08:15:00.000-03:00,08:30:00.000-03:00,,16.12760353088379,,,,,,,,,,,0.676712155342102,0.676712155342102,0.676712155342102,,,,,900000
08:30:00.000-03:00,08:45:00.000-03:00,,16.12760353088379,,,,58.0,58.0,58.0,,,,,0.676712155342102,0.676712155342102,0.676712155342102,,,,,900000
08:45:00.000-03:00,09:00:00.000-03:00,,16.12760353088379,,,,68.0,68.0,68.0,,,,,1.0139507738730915,2.626720905303955,0.7938149571418762,,,,,900000
09:00:00.000-03:00,09:15:00.000-03:00,,16.12760353088379,,,,64.0,64.0,64.0,,,,,1.001442790031433,1.001442790031433,1.001442790031433,,,,,900000
09:15:00.000-03:00,09:30:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000
09:30:00.000-03:00,09:45:00.000-03:00,,16.12760353088379,,,,65.0,65.0,65.0,,,,,,,,,,,,900000
09:45:00.000-03:00,10:00:00.000-03:00,,16.12760353088379,,,,69.0,69.0,69.0,,,,,0.9451894760131836,0.9451894760131836,0.9451894760131836,,,,,900000
10:00:00.000-03:00,10:15:00.000-03:00,,16.12760353088379,,,,70.0,70.0,70.0,,,,,,,,,,,,900000
10:15:00.000-03:00,10:30:00.000-03:00,,16.12760353088379,,,,,,,,,,,0.5565091669559479,0.5983784794807434,0.5146398544311523,,,,,900000
10:30:00.000-03:00,10:45:00.000-03:00,,16.12760353088379,,,,63.0,63.0,63.0,,,,,0.5146398544311523,0.5146398544311523,0.5146398544311523,,,,,900000
