Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Bicicleta (ms),Duração de Caminhada (ms),Duração de Corrida (ms)
10:15:00.000-03:00,10:30:00.000-03:00,1,15.929687465230623,37.167903501249086,,,,,,,,,,0.5573347804759622,0.8008465722720741,0.3138229886798503,59,,,,,,
10:30:00.000-03:00,10:45:00.000-03:00,,15.929687465230623,,,,,,,,,,,,,,,,,,,,
10:45:00.000-03:00,11:00:00.000-03:00,,15.929687465230623,,,,,,,,,,,,,,,,,,,,
11:00:00.000-03:00,11:15:00.000-03:00,,15.929687465230623,,,,,,,,,,,,,,,,,,,,
11:15:00.000-03:00,11:30:00.000-03:00,1,19.798366258867187,37.56266172942331,,,,,,,,,,0.6594825812738883,1.0574459963880474,0.2615191661597292,58,,,,,72102,
11:30:00.000-03:00,11:45:00.000-03:00,3,15.929687465230623,101.6786518029027,,,,,,,,,,0.47760588847636,0.7943318630756748,0.3138229847846416,162,,,,,,
11:45:00.000-03:00,12:00:00.000-03:00,12,59.736638310418115,993.3157440775065,12.0,12,,,,-23.41183090209961,-51.943363189697266,-23.404354095458984,-51.93927001953125,2.078904221785314,4.119999885559082,0.31382300704297883,45,,,,763035,,
12:00:00.000-03:00,12:15:00.000-03:00,4,36.318292624038676,47.07344990875125,4.0,4,,,,,,,,0.38544700917039054,0.44281197184593485,0.31382299420853393,75,,,,271199,89807,
12:15:00.000-03:00,12:30:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
12:30:00.000-03:00,12:45:00.000-03:00,6,28.430010080939052,284.5660856711705,,,,,,-23.414794921875,-51.948116302490234,-23.414703369140625,-51.94796371459961,0.5346422498559534,1.201157288332612,0.24884603267585212,283,,,,,232972,
12:45:00.000-03:00,13:00:00.000-03:00,14,46.10115189584661,420.4131066011692,2.0,2,,,,-23.415620803833008,-51.949275970458984,-23.415266036987305,-51.94912338256836,0.7246525951688303,1.3502090874178099,0.17605476849993051,710,,,,,562314,
13:00:00.000-03:00,13:15:00.000-03:00,3,28.404040624755464,215.82359455581246,2.0,2,,,,,,,,1.3975312846886976,1.4378071237064913,1.3572554456709038,299,,,,,232488,
13:15:00.000-03:00,13:30:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
13:30:00.000-03:00,13:45:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
13:45:00.000-03:00,14:00:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
14:00:00.000-03:00,14:15:00.000-03:00,1,18.014755786086475,32.637591936734204,,,,,,,,,,0.3138229870318774,0.3138229870318774,0.3138229870318774,52,,,,,38860,
14:15:00.000-03:00,14:30:00.000-03:00,,15.929687465230623,,,,,,,,,,,,,,,,,,,,
14:30:00.000-03:00,14:45:00.000-03:00,,15.929687465230623,,,,,,,,,,,,,,,,,,,,
14:45:00.000-03:00,15:00:00.000-03:00,,15.929687465230623,,,,,,,,,,,,,,,,,,,,
15:00:00.000-03:00,15:15:00.000-03:00,,15.929687465230623,,,,,,,,,,,,,,,,,,,,
15:15:00.000-03:00,15:30:00.000-03:00,,15.929687465230623,,,,,,,,,,,,,,,,,,,,
15:30:00.000-03:00,15:45:00.000-03:00,,15.929687465230623,,,,,,,,,,,,,,,,,,,,
15:45:00.000-03:00,16:00:00.000-03:00,,15.929687465230623,,,,,,,,,,,,,,,,,,,,
16:00:00.000-03:00,16:15:00.000-03:00,,15.929687465230623,,,,,,,,,,,,,,,,,,,,
16:15:00.000-03:00,16:30:00.000-03:00,,15.929687465230623,,,,,,,,,,,,,,,,,,,,
16:30:00.000-03:00,16:45:00.000-03:00,,15.929687465230623,,,,,,,,,,,,,,,,,,,,
16:45:00.000-03:00,17:00:00.000-03:00,,15.929687465230623,,,,,,,,,,,,,,,,,,,,
17:00:00.000-03:00,17:15:00.000-03:00,,15.929687465230623,,,,,,,,,,,,,,,,,,,,
17:15:00.000-03:00,17:30:00.000-03:00,,15.929687465230623,,,,,,,,,,,,,,17,,,,,,
17:30:00.000-03:00,17:45:00.000-03:00,2,23.525002216313254,108.76132259289828,,,,,,,,,,0.7435384138355816,1.4931343133136263,0.2719799328061184,166,,,,,141556,
17:45:00.000-03:00,18:00:00.000-03:00,2,20.61864992950087,120.08914451928797,1.0,1,,,,,,,,1.363026927153979,1.407965579668602,1.318088274639356,167,,,,,87389,
18:00:00.000-03:00,18:15:00.000-03:00,,15.929687465230623,,,,,,,,,,,,,,,,,,,,
18:15:00.000-03:00,18:30:00.000-03:00,2,15.929687465230623,60.881661881984954,,,,,,,,,,0.31382298204582293,0.31382298478464155,0.31382297930700437,114,,,,,,
18:30:00.000-03:00,18:45:00.000-03:00,2,15.929687465230625,105.44452779560281,,,,,,,,,,0.2973818242046029,0.3489175893988056,0.2615191661597292,168,,,,,,
18:45:00.000-03:00,19:00:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
19:00:00.000-03:00,19:15:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
19:15:00.000-03:00,19:30:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
19:30:00.000-03:00,19:45:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
19:45:00.000-03:00,20:00:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
20:00:00.000-03:00,20:15:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
20:15:00.000-03:00,20:30:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
20:30:00.000-03:00,20:45:00.000-03:00,1,15.929687465230625,77.31829814223883,,,,,,,,,,0.31818532639982205,0.3254085811387569,0.3138229815386343,144,,,,,,
20:45:00.000-03:00,21:00:00.000-03:00,8,39.954884061772944,256.2248746018757,,,,,,,,,,0.5204327387861901,1.1367034108708358,0.31382298478464155,398,,,,,33696,180432
21:00:00.000-03:00,21:15:00.000-03:00,,15.929687465230623,6.844367220658265,,,,,,,,,,0.2624675852536053,0.2624675852536053,0.2624675852536053,11,,,,,,
21:15:00.000-03:00,21:30:00.000-03:00,,15.929687465230627,12.612658741625586,,,,,,,,,,0.29135826823791877,0.29135826823791877,0.29135826823791877,20,,,,,,
21:30:00.000-03:00,21:45:00.000-03:00,,15.929687465230627,,,,,,,,,,,,,,13,,,,,,
21:45:00.000-03:00,22:00:00.000-03:00,,15.929687465230625,39.54169792335105,,,,,,,,,,0.2876710785473502,0.31382299093497124,0.2615191661597292,78,,,,,,
22:00:00.000-03:00,22:15:00.000-03:00,,15.929687465230622,,,,,,,,,,,,,,,,,,,,
22:15:00.000-03:00,22:30:00.000-03:00,,15.929687465230622,,,,,,,,,,,,,,,,,,,,
22:30:00.000-03:00,22:45:00.000-03:00,,15.929687465230622,,,,,,,,,,,,,,,,,,,,
22:45:00.000-03:00,23:00:00.000-03:00,,15.929687465230622,,,,,,,,,,,,,,,,,,,,
23:00:00.000-03:00,23:15:00.000-03:00,,15.929687465230622,2.5874455564979755,,,,,,,,,,,,,26,,,,,,
23:15:00.000-03:00,23:30:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
23:30:00.000-03:00,23:45:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
23:45:00.000-03:00,00:00:00.000-03:00,,15.929687465230625,,,,,,,,,,,,,,,,,,,,
