Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Inativa (ms),Duração de Caminhada (ms),Duração de Outra (ms)
11:30:00.000-03:00,11:45:00.000-03:00,,15.74218733269716,,,,87.0,87.0,87.0,,,,,,,,15,,,,,,
11:45:00.000-03:00,12:00:00.000-03:00,,60.39428775944688,,,,96.0,96.0,96.0,,,,,,,,21,,,,,849169,
12:00:00.000-03:00,12:15:00.000-03:00,,15.74218773514632,,,,92.0,92.0,92.0,,,,,,,,11,,,,,,
12:15:00.000-03:00,12:30:00.000-03:00,,15.74218773514632,,,,76.5,77.0,76.0,,,,,,,,11,,,,,,
12:30:00.000-03:00,12:45:00.000-03:00,,15.74218773514632,,,,73.0,73.0,73.0,,,,,,,,11,,,,,,
12:45:00.000-03:00,13:00:00.000-03:00,,15.74218773514632,,,,73.5,75.0,72.0,,,,,,,,11,,,,,,
13:00:00.000-03:00,13:15:00.000-03:00,,15.74218773514632,,,,79.5,81.0,78.0,,,,,,,,11,,,,,,
13:15:00.000-03:00,13:30:00.000-03:00,,15.74218773514632,,,,81.0,81.0,81.0,,,,,,,,11,,,,,,
13:30:00.000-03:00,13:45:00.000-03:00,,15.74218773514632,,,,76.33333333333333,78.0,74.0,,,,,,,,11,,,,,,
13:45:00.000-03:00,14:00:00.000-03:00,,15.74218773514632,,,,,,,,,,,,,,11,,,,,,
14:00:00.000-03:00,14:15:00.000-03:00,,15.74218773514632,,,,82.5,89.0,76.0,,,,,,,,11,,,,,,
14:15:00.000-03:00,14:30:00.000-03:00,,15.74218773514632,,,,77.0,77.0,77.0,,,,,,,,11,,,,,,
14:30:00.000-03:00,14:45:00.000-03:00,,15.74218773514632,,,,,,,,,,,,,,11,,,,,,
14:45:00.000-03:00,15:00:00.000-03:00,5,15.74218773514632,109.7189130783081,,,,,,,,,,0.31455415613000837,0.3191269338130951,0.2929014563560486,184,,,,,,
15:00:00.000-03:00,15:15:00.000-03:00,,15.74218773514632,,,,78.83333333333333,80.0,77.0,,,,,,,,25,,,,,,
15:15:00.000-03:00,15:30:00.000-03:00,2,18.522943291460297,65.27518844604492,,,,,,,,,,0.5014382614290669,0.648381233215332,0.31382298469543457,25,,,,,46685,
15:30:00.000-03:00,15:45:00.000-03:00,,15.742186365327353,,,,76.0,76.0,76.0,,,,,,,,25,,,,,,
15:45:00.000-03:00,16:00:00.000-03:00,,15.742186365327353,,,,75.0,78.0,72.0,,,,,,,,25,,,,,,
16:00:00.000-03:00,16:15:00.000-03:00,,15.742186365327353,,,,75.55,77.0,73.0,,,,,,,,25,,,,,,
16:15:00.000-03:00,16:30:00.000-03:00,,15.742186365327353,,,,80.0,81.0,79.0,,,,,,,,25,,,,,,
16:30:00.000-03:00,16:45:00.000-03:00,,15.742186365327353,,,,80.0,81.0,79.0,,,,,,,,25,,,,,,
16:45:00.000-03:00,17:00:00.000-03:00,,15.742186365327353,,,,80.0,80.0,80.0,,,,,,,,25,,,,,,
17:00:00.000-03:00,17:15:00.000-03:00,,15.742186365327353,,,,76.03571428571429,80.0,74.0,,,,,,,,25,,,,,,
17:15:00.000-03:00,17:30:00.000-03:00,2,27.753312805086168,55.16667096198815,,,80.25,81.0,80.0,,,,,0.3358595371246338,0.357896089553833,0.31382298469543457,25,,,,,201650,
17:30:00.000-03:00,17:45:00.000-03:00,2,15.742185936587791,72.24547369896156,,,83.5909090909091,90.0,76.0,-23.414762496948242,-51.94783401489258,-23.414762496948242,-51.94783401489258,0.45395308419699326,0.6138779520988464,0.2719799280166626,195,,,,,,
17:45:00.000-03:00,18:00:00.000-03:00,5,20.153096565212344,115.48687171936035,,,78.0,83.0,73.0,,,,,0.3707178235054016,0.42761266231536865,0.31382298469543457,74,,,,,74053,
18:00:00.000-03:00,18:15:00.000-03:00,,17.646991829279113,,,,81.4090909090909,107.0,76.0,,,,,,,,74,,,,,31979,
18:15:00.000-03:00,18:30:00.000-03:00,,15.742187053596343,,,,73.45833333333333,85.0,67.0,,,,,,,,74,,,,,,
18:30:00.000-03:00,18:45:00.000-03:00,6,38.677657636264925,166.350878222237,,,89.39285714285714,106.0,68.0,-23.414871215820312,-51.9481315612793,-23.414691925048828,-51.947872161865234,0.2682982300622373,0.31382304430007935,0.03484197333455086,186,,,,,430988,60000
18:45:00.000-03:00,19:00:00.000-03:00,13,17.41782206905274,96.69922813629114,,,92.68181818181819,110.0,71.0,-23.4147891998291,-51.94807815551758,-23.41476821899414,-51.94805908203125,0.24787290649010993,0.7428310513496399,0.0222727432847023,138,,,,,,780000
19:00:00.000-03:00,19:15:00.000-03:00,6,36.72536935369157,559.500450515747,5.0,5,91.1875,107.0,67.0,-23.441852569580078,-51.925811767578125,-23.441143035888672,-51.92502975463867,0.7035653763776026,1.3782962560653687,0.0533333346247673,615,,,,,328337,
19:15:00.000-03:00,19:30:00.000-03:00,15,72.57113800048828,1519.8,15.0,15,111.64285714285714,116.0,110.0,-23.441909790039062,-51.925811767578125,-23.441112518310547,-51.92494201660156,1.2285174488967876,1.6886667013168335,0.8705894351005554,1792,,,,,900000,
19:30:00.000-03:00,19:45:00.000-03:00,13,52.65806646347046,1041.8959780640555,10.0,9,108.0,113.0,100.0,-23.44186782836914,-51.92573547363281,-23.441129684448242,-51.92497634887695,1.119091589514083,2.175726890563965,0.1733333319425583,1306,,,,160771,586294,
19:45:00.000-03:00,20:00:00.000-03:00,3,28.02919266615079,345.09082809603734,3.0,3,109.60714285714286,121.0,99.0,-23.441879272460938,-51.92571258544922,-23.441131591796875,-51.92497253417969,1.842015250476641,2.0319390296936035,1.6455519199371338,420,,,,3386,195750,
20:00:00.000-03:00,20:15:00.000-03:00,,16.29687391718654,16.254980079681275,,,93.21428571428571,104.0,81.0,,,,,,,,25,,,,,,
20:15:00.000-03:00,20:30:00.000-03:00,2,15.799378318901095,16.254980079681275,,,94.33333333333333,107.0,87.0,,,,,0.5681803077459335,0.8225376009941101,0.31382301449775696,25,,,,,,
20:30:00.000-03:00,20:45:00.000-03:00,,15.742187018001202,16.254980079681275,,,91.20833333333333,102.0,81.0,,,,,0.3033622205257416,0.3033622205257416,0.3033622205257416,25,,,,,,
20:45:00.000-03:00,21:00:00.000-03:00,,15.742187018001202,16.254980079681275,,,,,,,,,,,,,25,,,,,,
21:00:00.000-03:00,21:15:00.000-03:00,,15.742187018001202,16.254980079681275,,,84.0,98.0,78.0,,,,,,,,25,,,,,,
21:15:00.000-03:00,21:30:00.000-03:00,,15.742187018001202,16.254980079681275,,,78.78571428571429,84.0,75.0,,,,,,,,25,,,,,,
21:30:00.000-03:00,21:45:00.000-03:00,,15.742187018001202,16.254980079681275,,,74.96428571428571,81.0,71.0,,,,,,,,25,,,,,,
21:45:00.000-03:00,22:00:00.000-03:00,,15.742187018001202,16.254980079681275,,,74.03571428571429,79.0,71.0,,,,,0.018061088398098946,0.018061088398098946,0.018061088398098946,25,,,,,,
22:00:00.000-03:00,22:15:00.000-03:00,,15.742187018001202,16.254980079681275,,,75.53571428571429,91.0,71.0,,,,,,,,25,,,,,,
22:15:00.000-03:00,22:30:00.000-03:00,,15.742187018001202,16.254980079681275,,,73.57142857142857,77.0,70.0,,,,,,,,25,,,,,,
22:30:00.000-03:00,22:45:00.000-03:00,,15.742187018001202,16.254980079681275,,,68.5,70.0,67.0,,,,,,,,25,,,,,,
22:45:00.000-03:00,23:00:00.000-03:00,,15.742187018001202,16.254980079681275,,,69.0,75.0,64.0,,,,,,,,25,,,,,,
23:00:00.000-03:00,23:15:00.000-03:00,,15.742187018001202,16.254980079681275,,,65.5,82.0,61.0,,,,,,,,25,,,,,,
23:15:00.000-03:00,23:30:00.000-03:00,,15.742187018001202,16.254980079681275,,,62.535714285714285,65.0,61.0,,,,,,,,25,,,,,,
23:30:00.000-03:00,23:45:00.000-03:00,,15.742187018001202,16.254980079681275,,,62.214285714285715,64.0,61.0,,,,,,,,25,,,,,,
23:45:00.000-03:00,00:00:00.000-03:00,,15.742187018001202,15.171314741035856,,,67.92857142857143,78.0,62.0,,,,,,,,23,,,,,,
