Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Caminhada (ms),Duração de Outra (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,15.825520798563957,4.569444444444444,,,71.57692307692308,79.0,66.0,,,,,,,,36,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,15.825520798563957,4.895833333333334,,,79.78571428571429,83.0,78.0,,,,,,,,36,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.825520798563957,4.895833333333334,,,74.10714285714286,77.0,72.0,,,,,,,,36,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.825520798563957,4.895833333333334,,,72.75,76.0,71.0,,,,,,,,36,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.825520798563957,4.895833333333334,,,70.42857142857143,74.0,69.0,,,,,,,,36,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.825520798563957,4.895833333333334,,,62.75,69.0,56.0,,,,,,,,36,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,15.825520798563957,4.895833333333334,,,59.857142857142854,66.0,57.0,,,,,,,,36,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.825520798563957,4.895833333333334,,,63.25,80.0,56.0,,,,,,,,36,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.825520798563957,4.895833333333334,,,66.25,76.0,62.0,,,,,,,,36,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.825520798563957,4.895833333333334,,,65.14285714285714,82.0,58.0,,,,,,,,36,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.825520798563957,4.895833333333334,,,66.42857142857143,73.0,61.0,,,,,,,,36,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.825520798563957,4.895833333333334,,,69.75,81.0,61.0,,,,,,,,36,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,15.825520798563957,4.895833333333334,,,63.32142857142857,69.0,56.0,,,,,,,,36,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,15.825520798563957,4.895833333333334,,,71.14285714285714,77.0,58.0,,,,,,,,36,,,,,
03:30:00.000-03:00,03:45:00.000-03:00,,15.825520798563957,4.895833333333334,,,68.75,76.0,62.0,,,,,0.005439814814814815,0.005439814814814815,0.005439814814814815,36,,,,,
03:45:00.000-03:00,04:00:00.000-03:00,,15.825520798563957,4.895833333333334,,,69.25,73.0,67.0,,,,,,,,36,,,,,
04:00:00.000-03:00,04:15:00.000-03:00,,15.825520798563957,4.895833333333334,,,65.78571428571429,69.0,63.0,,,,,,,,36,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,15.825520798563957,4.895833333333334,,,66.71428571428571,86.0,63.0,,,,,,,,36,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,15.825520798563957,4.895833333333334,,,65.39285714285714,68.0,63.0,,,,,,,,36,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,15.825520798563957,4.895833333333334,,,67.96428571428571,70.0,65.0,,,,,,,,36,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,15.825520798563957,4.895833333333334,,,68.17857142857143,76.0,60.0,,,,,,,,36,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,15.825520798563957,4.895833333333334,,,71.60714285714286,75.0,67.0,,,,,,,,36,,,,,
05:30:00.000-03:00,05:45:00.000-03:00,,15.825520798563957,4.895833333333334,,,75.07142857142857,81.0,71.0,,,,,,,,36,,,,,
05:45:00.000-03:00,06:00:00.000-03:00,,15.825520798563957,4.895833333333334,,,76.07142857142857,88.0,66.0,,,,,,,,36,,,,,
06:00:00.000-03:00,06:15:00.000-03:00,,15.825520798563957,4.895833333333334,,,73.10714285714286,92.0,63.0,,,,,,,,36,,,,,
06:15:00.000-03:00,06:30:00.000-03:00,,15.825520798563957,4.895833333333334,,,66.35714285714286,73.0,62.0,,,,,,,,36,,,,,
06:30:00.000-03:00,06:45:00.000-03:00,,15.825520798563957,4.895833333333334,,,67.92857142857143,88.0,62.0,,,,,,,,36,,,,,
06:45:00.000-03:00,07:00:00.000-03:00,,15.825520798563957,4.895833333333334,,,81.13636363636364,93.0,60.0,,,,,,,,36,,,,,
07:00:00.000-03:00,07:15:00.000-03:00,4,18.9884859820207,41.01617532640613,,,94.0,94.0,94.0,,,,,0.4067951249669707,0.5551082551358947,0.3212687102384822,36,,,,60000,
07:15:00.000-03:00,07:30:00.000-03:00,3,34.80331189930439,171.25274725274724,,,83.5,97.0,70.0,,,,,0.3093623840829629,0.37142857142857144,0.0782051282051282,36,,,,360000,
07:30:00.000-03:00,07:45:00.000-03:00,,37.966277082761124,151.98893572181242,,,94.0,94.0,94.0,,,,,0.3047619047619048,0.3047619047619048,0.3047619047619048,36,,,,420000,
07:45:00.000-03:00,08:00:00.000-03:00,,15.825520798563957,7.910958904109589,,,78.5,87.0,70.0,,,,,,,,36,,,,,
08:00:00.000-03:00,08:15:00.000-03:00,,15.825520798563957,7.910958904109589,,,88.0,88.0,88.0,,,,,,,,36,,,,,
08:15:00.000-03:00,08:30:00.000-03:00,,15.825520798563957,7.910958904109589,,,85.0,91.0,79.0,,,,,,,,36,,,,,
08:30:00.000-03:00,08:45:00.000-03:00,,15.825520798563957,7.910958904109589,,,85.0,85.0,85.0,,,,,,,,36,,,,,
08:45:00.000-03:00,09:00:00.000-03:00,,15.825520798563957,7.910958904109589,,,91.0,94.0,88.0,,,,,0.008789954337899543,0.008789954337899543,0.008789954337899543,36,,,,,
09:00:00.000-03:00,09:15:00.000-03:00,,15.825520798563957,7.910958904109589,,,89.0,89.0,89.0,,,,,,,,36,,,,,
09:15:00.000-03:00,09:30:00.000-03:00,,15.825520798563957,7.910958904109589,,,89.5,92.0,87.0,,,,,,,,36,,,,,
09:30:00.000-03:00,09:45:00.000-03:00,,15.825520798563957,7.910958904109589,,,84.0,84.0,84.0,,,,,,,,36,,,,,
09:45:00.000-03:00,10:00:00.000-03:00,,15.825520798563957,7.910958904109589,,,88.5,90.0,87.0,,,,,,,,36,,,,,
10:00:00.000-03:00,10:15:00.000-03:00,4,15.825520798563957,27.279986411321005,,,88.0,88.0,88.0,,,,,0.3212687163958562,0.3212687163958562,0.3212687163958562,36,,,,,240000
10:15:00.000-03:00,10:30:00.000-03:00,11,15.825520798563957,44.0,,,78.0,80.0,76.0,,,,,0.06666666666666667,0.06666666666666667,0.06666666666666667,37,,,,,660000
10:30:00.000-03:00,10:45:00.000-03:00,11,15.825520798563957,82.86782468975483,,,89.0,89.0,89.0,,,,,0.0,0.0,0.0,36,,,,,660000
10:45:00.000-03:00,11:00:00.000-03:00,14,15.825520798563957,102.48,,,86.0,88.0,84.0,,,,,0.122,0.122,0.122,36,,,,,840000
11:00:00.000-03:00,11:15:00.000-03:00,,15.825520798563957,21.666666666666664,,,98.0,98.0,98.0,,,,,,,,36,,,,,
