Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Caminhada (ms),Duração de Corrida (ms)
00:00:00.000-03:00,00:15:00.000-03:00,3,17.474282707595826,5.25224071702945,,,74.27777777777777,89.0,66.0,,,,,0.30862973674974625,0.31382301449775696,0.282440721988678,8,,,,30270,
00:15:00.000-03:00,00:30:00.000-03:00,,15.8671875,5.627400768245838,,,84.39285714285714,99.0,67.0,,,,,,,,9,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.8671875,5.627400768245838,,,73.9090909090909,97.0,63.0,,,,,,,,9,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.8671875,5.627400768245838,,,75.0,75.0,75.0,,,,,,,,9,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.8671875,5.627400768245838,,,73.6923076923077,79.0,69.0,,,,,,,,9,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.8671875,5.627400768245838,,,74.14285714285714,79.0,69.0,,,,,,,,9,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,15.8671875,5.627400768245838,,,69.75,77.0,62.0,,,,,,,,9,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.8671875,5.627400768245838,,,77.71428571428571,89.0,72.0,,,,,,,,9,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.8671875,5.627400768245838,,,78.91666666666667,83.0,73.0,,,,,,,,9,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.8671875,5.627400768245838,,,72.64285714285714,80.0,64.0,,,,,,,,9,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.8671875,5.627400768245838,,,76.58333333333333,78.0,74.0,,,,,,,,9,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.8671875,5.627400768245838,,,73.92857142857143,78.0,60.0,,,,,,,,9,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,15.8671875,5.627400768245838,,,74.46153846153847,82.0,66.0,,,,,,,,9,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,15.8671875,5.627400768245838,,,78.28571428571429,82.0,76.0,,,,,,,,9,,,,,
03:30:00.000-03:00,03:45:00.000-03:00,,15.8671875,5.627400768245838,,,84.0,105.0,70.0,,,,,,,,9,,,,,
03:45:00.000-03:00,04:00:00.000-03:00,,15.8671875,5.627400768245838,,,73.21428571428571,81.0,61.0,,,,,,,,9,,,,,
04:00:00.000-03:00,04:15:00.000-03:00,,15.8671875,5.627400768245838,,,69.95833333333333,74.0,66.0,,,,,,,,9,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,15.8671875,5.627400768245838,,,75.5,101.0,62.0,,,,,,,,9,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,15.8671875,5.627400768245838,,,76.08333333333333,83.0,64.0,,,,,,,,9,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,15.8671875,5.627400768245838,,,71.65384615384616,81.0,64.0,,,,,,,,9,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,15.8671875,5.627400768245838,,,74.16666666666667,77.0,70.0,,,,,,,,9,,,,,
