Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Caminhada (ms),Duração de Corrida (ms),Duração de Outra (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,15.867187773700252,2.1234567901234565,,,76.38461538461539,78.0,74.0,,,,,,,,3,,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,15.867187773700252,2.275132275132275,,,73.39285714285714,82.0,69.0,,,,,,,,4,,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.867187773700252,2.275132275132275,,,74.32142857142857,75.0,73.0,,,,,,,,4,,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.867187773700252,2.275132275132275,,,73.82142857142857,75.0,70.0,,,,,,,,4,,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.867187773700252,2.275132275132275,,,71.96428571428571,73.0,71.0,,,,,,,,4,,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.867187773700252,2.275132275132275,,,72.57142857142857,73.0,71.0,,,,,,,,4,,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,15.867187773700252,2.275132275132275,,,77.82142857142857,83.0,73.0,,,,,,,,4,,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.867187773700252,2.275132275132275,,,75.28571428571429,79.0,73.0,,,,,,,,4,,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.867187773700252,2.275132275132275,,,74.39285714285714,75.0,74.0,,,,,,,,4,,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.867187773700252,2.275132275132275,,,74.28571428571429,75.0,73.0,,,,,,,,4,,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.867187773700252,2.275132275132275,,,73.82142857142857,75.0,73.0,,,,,,,,4,,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.867187773700252,2.275132275132275,,,73.78571428571429,75.0,73.0,,,,,,,,4,,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,15.867187773700252,2.275132275132275,,,74.89285714285714,81.0,71.0,,,,,,,,4,,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,15.867187773700252,2.275132275132275,,,75.39285714285714,81.0,71.0,,,,,,,,4,,,,,,
03:30:00.000-03:00,03:45:00.000-03:00,,15.867187773700252,2.275132275132275,,,77.14285714285714,97.0,74.0,,,,,,,,4,,,,,,
03:45:00.000-03:00,04:00:00.000-03:00,,15.867187773700252,2.275132275132275,,,72.67857142857143,79.0,69.0,,,,,,,,4,,,,,,
04:00:00.000-03:00,04:15:00.000-03:00,,15.867187773700252,2.275132275132275,,,69.25,72.0,68.0,,,,,,,,4,,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,15.867187773700252,2.275132275132275,,,70.32142857142857,74.0,69.0,,,,,,,,4,,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,15.867187773700252,2.275132275132275,,,72.53571428571429,77.0,71.0,,,,,,,,4,,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,15.867187773700252,2.275132275132275,,,70.17857142857143,72.0,68.0,,,,,,,,4,,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,15.867187773700252,2.275132275132275,,,71.57142857142857,76.0,69.0,,,,,,,,4,,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,15.867187773700252,2.275132275132275,,,77.60714285714286,80.0,72.0,,,,,,,,4,,,,,,
05:30:00.000-03:00,05:45:00.000-03:00,,15.867187773700252,2.275132275132275,,,75.85714285714286,82.0,74.0,,,,,,,,4,,,,,,
