Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Bicicleta (ms),Duração de Caminhada (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
03:30:00.000-03:00,03:45:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
03:45:00.000-03:00,04:00:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
04:00:00.000-03:00,04:15:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
05:30:00.000-03:00,05:45:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
05:45:00.000-03:00,06:00:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
06:00:00.000-03:00,06:15:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
06:15:00.000-03:00,06:30:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
06:30:00.000-03:00,06:45:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
06:45:00.000-03:00,07:00:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
07:00:00.000-03:00,07:15:00.000-03:00,,15.752604449788727,15.0635039708004,,,,,,,,,,0.25105839951334,0.25105839951334,0.25105839951334,24,,,,,
07:15:00.000-03:00,07:30:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
07:30:00.000-03:00,07:45:00.000-03:00,,15.75260444978873,,,,,,,,,,,,,,15,,,,,
07:45:00.000-03:00,08:00:00.000-03:00,,15.75260444978873,,,,,,,,,,,,,,17,,,,,
08:00:00.000-03:00,08:15:00.000-03:00,,15.75260444978873,58.9987238856349,,,,,,,,,,0.2835576776755504,0.3138229672562032,0.2615191661597292,122,,,,,
08:15:00.000-03:00,08:30:00.000-03:00,5,29.668236395562104,243.83124427160493,,,,,,-23.415441513061523,-51.94923400878906,-23.415390014648438,-51.94922637939453,0.41445053632801615,0.8470296693836302,0.2042223629469243,362,,,,,267310
08:30:00.000-03:00,08:45:00.000-03:00,15,56.35254906996215,860.2303615525495,10.0,10,,,,-23.41173553466797,-51.94451904296875,-23.41116714477539,-51.94281005859375,1.2823204308496308,1.5415471944822159,0.9288127340747514,1366,,,,,779895
08:45:00.000-03:00,09:00:00.000-03:00,14,59.55548304530599,1030.1828082935224,11.0,11,,,,-23.40996551513672,-51.93924331665039,-23.40996551513672,-51.93924331665039,1.2657485296953828,1.60688626261158,0.5829120381748865,1410,,,,,841421
09:00:00.000-03:00,09:15:00.000-03:00,1,15.752604449788729,33.892883934300905,,,,,,,,,,0.3786013136270213,0.4433796324531498,0.31382299480089293,54,,,,,
09:15:00.000-03:00,09:30:00.000-03:00,,17.790319311747645,,,,,,,,,,,,,,20,,,,,39143
09:30:00.000-03:00,09:45:00.000-03:00,,15.752604449788732,,,,,,,,,,,,,,,,,,,
09:45:00.000-03:00,10:00:00.000-03:00,,15.752604449788732,,,,,,,,,,,,,,,,,,,
10:00:00.000-03:00,10:15:00.000-03:00,,15.752604449788732,,,,,,,,,,,,,,,,,,,
10:15:00.000-03:00,10:30:00.000-03:00,,15.752604449788732,,,,,,,,,,,,,,,,,,,
10:30:00.000-03:00,10:45:00.000-03:00,,15.75260444978873,,,,,,,,,,,,,,15,,,,,
10:45:00.000-03:00,11:00:00.000-03:00,,15.752604449788729,,,,,,,,,,,,,,,,,,,
11:00:00.000-03:00,11:15:00.000-03:00,,15.752604449788729,,,,,,,,,,,,,,,,,,,
11:15:00.000-03:00,11:30:00.000-03:00,,15.752604449788729,,,,,,,,,,,,,,,,,,,
11:30:00.000-03:00,11:45:00.000-03:00,,15.752604449788729,,,,,,,,,,,,,,,,,,,
11:45:00.000-03:00,12:00:00.000-03:00,,15.752604449788729,,,,,,,,,,,,,,18,,,,,
12:00:00.000-03:00,12:15:00.000-03:00,11,51.640478749919275,512.4853002096522,6.0,6,,,,-23.404850006103516,-51.938682556152344,-23.40329933166504,-51.93828201293945,0.904888954400362,1.282742593489457,0.20876723428195823,899,,,,,689380
12:15:00.000-03:00,12:30:00.000-03:00,,15.752604449788729,14.63275087329492,,,,,,,,,,,,,23,,,,,
12:30:00.000-03:00,12:45:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
12:45:00.000-03:00,13:00:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
13:00:00.000-03:00,13:15:00.000-03:00,8,37.58280856379493,411.0088277202221,,,,,,,,,,0.8776689819451428,1.0892004144119707,0.3138229886798503,634,,,,,419343
13:15:00.000-03:00,13:30:00.000-03:00,,15.752604449788729,,,,,,,,,,,,,,,,,,,
13:30:00.000-03:00,13:45:00.000-03:00,2,26.694513245121144,132.74628185874013,,,,,,,,,,0.9311085437111923,1.2275625501609897,0.2615191661597292,196,,,,,210186
13:45:00.000-03:00,14:00:00.000-03:00,,15.752604449788732,,,,,,,,,,,,,,,,,,,
14:00:00.000-03:00,14:15:00.000-03:00,,15.752604449788732,,,,,,,,,,,,,,,,,,,
14:15:00.000-03:00,14:30:00.000-03:00,,15.752604449788732,,,,,,,,,,,,,,,,,,,
14:30:00.000-03:00,14:45:00.000-03:00,,15.752604449788732,,,,,,,,,,,,,,,,,,,
14:45:00.000-03:00,15:00:00.000-03:00,,15.752604449788732,,,,,,,,,,,,,,,,,,,
15:00:00.000-03:00,15:15:00.000-03:00,,15.752604449788732,,,,,,,,,,,,,,,,,,,
15:15:00.000-03:00,15:30:00.000-03:00,,15.752604449788732,2.8835684972159488,,,,,,,,,,,,,5,,,,,
15:30:00.000-03:00,15:45:00.000-03:00,5,23.95953059936748,144.2386379011482,,,,,,,,,,0.8821853200702634,1.3980467396746141,0.31382297911200757,214,,,,,157649
15:45:00.000-03:00,16:00:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
16:00:00.000-03:00,16:15:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
16:15:00.000-03:00,16:30:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
16:30:00.000-03:00,16:45:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
16:45:00.000-03:00,17:00:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
17:00:00.000-03:00,17:15:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
17:15:00.000-03:00,17:30:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,,,,,,
17:30:00.000-03:00,17:45:00.000-03:00,4,22.595136740514523,114.60506589339187,,,,,,,,,,0.46582476586888943,0.6178265306980484,0.31382299565499194,183,,,,,131440
17:45:00.000-03:00,18:00:00.000-03:00,13,58.39806236195598,146.5190709253559,12.0,12,,,,-23.407323837280273,-51.94164276123047,-23.406455993652344,-51.94120788574219,0.7178598412094376,0.8771086857148496,0.5586109967040256,81,,,,765362,
18:00:00.000-03:00,18:15:00.000-03:00,1,15.75260444978873,63.44436390306916,,,,,,,,,,0.3138229790955872,0.31382299093497124,0.3138229672562032,126,,,,,
18:15:00.000-03:00,18:30:00.000-03:00,2,22.25082368078491,56.99657479483251,,,,,,,,,,0.5348316844214817,0.7524117878346129,0.3172515810083504,91,,,,,124826
18:30:00.000-03:00,18:45:00.000-03:00,7,62.605001449584954,197.8277007112076,,,,,,-23.416690826416016,-51.93450164794922,-23.416297912597656,-51.93410110473633,0.4328992089963874,0.8522825500437315,0.3138229815386343,326,,,,,900000
18:45:00.000-03:00,19:00:00.000-03:00,4,50.07391140623834,246.4762125124913,,,,,,-23.416763305664062,-51.93459701538086,-23.41628646850586,-51.934452056884766,0.5688380070372968,1.679995729363273,0.026958793305942003,303,,,,,659287
19:00:00.000-03:00,19:15:00.000-03:00,5,24.459914199325304,115.06577778686126,,,,,,-23.416786193847656,-51.93463134765625,-23.416370391845703,-51.9345703125,0.3372234520546654,0.863042439558133,0.12122655862832594,244,,,,,167261
19:15:00.000-03:00,19:30:00.000-03:00,6,34.362064188794456,216.48907155983736,,,,,,-23.412839889526367,-51.947715759277344,-23.412839889526367,-51.947715759277344,0.6567610175550664,1.236943023752278,0.49326425352178227,353,,,,,357474
19:30:00.000-03:00,19:45:00.000-03:00,10,50.07422375555167,251.85804713956054,,,,,,,,,,0.5637975458806972,0.9735959623371635,0.3138229710368466,431,,,,,659293
19:45:00.000-03:00,20:00:00.000-03:00,,17.74299839077785,52.09461789901805,,,,,,,,,,0.3138229806994789,0.31382299240570233,0.3138229689932555,108,,,,,38234
20:00:00.000-03:00,20:15:00.000-03:00,1,15.75260444978873,37.03111392821765,,,,,,,,,,0.4226712934708581,0.5315196196855131,0.3138229672562032,94,,,,,
20:15:00.000-03:00,20:30:00.000-03:00,,15.75260444978873,,,,,,,,,,,,,,12,,,,,
20:30:00.000-03:00,20:45:00.000-03:00,,15.75260444978873,,,,,,,,,,,,,,46,,,,,
20:45:00.000-03:00,21:00:00.000-03:00,,15.752604449788732,,,,,,,,,,,,,,,,,,,
21:00:00.000-03:00,21:15:00.000-03:00,2,15.752604449788732,63.392245877118356,,,,,,,,,,0.43916762078290816,0.5645122592674783,0.3138229822983381,101,,,,,
21:15:00.000-03:00,21:30:00.000-03:00,1,15.752604449788732,57.269960868033,,,,,,,,,,0.49206378658130034,0.6703045807568982,0.31382299240570233,107,,,,,
21:30:00.000-03:00,21:45:00.000-03:00,6,29.93076448055373,202.84810424887246,1.0,1,,,,,,,,0.684006023028909,1.2628558703775463,0.3138229748815688,311,,,,,272352
21:45:00.000-03:00,22:00:00.000-03:00,,15.752604449788729,,,,,,,,,,,,,,,,,,,
22:00:00.000-03:00,22:15:00.000-03:00,,15.752604449788729,,,,,,,,,,,,,,,,,,,
22:15:00.000-03:00,22:30:00.000-03:00,,15.752604449788729,,,,,,,,,,,,,,3,,,,,
22:30:00.000-03:00,22:45:00.000-03:00,,15.752604449788727,,,,,,,,,,,,,,58,,,,,
22:45:00.000-03:00,23:00:00.000-03:00,,15.752604449788729,,,,,,,,,,,,,,,,,,,
23:00:00.000-03:00,23:15:00.000-03:00,,15.752604449788729,,,,,,,,,,,,,,,,,,,
23:15:00.000-03:00,23:30:00.000-03:00,,15.752604449788729,,,,,,,,,,,,,,,,,,,
23:30:00.000-03:00,23:45:00.000-03:00,,15.752604449788729,,,,,,,,,,,,,,,,,,,
23:45:00.000-03:00,00:00:00.000-03:00,,15.752604449788729,,,,,,,,,,,,,,,,,,,
