Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Caminhada (ms),Duração de Corrida (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,15.742186987354197,,,,,,,,,,,,,,0,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,15.742186987354197,,,,65.0,65.0,65.0,,,,,,,,0,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.742186987354197,,,,59.0,59.0,59.0,,,,,,,,0,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.742186987354197,,,,76.0,76.0,76.0,,,,,,,,0,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.742186987354197,,,,,,,,,,,,,,0,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.742186987354197,,,,62.57142857142857,63.0,60.0,,,,,,,,0,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,15.742186987354197,,,,61.875,63.0,61.0,,,,,,,,0,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.742186987354197,,,,64.58333333333333,73.0,54.0,,,,,,,,0,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.742186987354197,,,,67.1,71.0,62.0,,,,,,,,0,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.742186987354197,,,,58.214285714285715,64.0,56.0,,,,,,,,0,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.742186987354197,,,,63.083333333333336,66.0,60.0,,,,,,,,,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.742186987354197,,,,62.666666666666664,63.0,61.0,,,,,,,,0,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,15.742186987354197,,,,61.3,63.0,59.0,,,,,,,,0,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,15.742186987354197,,,,63.583333333333336,77.0,58.0,,,,,,,,0,,,,,
03:30:00.000-03:00,03:45:00.000-03:00,,15.742186987354197,,,,64.2,70.0,60.0,,,,,,,,0,,,,,
03:45:00.000-03:00,04:00:00.000-03:00,,15.742186987354197,,,,70.5,71.0,70.0,,,,,,,,0,,,,,
04:00:00.000-03:00,04:15:00.000-03:00,,15.742186987354197,,,,64.41666666666667,67.0,62.0,,,,,,,,0,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,15.742186987354197,,,,68.92857142857143,74.0,65.0,,,,,,,,0,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,15.742186987354197,,,,66.83333333333333,68.0,66.0,,,,,,,,0,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,15.742186987354197,,,,64.25,68.0,63.0,,,,,,,,0,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,15.742186987354197,,,,64.25,65.0,64.0,,,,,,,,0,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,15.742186987354197,,,,63.0,63.0,63.0,,,,,,,,0,,,,,
05:30:00.000-03:00,05:45:00.000-03:00,,15.742186987354197,,,,65.25,68.0,64.0,,,,,,,,0,,,,,
05:45:00.000-03:00,06:00:00.000-03:00,,15.742186987354197,,,,58.6,64.0,55.0,,,,,,,,0,,,,,
06:00:00.000-03:00,06:15:00.000-03:00,,15.742186987354197,,,,61.5,64.0,58.0,,,,,,,,0,,,,,
06:15:00.000-03:00,06:30:00.000-03:00,,15.742186987354197,,,,68.83333333333333,91.0,60.0,,,,,,,,0,,,,,
06:30:00.000-03:00,06:45:00.000-03:00,,15.742186987354197,,,,66.2,68.0,64.0,,,,,,,,0,,,,,
06:45:00.000-03:00,07:00:00.000-03:00,,15.742186987354197,,,,65.16666666666667,66.0,64.0,,,,,,,,0,,,,,
07:00:00.000-03:00,07:15:00.000-03:00,,15.742186987354197,,,,67.5,71.0,64.0,,,,,,,,0,,,,,
07:15:00.000-03:00,07:30:00.000-03:00,,15.742186987354197,,,,72.41666666666667,75.0,71.0,,,,,,,,0,,,,,
07:30:00.000-03:00,07:45:00.000-03:00,,15.742186987354197,,,,74.0,78.0,70.0,,,,,,,,0,,,,,
