Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Caminhada (ms),Duração de Outra (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,15.825520798563957,1.171206225680934,,,76.88461538461539,78.0,73.0,,,,,,,,12,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,15.825520798563957,1.254863813229572,,,81.03571428571429,91.0,77.0,,,,,,,,12,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.825520798563957,1.254863813229572,,,78.71428571428571,93.0,73.0,,,,,,,,12,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.825520798563957,1.254863813229572,,,70.39285714285714,77.0,66.0,,,,,,,,12,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.825520798563957,1.254863813229572,,,71.28571428571429,79.0,65.0,,,,,,,,12,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,18.594854964939504,1.254863813229572,,,81.41666666666667,92.0,71.0,,,,,,,,12,,,,52533,
01:30:00.000-03:00,01:45:00.000-03:00,,15.825520798563955,1.254863813229572,,,84.75,94.0,79.0,,,,,,,,12,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.825520798563955,1.254863813229572,,,70.35714285714286,78.0,67.0,,,,,,,,12,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.825520798563955,1.254863813229572,,,62.714285714285715,65.0,60.0,,,,,,,,12,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.825520798563955,1.254863813229572,,,64.35714285714286,71.0,62.0,,,,,,,,12,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.825520798563955,1.254863813229572,,,62.357142857142854,71.0,58.0,,,,,,,,12,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.825520798563955,1.254863813229572,,,68.07142857142857,84.0,59.0,,,,,,,,12,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,15.825520798563955,1.254863813229572,,,68.28571428571429,81.0,51.0,,,,,,,,12,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,15.825520798563955,1.254863813229572,,,68.0,73.0,61.0,,,,,,,,12,,,,,
03:30:00.000-03:00,03:45:00.000-03:00,,15.825520798563955,1.254863813229572,,,68.07142857142857,70.0,65.0,,,,,,,,12,,,,,
03:45:00.000-03:00,04:00:00.000-03:00,,15.825520798563955,1.254863813229572,,,67.46428571428571,70.0,65.0,,,,,,,,12,,,,,
04:00:00.000-03:00,04:15:00.000-03:00,,15.825520798563955,1.254863813229572,,,65.57142857142857,80.0,59.0,,,,,,,,12,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,15.825520798563955,1.254863813229572,,,63.75,66.0,62.0,,,,,0.0013942931258106356,0.0013942931258106356,0.0013942931258106356,12,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,15.825520798563955,1.254863813229572,,,67.71428571428571,74.0,60.0,,,,,,,,12,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,15.825520798563955,1.254863813229572,,,70.32142857142857,74.0,66.0,,,,,,,,12,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,15.825520798563955,1.254863813229572,,,67.75,70.0,65.0,,,,,,,,12,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,15.825520798563955,1.254863813229572,,,69.14285714285714,73.0,66.0,,,,,,,,12,,,,,
05:30:00.000-03:00,05:45:00.000-03:00,,15.825520798563955,1.254863813229572,,,69.57142857142857,78.0,64.0,,,,,,,,12,,,,,
05:45:00.000-03:00,06:00:00.000-03:00,,15.825520798563955,1.254863813229572,,,67.17857142857143,76.0,60.0,,,,,,,,12,,,,,
06:00:00.000-03:00,06:15:00.000-03:00,,15.825520798563955,1.254863813229572,,,72.42857142857143,83.0,65.0,,,,,,,,12,,,,,
06:15:00.000-03:00,06:30:00.000-03:00,,15.825520798563955,1.254863813229572,,,77.35714285714286,92.0,72.0,,,,,,,,12,,,,,
06:30:00.000-03:00,06:45:00.000-03:00,,15.825520798563955,1.254863813229572,,,69.75,76.0,65.0,,,,,,,,12,,,,,
06:45:00.000-03:00,07:00:00.000-03:00,,15.825520798563955,1.254863813229572,,,69.03571428571429,76.0,58.0,,,,,,,,12,,,,,
07:00:00.000-03:00,07:15:00.000-03:00,,15.825520798563955,1.254863813229572,,,65.39285714285714,69.0,58.0,,,,,,,,12,,,,,
07:15:00.000-03:00,07:30:00.000-03:00,,15.825520798563955,1.254863813229572,,,69.28571428571429,71.0,68.0,,,,,,,,12,,,,,
07:30:00.000-03:00,07:45:00.000-03:00,,15.825520798563955,1.254863813229572,,,71.03571428571429,91.0,64.0,,,,,,,,12,,,,,
07:45:00.000-03:00,08:00:00.000-03:00,,15.825520798563955,1.254863813229572,,,74.07142857142857,82.0,64.0,,,,,,,,12,,,,,
08:00:00.000-03:00,08:15:00.000-03:00,,15.825520798563955,1.254863813229572,,,75.96428571428571,89.0,70.0,,,,,,,,12,,,,,
08:15:00.000-03:00,08:30:00.000-03:00,,15.825520798563955,1.254863813229572,,,79.14285714285714,88.0,76.0,,,,,,,,12,,,,,
08:30:00.000-03:00,08:45:00.000-03:00,2,34.80331189930439,62.41828793774319,,,86.71428571428571,96.0,78.0,,,,,0.17222222222222222,0.17222222222222222,0.17222222222222222,12,,,,360000,
08:45:00.000-03:00,09:00:00.000-03:00,3,15.825520798563955,8.333333333333332,,,79.67857142857143,89.0,74.0,,,,,0.0,0.0,0.0,12,,,,,180000
09:00:00.000-03:00,09:15:00.000-03:00,15,15.825520798563955,41.66666666666667,,,77.78571428571429,93.0,68.0,,,,,0.046296296296296294,0.046296296296296294,0.046296296296296294,12,,,,,900000
09:15:00.000-03:00,09:30:00.000-03:00,,53.781103000044816,200.9792663476874,,,85.89285714285714,92.0,73.0,,,,,0.2777777777777778,0.2777777777777778,0.2777777777777778,12,,,,720000,
09:30:00.000-03:00,09:45:00.000-03:00,,15.825520798563957,14.688995215311005,,,80.60714285714286,84.0,78.0,,,,,,,,12,,,,,
09:45:00.000-03:00,10:00:00.000-03:00,,15.825520798563957,14.688995215311005,,,83.28571428571429,88.0,79.0,,,,,,,,12,,,,,
10:00:00.000-03:00,10:15:00.000-03:00,,15.825520798563957,14.688995215311005,,,81.57142857142857,88.0,78.0,,,,,,,,12,,,,,
10:15:00.000-03:00,10:30:00.000-03:00,,15.825520798563957,14.688995215311005,,,82.14285714285714,93.0,78.0,,,,,,,,12,,,,,
10:30:00.000-03:00,10:45:00.000-03:00,,15.825520798563957,14.688995215311005,,,80.17857142857143,84.0,78.0,,,,,,,,12,,,,,
10:45:00.000-03:00,11:00:00.000-03:00,,15.825520798563957,14.688995215311005,,,80.89285714285714,93.0,56.0,,,,,,,,12,,,,,
11:00:00.000-03:00,11:15:00.000-03:00,1,15.825520798563957,14.688995215311005,,,84.78571428571429,93.0,79.0,,,,,0.6037550919071875,0.8333512643539186,0.37415891946045643,12,,,,,
11:15:00.000-03:00,11:30:00.000-03:00,,15.825520798563957,14.688995215311005,,,82.64285714285714,91.0,59.0,,,,,,,,12,,,,,
11:30:00.000-03:00,11:45:00.000-03:00,,15.825520798563957,14.688995215311005,,,83.57142857142857,92.0,77.0,,,,,,,,12,,,,,
11:45:00.000-03:00,12:00:00.000-03:00,,15.825520798563957,14.688995215311005,,,86.57142857142857,105.0,76.0,,,,,,,,12,,,,,
12:00:00.000-03:00,12:15:00.000-03:00,,15.825520798563957,14.688995215311005,,,84.64285714285714,100.0,57.0,,,,,,,,12,,,,,
12:15:00.000-03:00,12:30:00.000-03:00,,15.825520798563957,14.688995215311005,,,89.5,106.0,78.0,,,,,,,,12,,,,,
12:30:00.000-03:00,12:45:00.000-03:00,,15.825520798563957,14.688995215311005,,,96.10714285714286,119.0,79.0,,,,,,,,12,,,,,
12:45:00.000-03:00,13:00:00.000-03:00,,15.825520798563957,14.688995215311005,,,85.07142857142857,94.0,74.0,,,,,,,,12,,,,,
13:00:00.000-03:00,13:15:00.000-03:00,,15.825520798563957,14.688995215311005,,,87.42857142857143,103.0,79.0,,,,,,,,12,,,,,
13:15:00.000-03:00,13:30:00.000-03:00,,15.825520798563957,14.688995215311005,,,89.07142857142857,104.0,78.0,,,,,,,,12,,,,,
13:30:00.000-03:00,13:45:00.000-03:00,,15.825520798563957,14.688995215311005,,,92.17857142857143,100.0,74.0,,,,,,,,12,,,,,
13:45:00.000-03:00,14:00:00.000-03:00,,15.825520798563957,14.688995215311005,,,81.46428571428571,86.0,77.0,,,,,,,,12,,,,,
14:00:00.000-03:00,14:15:00.000-03:00,,15.825520798563957,14.688995215311005,,,79.78571428571429,85.0,76.0,,,,,,,,12,,,,,
14:15:00.000-03:00,14:30:00.000-03:00,,15.825520798563957,14.688995215311005,,,82.35714285714286,98.0,57.0,,,,,,,,12,,,,,
14:30:00.000-03:00,14:45:00.000-03:00,,15.825520798563957,14.688995215311005,,,84.53571428571429,92.0,79.0,,,,,0.016321105794790004,0.016321105794790004,0.016321105794790004,12,,,,,
14:45:00.000-03:00,15:00:00.000-03:00,,15.825520798563957,14.688995215311005,,,85.46428571428571,93.0,81.0,,,,,,,,12,,,,,
15:00:00.000-03:00,15:15:00.000-03:00,,15.825520798563957,14.688995215311005,,,83.10714285714286,85.0,79.0,,,,,,,,12,,,,,
15:15:00.000-03:00,15:30:00.000-03:00,,15.825520798563957,14.688995215311005,,,83.96428571428571,91.0,79.0,,,,,,,,12,,,,,
15:30:00.000-03:00,15:45:00.000-03:00,,15.825520798563957,14.688995215311005,,,82.42857142857143,85.0,79.0,,,,,,,,12,,,,,
15:45:00.000-03:00,16:00:00.000-03:00,1,15.825520798563957,14.688995215311005,,,82.0,91.0,78.0,,,,,0.4079043875502506,0.4945400859914817,0.32126868910901957,12,,,,,
16:00:00.000-03:00,16:15:00.000-03:00,,15.825520798563957,14.688995215311005,,,83.5,89.0,78.0,,,,,,,,12,,,,,
16:15:00.000-03:00,16:30:00.000-03:00,,15.825520798563957,14.688995215311005,,,82.03571428571429,91.0,79.0,,,,,,,,12,,,,,
16:30:00.000-03:00,16:45:00.000-03:00,,15.825520798563957,14.688995215311005,,,81.5,95.0,77.0,,,,,,,,12,,,,,
16:45:00.000-03:00,17:00:00.000-03:00,,15.825520798563957,14.688995215311005,,,82.78571428571429,85.0,74.0,,,,,,,,12,,,,,
17:00:00.000-03:00,17:15:00.000-03:00,,15.825520798563957,14.688995215311005,,,86.20833333333333,108.0,73.0,,,,,,,,12,,,,,
17:15:00.000-03:00,17:30:00.000-03:00,,15.825520798563957,14.688995215311005,,,84.21428571428571,94.0,73.0,,,,,,,,12,,,,,
