Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Caminhada (ms),Duração de Outra (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,15.742186432397206,0.1686746987951807,,,57.19230769230769,59.0,56.0,,,,,,,,0,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,15.742186432397206,0.18072289156626506,,,57.964285714285715,62.0,56.0,,,,,,,,0,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.742186432397206,0.18072289156626506,,,67.78571428571429,74.0,60.0,,,,,,,,0,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.742186432397206,0.18072289156626506,,,67.96428571428571,79.0,62.0,,,,,,,,0,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.742186432397206,0.18072289156626506,,,63.142857142857146,66.0,62.0,,,,,,,,0,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.742186432397206,0.18072289156626506,,,61.607142857142854,63.0,60.0,,,,,,,,0,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,15.742186432397206,0.18072289156626506,,,57.42857142857143,66.0,53.0,,,,,,,,0,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.742186432397206,0.18072289156626506,,,55.92857142857143,57.0,55.0,,,,,,,,0,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.742186432397206,0.18072289156626506,,,56.17857142857143,63.0,54.0,,,,,,,,0,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.742186432397206,0.18072289156626506,,,65.42857142857143,74.0,61.0,,,,,,,,0,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.742186432397206,0.18072289156626506,,,63.857142857142854,69.0,61.0,,,,,,,,0,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.742186432397206,0.18072289156626506,,,61.535714285714285,63.0,60.0,,,,,,,,0,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,15.742186432397206,0.18072289156626506,,,62.464285714285715,64.0,61.0,,,,,,,,0,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,15.742186432397206,0.18072289156626506,,,59.357142857142854,72.0,56.0,,,,,,,,0,,,,,
03:30:00.000-03:00,03:45:00.000-03:00,,15.742186432397206,0.18072289156626506,,,58.857142857142854,62.0,56.0,,,,,,,,0,,,,,
03:45:00.000-03:00,04:00:00.000-03:00,,15.742186432397206,0.18072289156626506,,,60.892857142857146,62.0,60.0,,,,,,,,0,,,,,
04:00:00.000-03:00,04:15:00.000-03:00,,15.742186432397206,0.18072289156626506,,,66.42857142857143,70.0,62.0,,,,,,,,0,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,15.742186432397206,0.18072289156626506,,,66.21428571428571,75.0,61.0,,,,,,,,0,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,15.742186432397206,0.18072289156626506,,,62.32142857142857,70.0,59.0,,,,,,,,0,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,15.742186432397206,0.18072289156626506,,,70.10714285714286,80.0,62.0,,,,,,,,0,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,15.742186432397206,0.18072289156626506,,,61.75,65.0,60.0,,,,,,,,0,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,15.742186432397206,0.18072289156626506,,,59.92857142857143,61.0,59.0,,,,,,,,0,,,,,
