Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Caminhada (ms),Duração de Outra (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,19.063749797781433,1.3658536585365855,,,80.92307692307692,93.0,76.0,,,,,,,,2,,,,60208,
00:15:00.000-03:00,00:30:00.000-03:00,,15.867186789517007,1.4634146341463414,,,88.64285714285714,99.0,82.0,,,,,,,,2,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.867186789517007,1.4634146341463414,,,76.64285714285714,86.0,73.0,,,,,,,,2,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.867186789517007,1.4634146341463414,,,75.28571428571429,85.0,68.0,,,,,,,,2,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.867186789517007,1.4634146341463414,,,67.35714285714286,72.0,64.0,,,,,,,,2,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.867186789517007,1.4634146341463414,,,65.89285714285714,77.0,62.0,,,,,,,,2,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,15.867186789517007,1.4634146341463414,,,66.46428571428571,68.0,65.0,,,,,,,,2,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.867186789517007,1.4634146341463414,,,72.5,77.0,65.0,,,,,,,,2,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.867186789517007,1.4634146341463414,,,68.57142857142857,77.0,65.0,,,,,,,,2,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.867186789517007,1.4634146341463414,,,65.96428571428571,67.0,64.0,,,,,,,,2,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.867186789517007,1.4634146341463414,,,65.42857142857143,67.0,64.0,,,,,,,,2,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.867186789517007,1.4634146341463414,,,63.92857142857143,65.0,63.0,,,,,,,,2,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,15.867186789517007,1.4634146341463414,,,63.785714285714285,65.0,63.0,,,,,,,,2,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,15.867186789517007,1.4634146341463414,,,64.42857142857143,72.0,63.0,,,,,,,,2,,,,,
03:30:00.000-03:00,03:45:00.000-03:00,,15.867186789517007,1.4634146341463414,,,69.10714285714286,74.0,62.0,,,,,,,,2,,,,,
03:45:00.000-03:00,04:00:00.000-03:00,,15.867186789517007,1.4634146341463414,,,67.71428571428571,71.0,64.0,,,,,,,,2,,,,,
04:00:00.000-03:00,04:15:00.000-03:00,,15.867186789517007,1.4634146341463414,,,68.42857142857143,71.0,65.0,,,,,,,,2,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,15.867186789517007,1.4634146341463414,,,61.642857142857146,64.0,59.0,,,,,,,,2,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,15.867186789517007,1.4634146341463414,,,62.107142857142854,64.0,60.0,,,,,,,,2,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,15.867186789517007,1.4634146341463414,,,65.71428571428571,71.0,64.0,,,,,,,,2,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,15.867186789517007,1.4634146341463414,,,64.17857142857143,70.0,60.0,,,,,,,,2,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,15.867186789517007,1.4634146341463414,,,63.892857142857146,70.0,58.0,,,,,,,,2,,,,,
05:30:00.000-03:00,05:45:00.000-03:00,,15.867186789517007,1.4634146341463414,,,68.32142857142857,79.0,63.0,,,,,,,,2,,,,,
05:45:00.000-03:00,06:00:00.000-03:00,,15.867186789517007,1.4634146341463414,,,66.10714285714286,75.0,62.0,,,,,,,,2,,,,,
06:00:00.000-03:00,06:15:00.000-03:00,,15.867186789517007,1.4634146341463414,,,67.46428571428571,71.0,66.0,,,,,,,,2,,,,,
06:15:00.000-03:00,06:30:00.000-03:00,,15.867186789517007,1.4634146341463414,,,67.46428571428571,74.0,65.0,,,,,,,,2,,,,,
06:30:00.000-03:00,06:45:00.000-03:00,,15.867186789517007,1.4634146341463414,,,67.96428571428571,70.0,66.0,,,,,,,,2,,,,,
06:45:00.000-03:00,07:00:00.000-03:00,,15.867186789517007,1.4634146341463414,,,74.17857142857143,78.0,68.0,,,,,,,,2,,,,,
07:00:00.000-03:00,07:15:00.000-03:00,,15.867186789517007,1.4634146341463414,,,74.46428571428571,81.0,70.0,,,,,,,,2,,,,,
07:15:00.000-03:00,07:30:00.000-03:00,,15.867186789517007,1.4634146341463414,,,70.92857142857143,77.0,65.0,,,,,,,,2,,,,,
07:30:00.000-03:00,07:45:00.000-03:00,,15.867186789517007,1.4634146341463414,,,70.03571428571429,78.0,66.0,,,,,,,,2,,,,,
07:45:00.000-03:00,08:00:00.000-03:00,,15.867186789517007,1.4634146341463414,,,75.0,80.0,70.0,,,,,,,,2,,,,,
08:00:00.000-03:00,08:15:00.000-03:00,,15.867186789517007,1.4634146341463414,,,72.64285714285714,83.0,70.0,,,,,,,,2,,,,,
08:15:00.000-03:00,08:30:00.000-03:00,,15.867186789517007,1.4634146341463414,,,72.39285714285714,89.0,68.0,,,,,,,,2,,,,,
08:30:00.000-03:00,08:45:00.000-03:00,,15.867186789517007,1.4634146341463414,,,70.21428571428571,71.0,69.0,,,,,,,,2,,,,,
08:45:00.000-03:00,09:00:00.000-03:00,,15.867186789517007,1.4634146341463414,,,67.32142857142857,75.0,62.0,,,,,,,,2,,,,,
09:00:00.000-03:00,09:15:00.000-03:00,,15.867186789517007,1.4634146341463414,,,77.57142857142857,90.0,71.0,,,,,,,,2,,,,,
09:15:00.000-03:00,09:30:00.000-03:00,,15.867186789517007,1.4634146341463414,,,94.78571428571429,104.0,88.0,,,,,,,,2,,,,,
09:30:00.000-03:00,09:45:00.000-03:00,7,28.609270445731337,158.2878048780488,,,96.21428571428571,121.0,51.0,,,,,,,,243,,,,240000,180000
09:45:00.000-03:00,10:00:00.000-03:00,15,24.949267164436478,69.0,,,69.42857142857143,100.0,42.0,,,,,0.3870815634727478,0.5233001112937927,0.2508630156517029,107,,,,,900000
10:00:00.000-03:00,10:15:00.000-03:00,11,52.284646161595916,307.09717914036344,,,100.03571428571429,121.0,71.0,,,,,0.5271957051157794,1.2305301427841187,0.2929014563560486,472,,,,565931,120000
10:15:00.000-03:00,10:30:00.000-03:00,,15.867185735848796,41.14285714285714,,,92.28571428571429,115.0,59.0,,,,,,,,63,,,,,
