Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg)
09:45:00.000-03:00,10:00:00.000-03:00,,15.742185584942183,,,,,,,,,,,,,,,,,
10:00:00.000-03:00,10:15:00.000-03:00,,15.742185584942183,1.1119402985074627,,,,,,,,,,,,,2,,,
10:15:00.000-03:00,10:30:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
10:30:00.000-03:00,10:45:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
10:45:00.000-03:00,11:00:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
11:00:00.000-03:00,11:15:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
11:15:00.000-03:00,11:30:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
11:30:00.000-03:00,11:45:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
11:45:00.000-03:00,12:00:00.000-03:00,,15.742185584942183,8.33955223880597,,,51.0,51.0,51.0,,,,,,,,13,,,
12:00:00.000-03:00,12:15:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
12:15:00.000-03:00,12:30:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
12:30:00.000-03:00,12:45:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
12:45:00.000-03:00,13:00:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
13:00:00.000-03:00,13:15:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
13:15:00.000-03:00,13:30:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
13:30:00.000-03:00,13:45:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
13:45:00.000-03:00,14:00:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
14:00:00.000-03:00,14:15:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
14:15:00.000-03:00,14:30:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,0.5267512202262878,0.5353991389274597,0.518103301525116,13,,,
14:30:00.000-03:00,14:45:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
14:45:00.000-03:00,15:00:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
15:00:00.000-03:00,15:15:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
15:15:00.000-03:00,15:30:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
15:30:00.000-03:00,15:45:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
15:45:00.000-03:00,16:00:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
16:00:00.000-03:00,16:15:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
16:15:00.000-03:00,16:30:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
16:30:00.000-03:00,16:45:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
16:45:00.000-03:00,17:00:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,0.009266168810427189,0.009266168810427189,0.009266168810427189,13,,,
17:00:00.000-03:00,17:15:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
17:15:00.000-03:00,17:30:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
17:30:00.000-03:00,17:45:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
17:45:00.000-03:00,18:00:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
18:00:00.000-03:00,18:15:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
18:15:00.000-03:00,18:30:00.000-03:00,,15.742185584942183,8.33955223880597,,,99.0,99.0,99.0,,,,,,,,13,,,
18:30:00.000-03:00,18:45:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
18:45:00.000-03:00,19:00:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
19:00:00.000-03:00,19:15:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
19:15:00.000-03:00,19:30:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
19:30:00.000-03:00,19:45:00.000-03:00,,15.742185584942183,8.33955223880597,,,87.0,87.0,87.0,,,,,,,,13,,,
19:45:00.000-03:00,20:00:00.000-03:00,,15.742185584942183,8.33955223880597,,,86.0,86.0,86.0,,,,,,,,13,,,
20:00:00.000-03:00,20:15:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
20:15:00.000-03:00,20:30:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
20:30:00.000-03:00,20:45:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
20:45:00.000-03:00,21:00:00.000-03:00,,15.742185584942183,8.33955223880597,,,78.0,78.0,78.0,,,,,,,,13,,,
21:00:00.000-03:00,21:15:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
21:15:00.000-03:00,21:30:00.000-03:00,,15.742185584942183,8.33955223880597,,,67.0,71.0,63.0,,,,,,,,13,,,
21:30:00.000-03:00,21:45:00.000-03:00,,15.742185584942183,8.33955223880597,,,70.0,70.0,70.0,,,,,,,,13,,,
21:45:00.000-03:00,22:00:00.000-03:00,,15.742185584942183,8.33955223880597,,,,,,,,,,,,,13,,,
22:00:00.000-03:00,22:15:00.000-03:00,,15.742185584942183,8.33955223880597,,,61.0,61.0,61.0,,,,,,,,13,,,
22:15:00.000-03:00,22:30:00.000-03:00,,15.742185584942183,8.33955223880597,,,53.0,53.0,53.0,,,,,,,,13,,,
22:30:00.000-03:00,22:45:00.000-03:00,,15.742185584942183,8.33955223880597,,,75.5,85.0,66.0,,,,,,,,13,,,
22:45:00.000-03:00,23:00:00.000-03:00,,15.742185584942183,8.33955223880597,,,82.6923076923077,85.0,75.0,,,,,,,,13,,,
23:00:00.000-03:00,23:15:00.000-03:00,,15.742185584942183,8.33955223880597,,,74.0,74.0,74.0,,,,,,,,13,,,
23:15:00.000-03:00,23:30:00.000-03:00,,15.742185584942183,8.33955223880597,,,82.0,82.0,82.0,,,,,3.080687999725342,3.080687999725342,3.080687999725342,13,,,
23:30:00.000-03:00,23:45:00.000-03:00,,15.742185584942183,3.8917910447761197,,,82.0,82.0,82.0,,,,,,,,6,,,
23:45:00.000-03:00,00:00:00.000-03:00,,15.742185584942183,,,,,,,,,,,,,,,,,
