Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Bicicleta (ms),Duração de Caminhada (ms),Duração de Corrida (ms),Duração de Outra (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,15.867187138363803,1.375722543352601,,,64.91666666666667,69.0,60.0,,,,,,,,2,,,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,15.867187138363803,1.4739884393063583,,,64.5,75.0,60.0,,,,,,,,2,,,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.867187138363803,1.4739884393063583,,,72.41666666666667,75.0,71.0,,,,,,,,2,,,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.867187138363803,1.4739884393063583,,,65.14285714285714,70.0,59.0,,,,,,,,2,,,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.867187138363803,1.4739884393063583,,,62.666666666666664,65.0,60.0,,,,,,,,2,,,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.867187138363803,1.4739884393063583,,,62.857142857142854,65.0,60.0,,,,,,,,2,,,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,15.867187138363803,1.4739884393063583,,,62.333333333333336,64.0,60.0,,,,,,,,2,,,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.867187138363803,1.4739884393063583,,,63.07142857142857,75.0,58.0,,,,,,,,2,,,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.867187138363803,1.4739884393063583,,,61.0,64.0,56.0,,,,,,,,2,,,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.867187138363803,1.4739884393063583,,,65.14285714285714,73.0,57.0,,,,,,,,2,,,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.867187138363803,1.4739884393063583,,,70.7,78.0,63.0,,,,,,,,2,,,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.867187138363803,1.4739884393063583,,,66.28571428571429,74.0,62.0,,,,,,,,2,,,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,15.867187138363803,1.4739884393063583,,,69.33333333333333,75.0,63.0,,,,,,,,2,,,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,15.867187138363803,1.4739884393063583,,,68.07142857142857,71.0,65.0,,,,,,,,2,,,,,,,
03:30:00.000-03:00,03:45:00.000-03:00,,15.867187138363803,1.4739884393063583,,,69.33333333333333,73.0,66.0,,,,,,,,2,,,,,,,
03:45:00.000-03:00,04:00:00.000-03:00,,15.867187138363803,1.4739884393063583,,,68.5,73.0,57.0,,,,,,,,2,,,,,,,
04:00:00.000-03:00,04:15:00.000-03:00,,15.867187138363803,1.4739884393063583,,,69.91666666666667,74.0,65.0,,,,,,,,2,,,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,15.867187138363803,1.4739884393063583,,,70.92857142857143,76.0,68.0,,,,,0.001637764973565936,0.001637764973565936,0.001637764973565936,2,,,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,15.867187138363803,1.4739884393063583,,,69.0,74.0,68.0,,,,,,,,2,,,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,15.867187138363803,1.4739884393063583,,,69.07142857142857,70.0,67.0,,,,,,,,2,,,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,15.867187138363803,1.4739884393063583,,,73.33333333333333,91.0,62.0,,,,,,,,2,,,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,15.867187138363803,1.4739884393063583,,,77.78571428571429,94.0,62.0,,,,,,,,2,,,,,,,
05:30:00.000-03:00,05:45:00.000-03:00,,15.867187138363803,1.4739884393063583,,,73.0,79.0,68.0,,,,,,,,2,,,,,,,
05:45:00.000-03:00,06:00:00.000-03:00,,15.867187138363803,1.4739884393063583,,,73.10714285714286,78.0,66.0,,,,,,,,2,,,,,,,
06:00:00.000-03:00,06:15:00.000-03:00,,15.867187138363803,1.4739884393063583,,,65.54166666666667,74.0,63.0,,,,,,,,2,,,,,,,
06:15:00.000-03:00,06:30:00.000-03:00,,15.867187138363803,1.4739884393063583,,,64.5,66.0,63.0,,,,,,,,2,,,,,,,
06:30:00.000-03:00,06:45:00.000-03:00,,15.867187138363803,1.4739884393063583,,,65.58333333333333,68.0,62.0,,,,,,,,2,,,,,,,
06:45:00.000-03:00,07:00:00.000-03:00,,15.867187138363803,1.4739884393063583,,,69.0,74.0,60.0,,,,,,,,2,,,,,,,
07:00:00.000-03:00,07:15:00.000-03:00,,15.867187138363803,1.4739884393063583,,,72.5,100.0,63.0,,,,,,,,2,,,,,,,
07:15:00.000-03:00,07:30:00.000-03:00,,15.867187138363803,1.4739884393063583,,,67.07142857142857,83.0,61.0,,,,,,,,2,,,,,,,
07:30:00.000-03:00,07:45:00.000-03:00,,15.867187138363803,1.4739884393063583,,,75.91666666666667,91.0,74.0,,,,,,,,2,,,,,,,
07:45:00.000-03:00,08:00:00.000-03:00,,15.867187138363803,1.4739884393063583,,,76.21428571428571,85.0,71.0,,,,,,,,2,,,,,,,
08:00:00.000-03:00,08:15:00.000-03:00,,15.867187138363803,1.4739884393063583,,,79.20833333333333,92.0,68.0,,,,,,,,2,,,,,,,
08:15:00.000-03:00,08:30:00.000-03:00,,17.708684441450817,1.4739884393063583,,,83.125,91.0,58.0,,,,,,,,2,,,,,34685,,
08:30:00.000-03:00,08:45:00.000-03:00,3,28.609270166346192,76.98265895953757,,,81.95454545454545,95.0,70.0,,,,,,,,122,,,,,240000,,
08:45:00.000-03:00,09:00:00.000-03:00,5,34.98031019858773,127.62352689381304,,,82.5,104.0,72.0,,,,,0.3152448385953903,0.3166666626930237,0.31382301449775696,196,,,,,360000,,
09:00:00.000-03:00,09:15:00.000-03:00,,15.867186461757546,13.254310344827587,,,73.45833333333333,82.0,63.0,,,,,,,,20,,,,,,,
09:15:00.000-03:00,09:30:00.000-03:00,,15.867186461757546,13.254310344827587,,,87.0,87.0,87.0,,,,,,,,20,,,,,,,
09:30:00.000-03:00,09:45:00.000-03:00,,15.867186461757546,13.254310344827587,,,83.61538461538461,107.0,65.0,,,,,,,,20,,,,,,,
09:45:00.000-03:00,10:00:00.000-03:00,,15.867186461757546,13.254310344827587,,,88.0,88.0,88.0,,,,,,,,20,,,,,,,
10:00:00.000-03:00,10:15:00.000-03:00,,15.867186461757546,13.254310344827587,,,88.0,89.0,87.0,,,,,,,,20,,,,,,,
10:15:00.000-03:00,10:30:00.000-03:00,,15.867186461757546,13.254310344827587,,,81.5,90.0,72.0,,,,,,,,20,,,,,,,
10:30:00.000-03:00,10:45:00.000-03:00,,15.867186461757546,13.254310344827587,,,90.0,101.0,79.0,,,,,,,,20,,,,,,,
10:45:00.000-03:00,11:00:00.000-03:00,,15.867186461757546,13.254310344827587,,,90.41666666666667,98.0,85.0,,,,,0.014727012254297733,0.014727012254297733,0.014727012254297733,20,,,,,,,
11:00:00.000-03:00,11:15:00.000-03:00,,15.867186461757546,13.254310344827587,,,88.0,88.0,88.0,,,,,,,,20,,,,,,,
11:15:00.000-03:00,11:30:00.000-03:00,,15.867186461757546,13.254310344827587,,,78.0,78.0,78.0,,,,,,,,20,,,,,,,
11:30:00.000-03:00,11:45:00.000-03:00,,15.867186461757546,13.254310344827587,,,74.5,81.0,68.0,,,,,,,,20,,,,,,,
11:45:00.000-03:00,12:00:00.000-03:00,,15.867186461757546,13.254310344827587,,,74.0,74.0,74.0,,,,,,,,20,,,,,,,
12:00:00.000-03:00,12:15:00.000-03:00,,19.599554239404377,13.254310344827587,,,75.2,98.0,66.0,,,,,,,,20,,,,,70300,,
12:15:00.000-03:00,12:30:00.000-03:00,,15.867185988989561,13.254310344827587,,,83.26923076923077,91.0,76.0,,,,,,,,20,,,,,,,
12:30:00.000-03:00,12:45:00.000-03:00,,15.867185988989561,12.370689655172415,,,80.5,103.0,61.0,,,,,,,,19,,,,,,,
12:45:00.000-03:00,13:00:00.000-03:00,15,63.64999210133272,369.70588235294116,,,73.15384615384616,89.0,59.0,-23.414838790893555,-51.9480094909668,-23.414472579956055,-51.94708251953125,0.8609506189823151,1.3111169338226318,0.4107843041419983,517,,,,,900000,,
13:00:00.000-03:00,13:15:00.000-03:00,10,38.453367439676214,516.8642579881126,4.0,4,102.64285714285714,133.0,51.0,-23.414470672607422,-51.947303771972656,-23.41277503967285,-51.94675064086914,0.9291295425624192,1.2901729345321655,0.2510583996772766,751,,,,,617849,,
13:15:00.000-03:00,13:30:00.000-03:00,,15.867187181986944,21.032608695652176,,,77.41666666666667,96.0,63.0,,,,,,,,32,,,,,,,
13:30:00.000-03:00,13:45:00.000-03:00,,15.867187181986944,21.032608695652176,,,92.0,94.0,90.0,,,,,,,,32,,,,,,,
13:45:00.000-03:00,14:00:00.000-03:00,,15.867187181986944,21.032608695652176,,,107.25,118.0,90.0,,,,,0.02336956560611725,0.02336956560611725,0.02336956560611725,32,,,,,,,
14:00:00.000-03:00,14:15:00.000-03:00,,15.867187181986944,21.032608695652176,,,98.5,106.0,91.0,,,,,,,,32,,,,,,,
14:15:00.000-03:00,14:30:00.000-03:00,,15.867187181986944,21.032608695652176,,,87.0,87.0,87.0,,,,,,,,32,,,,,,,
14:30:00.000-03:00,14:45:00.000-03:00,3,25.42374976466304,91.92391304347827,1.0,1,87.0,106.0,65.0,,,,,0.42499998211860657,0.42499998211860657,0.42499998211860657,142,,,,,180000,,
14:45:00.000-03:00,15:00:00.000-03:00,15,47.10167074203491,568.3988647460938,15.0,15,119.92857142857143,142.0,102.0,-23.414852142333984,-51.94805908203125,-23.414737701416016,-51.947940826416016,2.4366570003330708,4.773313999176025,0.10000000149011612,348,,,,480000,420000,,
