Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Bicicleta (ms),Duração de Caminhada (ms),Duração de Corrida (ms),Duração de Outra (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,15.867186862359757,0.13592233009708737,,,,,,,,,,,,,0,,,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,15.867186862359757,0.14563106796116504,,,,,,,,,,,,,0,,,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.867186862359757,0.14563106796116504,,,,,,,,,,,,,0,,,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.867186862359757,0.14563106796116504,,,,,,,,,,,,,0,,,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.867186862359757,0.14563106796116504,,,,,,,,,,,,,0,,,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.867186862359757,0.14563106796116504,,,,,,,,,,,,,0,,,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,15.867186862359757,0.14563106796116504,,,,,,,,,,,,,0,,,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.867186862359757,0.14563106796116504,,,,,,,,,,,,,0,,,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.867186862359757,0.14563106796116504,,,,,,,,,,,,,0,,,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.867186862359757,0.14563106796116504,,,,,,,,,,,,,0,,,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.867186862359757,0.14563106796116504,,,,,,,,,,,,,0,,,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.867186862359757,0.14563106796116504,,,,,,,,,,,,,0,,,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,15.867186862359757,0.14563106796116504,,,,,,,,,,,,,0,,,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,15.867186862359757,0.14563106796116504,,,,,,,,,,,,,0,,,,,,,
03:30:00.000-03:00,03:45:00.000-03:00,,15.867186862359757,0.14563106796116504,,,,,,,,,,,,,0,,,,,,,
03:45:00.000-03:00,04:00:00.000-03:00,,15.867186862359757,0.14563106796116504,,,,,,,,,,,,,0,,,,,,,
04:00:00.000-03:00,04:15:00.000-03:00,,15.867186862359757,0.14563106796116504,,,,,,,,,,,,,0,,,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,15.867186862359757,0.14563106796116504,,,,,,,,,,,,,0,,,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,15.867186862359757,0.14563106796116504,,,,,,,,,,,,,0,,,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,15.867186862359757,0.14563106796116504,,,,,,,,,,,,,0,,,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,15.867186862359757,0.14563106796116504,,,,,,,,,,,,,0,,,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,15.867186862359757,0.14563106796116504,,,,,,,,,,,,,0,,,,,,,
05:30:00.000-03:00,05:45:00.000-03:00,,15.867186862359757,0.14563106796116504,,,,,,,,,,,,,0,,,,,,,
05:45:00.000-03:00,06:00:00.000-03:00,,15.867186862359757,0.14563106796116504,,,,,,,,,,,,,0,,,,,,,
06:00:00.000-03:00,06:15:00.000-03:00,,15.867186862359757,0.14563106796116504,,,,,,,,,,,,,0,,,,,,,
06:15:00.000-03:00,06:30:00.000-03:00,,15.867186862359757,0.14563106796116504,,,,,,,,,,,,,0,,,,,,,
06:30:00.000-03:00,06:45:00.000-03:00,,15.867186862359757,0.14563106796116504,,,,,,,,,,,,,0,,,,,,,
06:45:00.000-03:00,07:00:00.000-03:00,,15.867186862359757,0.14563106796116504,,,,,,,,,,,,,0,,,,,,,
07:00:00.000-03:00,07:15:00.000-03:00,,15.867186862359757,0.14563106796116504,,,,,,,,,,,,,0,,,,,,,
07:15:00.000-03:00,07:30:00.000-03:00,,15.867186862359757,0.14563106796116504,,,,,,,,,,,,,0,,,,,,,
07:30:00.000-03:00,07:45:00.000-03:00,,15.867186862359757,0.14563106796116504,,,,,,,,,,,,,0,,,,,,,
07:45:00.000-03:00,08:00:00.000-03:00,,15.867186862359757,0.14563106796116504,,,,,,,,,,,,,0,,,,,,,
08:00:00.000-03:00,08:15:00.000-03:00,,15.867186862359757,0.14563106796116504,,,,,,,,,,,,,0,,,,,,,
08:15:00.000-03:00,08:30:00.000-03:00,,15.867186862359757,0.14563106796116504,,,,,,,,,,,,,0,,,,,,,
08:30:00.000-03:00,08:45:00.000-03:00,9,46.24971830156705,182.00396790756506,,,92.94444444444444,125.0,68.0,-23.41480255126953,-51.94808578491211,-23.41474723815918,-51.94792556762695,0.34548153463106174,0.39188557863235474,0.3116871118545532,276,,,,,480000,40166,
08:45:00.000-03:00,09:00:00.000-03:00,9,46.9393514893055,33.111111111111114,9.0,9,97.14285714285714,147.0,51.0,,,,,,,,40,,,,490839,60000,,
09:00:00.000-03:00,09:15:00.000-03:00,15,40.37344558745994,405.7852870941162,4.0,4,106.71428571428571,126.0,61.0,,,,,1.0858000141016346,1.293978214263916,0.31382301449775696,575,,,,,48618,,780000
09:15:00.000-03:00,09:30:00.000-03:00,9,16.418228195180085,291.1333333333333,,,105.57142857142857,135.0,87.0,,,,,0.3458660989999771,0.37790918350219727,0.31382301449775696,417,,,,,120000,,420000
09:30:00.000-03:00,09:45:00.000-03:00,7,17.795833101291635,308.0626398210291,,,99.10714285714286,123.0,73.0,,,,,,,,451,,,,,420000,,
09:45:00.000-03:00,10:00:00.000-03:00,,15.867187064921817,5.1342281879194624,,,96.78571428571429,103.0,85.0,,,,,,,,8,,,,,,,
10:00:00.000-03:00,10:15:00.000-03:00,,15.867187064921817,5.1342281879194624,,,99.75,111.0,88.0,,,,,,,,8,,,,,,,
10:15:00.000-03:00,10:30:00.000-03:00,,15.867187064921817,5.1342281879194624,,,98.0,113.0,90.0,,,,,,,,8,,,,,,,
10:30:00.000-03:00,10:45:00.000-03:00,,15.867187064921817,5.1342281879194624,,,93.67857142857143,98.0,89.0,,,,,,,,8,,,,,,,
10:45:00.000-03:00,11:00:00.000-03:00,,15.867187064921817,5.1342281879194624,,,93.82142857142857,97.0,92.0,,,,,,,,8,,,,,,,
11:00:00.000-03:00,11:15:00.000-03:00,,15.867187064921817,5.1342281879194624,,,93.64285714285714,96.0,91.0,,,,,,,,8,,,,,,,
11:15:00.000-03:00,11:30:00.000-03:00,,15.867187064921817,5.1342281879194624,,,94.89285714285714,109.0,78.0,,,,,,,,8,,,,,,,
11:30:00.000-03:00,11:45:00.000-03:00,,15.867187064921817,5.1342281879194624,,,90.96428571428571,98.0,80.0,,,,,,,,8,,,,,,,
11:45:00.000-03:00,12:00:00.000-03:00,,15.867187064921817,5.1342281879194624,,,88.17857142857143,98.0,80.0,,,,,,,,8,,,,,,,
12:00:00.000-03:00,12:15:00.000-03:00,9,40.479102563120115,280.6803357089126,3.0,3,92.57142857142857,111.0,74.0,,,,,0.8033767103847487,1.2097536325454712,0.31382301449775696,429,,,,,463571,,
12:15:00.000-03:00,12:30:00.000-03:00,15,66.56479489505175,304.9607972684114,14.0,14,116.17857142857143,137.0,84.0,-23.414718627929688,-51.947818756103516,-23.414718627929688,-51.947818756103516,1.0452768141871023,1.172480583190918,0.7535333037376404,455,,,,3079,116921,,780000
12:30:00.000-03:00,12:45:00.000-03:00,10,34.491235853657436,152.80248447204968,5.0,5,101.10714285714286,113.0,74.0,,,,,,,,228,,,,,,,600000
12:45:00.000-03:00,13:00:00.000-03:00,,15.867187903065172,39.857142857142854,,,101.60714285714286,119.0,73.0,,,,,,,,61,,,,,,,
13:00:00.000-03:00,13:15:00.000-03:00,,15.867187903065172,39.857142857142854,,,94.78571428571429,115.0,46.0,,,,,0.31382301449775696,0.31382301449775696,0.31382301449775696,61,,,,,,,
13:15:00.000-03:00,13:30:00.000-03:00,12,54.06438319218836,186.3594336594014,5.0,5,108.07142857142857,137.0,59.0,-23.413387298583984,-51.94322967529297,-23.413387298583984,-51.94322967529297,1.077065072367394,3.3423707485198975,0.3033622205257416,266,,,,335903,360000,,
13:30:00.000-03:00,13:45:00.000-03:00,6,38.50987480743941,33.56502242152467,6.0,6,97.57142857142857,116.0,69.0,-23.407310485839844,-51.93885803222656,-23.40365982055664,-51.93830490112305,3.3855199813842773,3.3855199813842773,3.3855199813842773,28,,,,398539,,,
13:45:00.000-03:00,14:00:00.000-03:00,,15.867186243879168,33.56502242152467,,,100.5,116.0,95.0,,,,,,,,51,,,,,,,
14:00:00.000-03:00,14:15:00.000-03:00,,31.614625768274237,33.56502242152467,,,95.32142857142857,106.0,89.0,,,,,,,,51,,,,,,129127,
14:15:00.000-03:00,14:30:00.000-03:00,,15.867185987179438,33.56502242152467,,,91.89285714285714,107.0,83.0,,,,,,,,51,,,,,,,
14:30:00.000-03:00,14:45:00.000-03:00,,15.867185987179438,33.56502242152467,,,95.64285714285714,111.0,85.0,,,,,,,,51,,,,,,,
14:45:00.000-03:00,15:00:00.000-03:00,,15.867185987179438,33.56502242152467,,,94.46428571428571,103.0,87.0,,,,,,,,51,,,,,,,
15:00:00.000-03:00,15:15:00.000-03:00,3,24.168971049387583,33.56502242152467,,,91.57142857142857,97.0,84.0,,,,,0.7041468769311905,1.094470739364624,0.31382301449775696,51,,,,,156366,,
15:15:00.000-03:00,15:30:00.000-03:00,,15.867187310831284,33.56502242152467,,,90.60714285714286,94.0,86.0,,,,,,,,51,,,,,,,
15:30:00.000-03:00,15:45:00.000-03:00,4,29.429329941608184,33.56502242152467,,,101.92857142857143,125.0,84.0,,,,,0.5876374787734674,0.8438355326652527,0.31382301449775696,51,,,,,255446,,
15:45:00.000-03:00,16:00:00.000-03:00,,15.867188380716714,33.56502242152467,,,93.67857142857143,98.0,84.0,,,,,,,,51,,,,,,,
16:00:00.000-03:00,16:15:00.000-03:00,,15.867188380716714,33.56502242152467,,,100.03571428571429,107.0,93.0,,,,,,,,51,,,,,,,
16:15:00.000-03:00,16:30:00.000-03:00,,15.867188380716714,33.56502242152467,,,94.21428571428571,103.0,87.0,,,,,,,,51,,,,,,,
16:30:00.000-03:00,16:45:00.000-03:00,,15.867188380716714,33.56502242152467,,,93.10714285714286,101.0,71.0,,,,,,,,51,,,,,,,
16:45:00.000-03:00,17:00:00.000-03:00,,15.867188380716714,33.56502242152467,,,94.71428571428571,104.0,87.0,,,,,,,,51,,,,,,,
17:00:00.000-03:00,17:15:00.000-03:00,6,21.520313036058145,384.66367713004485,,,97.89285714285714,109.0,85.0,,,,,,,,533,,,,,360000,,
17:15:00.000-03:00,17:30:00.000-03:00,,15.867188495138416,5.597014925373134,,,93.89285714285714,116.0,71.0,,,,,,,,9,,,,,,,
17:30:00.000-03:00,17:45:00.000-03:00,,15.867188495138416,5.597014925373134,,,101.07142857142857,120.0,90.0,,,,,,,,9,,,,,,,
17:45:00.000-03:00,18:00:00.000-03:00,,15.867188495138416,5.597014925373134,,,89.82142857142857,106.0,57.0,,,,,,,,9,,,,,,,
18:00:00.000-03:00,18:15:00.000-03:00,,15.867188495138416,5.597014925373134,,,87.0,92.0,82.0,,,,,,,,9,,,,,,,
18:15:00.000-03:00,18:30:00.000-03:00,7,38.16583190586256,218.3795055489042,,,94.84615384615384,121.0,83.0,-23.403757095336914,-51.938438415527344,-23.403545379638672,-51.93830871582031,0.610446835994977,2.517604351043701,0.10476593673229218,326,,,,,420000,,
18:30:00.000-03:00,18:45:00.000-03:00,15,64.09666321365249,388.530487804878,9.0,9,98.68181818181819,113.0,88.0,-23.40646743774414,-51.9393310546875,-23.40349578857422,-51.93907928466797,1.1394694192917487,1.487691879272461,0.6930745840072632,577,,,,120000,780000,,
18:45:00.000-03:00,19:00:00.000-03:00,6,37.59175885611535,26.70731707317073,6.0,6,95.75,130.0,68.0,,,,,0.30950289964675903,0.30950289964675903,0.30950289964675903,24,,,,382379,,,
19:00:00.000-03:00,19:15:00.000-03:00,,15.867187466862266,26.70731707317073,,,94.25,102.0,89.0,,,,,,,,41,,,,,,,
19:15:00.000-03:00,19:30:00.000-03:00,4,28.60926969005446,110.60998020637328,,,91.0,101.0,74.0,,,,,0.5568942480124018,0.8265507221221924,0.2505140006542206,171,,,,,240000,,
19:30:00.000-03:00,19:45:00.000-03:00,6,34.98031127937047,125.10839694656488,,,83.875,100.0,61.0,,,,,0.4613826870930281,0.7099260091781616,0.31382301449775696,198,,,,,360000,,
19:45:00.000-03:00,20:00:00.000-03:00,,15.867188263062117,7.32824427480916,,,85.0,85.0,85.0,,,,,,,,11,,,,,,,
20:00:00.000-03:00,20:15:00.000-03:00,,15.867188263062117,7.32824427480916,,,91.61111111111111,114.0,74.0,,,,,0.2929014563560486,0.2929014563560486,0.2929014563560486,11,,,,,,,
20:15:00.000-03:00,20:30:00.000-03:00,,15.867188263062117,7.32824427480916,,,97.65384615384616,116.0,81.0,,,,,,,,11,,,,,,,
20:30:00.000-03:00,20:45:00.000-03:00,,15.867188263062117,7.32824427480916,,,99.64285714285714,109.0,92.0,,,,,,,,11,,,,,,,
20:45:00.000-03:00,21:00:00.000-03:00,,15.867188263062117,7.32824427480916,,,97.67857142857143,118.0,77.0,,,,,,,,11,,,,,,,
21:00:00.000-03:00,21:15:00.000-03:00,,15.867188263062117,7.32824427480916,,,89.21428571428571,94.0,84.0,,,,,,,,11,,,,,,,
21:15:00.000-03:00,21:30:00.000-03:00,,15.867188263062117,7.32824427480916,,,80.42857142857143,93.0,48.0,,,,,,,,11,,,,,,,
21:30:00.000-03:00,21:45:00.000-03:00,,15.867188263062117,7.32824427480916,,,94.21428571428571,100.0,90.0,,,,,,,,11,,,,,,,
21:45:00.000-03:00,22:00:00.000-03:00,,15.867188263062117,7.32824427480916,,,95.25,99.0,93.0,,,,,,,,11,,,,,,,
22:00:00.000-03:00,22:15:00.000-03:00,,15.867188263062117,7.32824427480916,,,94.35714285714286,105.0,92.0,,,,,,,,11,,,,,,,
22:15:00.000-03:00,22:30:00.000-03:00,,15.867188263062117,7.32824427480916,,,92.82142857142857,109.0,90.0,,,,,,,,11,,,,,,,
22:30:00.000-03:00,22:45:00.000-03:00,,15.867188263062117,7.32824427480916,,,92.85714285714286,112.0,89.0,,,,,,,,11,,,,,,,
22:45:00.000-03:00,23:00:00.000-03:00,,15.867188263062117,7.32824427480916,,,88.96428571428571,95.0,85.0,,,,,,,,11,,,,,,,
23:00:00.000-03:00,23:15:00.000-03:00,,15.867188263062117,7.32824427480916,,,84.89285714285714,93.0,81.0,,,,,,,,11,,,,,,,
23:15:00.000-03:00,23:30:00.000-03:00,,15.867188263062117,7.32824427480916,,,81.85714285714286,95.0,71.0,,,,,,,,11,,,,,,,
23:30:00.000-03:00,23:45:00.000-03:00,,15.867188263062117,7.32824427480916,,,85.78571428571429,93.0,83.0,,,,,,,,11,,,,,,,
23:45:00.000-03:00,00:00:00.000-03:00,,15.867188263062117,6.8396946564885495,,,85.39285714285714,104.0,77.0,,,,,,,,11,,,,,,,
