Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Bicicleta (ms),Duração de Inativa (ms),Duração de Caminhada (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,16.127601623535156,,,,,,,,,,,,,,,,,,,900000,
00:15:00.000-03:00,00:30:00.000-03:00,,16.127601623535156,,,,,,,,,,,,,,,,,,,900000,
00:30:00.000-03:00,00:45:00.000-03:00,,16.127601623535156,,,,,,,,,,,,,,,,,,,900000,
00:45:00.000-03:00,01:00:00.000-03:00,,16.127601623535156,,,,,,,,,,,,,,16,,,,,900000,
01:00:00.000-03:00,01:15:00.000-03:00,,16.127601623535156,,,,,,,,,,,,,,1,,,,,900000,
01:15:00.000-03:00,01:30:00.000-03:00,,16.127601623535156,,,,81.0,81.0,81.0,,,,,,,,,,,,,900000,
01:30:00.000-03:00,01:45:00.000-03:00,,16.127601623535156,,,,,,,,,,,,,,,,,,,900000,
01:45:00.000-03:00,02:00:00.000-03:00,,16.127601623535156,,,,,,,,,,,,,,,,,,,900000,
02:00:00.000-03:00,02:15:00.000-03:00,,16.127601623535156,,,,,,,,,,,,,,,,,,,900000,
02:15:00.000-03:00,02:30:00.000-03:00,,16.12760234810723,,,,,,,,,,,,,,,,,,,780000,
02:30:00.000-03:00,02:45:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,16.12760353088379,,,,62.0,62.0,62.0,,,,,,,,,,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,16.12760353088379,,,,62.0,62.0,62.0,,,,,1.2228039503097534,1.2228039503097534,1.2228039503097534,,,,,,,
03:30:00.000-03:00,03:45:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,,,
03:45:00.000-03:00,04:00:00.000-03:00,,16.12760353088379,,,,63.0,63.0,63.0,,,,,,,,,,,,,,
04:00:00.000-03:00,04:15:00.000-03:00,,16.12760353088379,,,,69.0,69.0,69.0,,,,,,,,,,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,16.12760353088379,,,,68.0,68.0,68.0,,,,,,,,,,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,16.12760353088379,,,,64.0,64.0,64.0,,,,,,,,,,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,16.12760353088379,,,,66.0,66.0,66.0,,,,,,,,,,,,,,
05:30:00.000-03:00,05:45:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,,,
05:45:00.000-03:00,06:00:00.000-03:00,,16.12760353088379,,,,68.0,68.0,68.0,,,,,,,,,,,,,,
06:00:00.000-03:00,06:15:00.000-03:00,,16.12760353088379,,,,,,,,,,,0.8125485082737091,1.1580954790115356,0.801293671131134,,,,,,,
06:15:00.000-03:00,06:30:00.000-03:00,,16.12760353088379,,,,63.0,63.0,63.0,,,,,0.8105581402778627,0.8105581402778625,0.8105581402778625,,,,,,,
06:30:00.000-03:00,06:45:00.000-03:00,,16.12760353088379,,,,68.0,68.0,68.0,,,,,,,,,,,,,,
06:45:00.000-03:00,07:00:00.000-03:00,,16.12760353088379,,,,64.0,64.0,64.0,,,,,,,,,,,,,,
07:00:00.000-03:00,07:15:00.000-03:00,,16.12760353088379,,,,67.0,67.0,67.0,,,,,,,,,,,,,,
07:15:00.000-03:00,07:30:00.000-03:00,,16.12760353088379,,,,68.0,68.0,68.0,,,,,,,,,,,,,,
07:30:00.000-03:00,07:45:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,,,
07:45:00.000-03:00,08:00:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,,,
08:00:00.000-03:00,08:15:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,,,
08:15:00.000-03:00,08:30:00.000-03:00,,16.1276034673055,,,,,,,,,,,,,,,,,,,,
08:30:00.000-03:00,08:45:00.000-03:00,,16.12760305404663,,,,,,,,,,,,,,,,,,,,
08:45:00.000-03:00,09:00:00.000-03:00,,16.12760330835978,,,,,,,,,,,0.9772446155548096,0.9772446155548096,0.9772446155548096,12,,,,,480000,
09:00:00.000-03:00,09:15:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,15,,,,,900000,
09:15:00.000-03:00,09:30:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,,900000,
09:30:00.000-03:00,09:45:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,,900000,
09:45:00.000-03:00,10:00:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,,900000,
10:00:00.000-03:00,10:15:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,,900000,
10:15:00.000-03:00,10:30:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,,900000,
10:30:00.000-03:00,10:45:00.000-03:00,,16.12760353088379,,,,,,,,,,,0.5274291038513184,0.5274291038513184,0.5274291038513184,,,,,,900000,
10:45:00.000-03:00,11:00:00.000-03:00,,16.127603466707114,,,,,,,,,,,,,,,,,,,900000,
11:00:00.000-03:00,11:15:00.000-03:00,1,20.357405516674852,20.56119728088379,,,,,,,,,,0.3212686777114868,0.3212686777114868,0.3212686777114868,52,,,,,551675,76293
11:15:00.000-03:00,11:30:00.000-03:00,,16.1276033204432,,,,,,,,,,,,,,,,,,,900000,
11:30:00.000-03:00,11:45:00.000-03:00,,16.1276033204432,,,,78.0,78.0,78.0,,,,,,,,,,,,,900000,
11:45:00.000-03:00,12:00:00.000-03:00,1,19.658620766888408,14.778360366821289,,,,,,,,,,0.6201596260070801,0.6201596260070801,0.6201596260070801,52,,,,,836311,63689
12:00:00.000-03:00,12:15:00.000-03:00,,20.54258126787795,26.986571311950684,,,,,,,,,,0.2942742705345154,0.3101156949996948,0.27843284606933594,61,,,,,820367,79633
12:15:00.000-03:00,12:30:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,,900000,
12:30:00.000-03:00,12:45:00.000-03:00,,16.12760353088379,,,,,,,,,,,0.7465636134147644,0.7671677470207214,0.7259594798088074,,,,,,900000,
12:45:00.000-03:00,13:00:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,,900000,
13:00:00.000-03:00,13:15:00.000-03:00,,16.12760353088379,,,,,,,,,,,1.0320293582196378,1.5292139053344727,0.5064896941184998,,,,,,900000,
13:15:00.000-03:00,13:30:00.000-03:00,,16.12760353088379,,,,78.0,78.0,78.0,,,,,,,,,,,,,900000,
13:30:00.000-03:00,13:45:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,11,,,,,900000,
13:45:00.000-03:00,14:00:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,,900000,
14:00:00.000-03:00,14:15:00.000-03:00,,16.12760344262199,,,,80.0,80.0,80.0,,,,,,,,,,,,,900000,
14:15:00.000-03:00,14:30:00.000-03:00,,38.19478133121997,19.918659210205078,,,72.0,72.0,72.0,,,,,0.3212687075138092,0.3212687075138092,0.3212687075138092,45,,,,,462831,398026
14:30:00.000-03:00,14:45:00.000-03:00,13,58.52709567560567,2333.563554615658,11.0,11,105.54545454545455,123.0,99.0,-23.4209819,-51.9479108,-23.4133957,-51.9349501,2.658956814141238,5.060517311096191,0.14324335753917694,146,,,,717503,,120000
14:45:00.000-03:00,15:00:00.000-03:00,13,46.56864356994629,187.33971741707953,8.0,8,109.5,122.0,97.0,-23.4209394,-51.9438514,-23.4168444,-51.9354072,1.6724035604212821,4.932779312133789,0.34389880299568176,272,,,,533606,,366394
