Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Bicicleta (ms),Duração de Caminhada (ms),Duração de Corrida (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,15.742186661976353,1.7053045186640472,,,70.34615384615384,73.0,68.0,,,,,,,,3,,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,15.742186661976353,1.8271119842829078,,,63.857142857142854,66.0,62.0,,,,,,,,3,,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.742186661976353,1.8271119842829078,,,66.46428571428571,68.0,65.0,,,,,,,,3,,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.742186661976353,1.8271119842829078,,,65.85714285714286,67.0,65.0,,,,,,,,3,,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.742186661976353,1.8271119842829078,,,64.71428571428571,68.0,63.0,,,,,,,,3,,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.742186661976353,1.8271119842829078,,,69.96428571428571,78.0,61.0,,,,,,,,3,,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,15.742186661976353,1.8271119842829078,,,67.34615384615384,69.0,65.0,,,,,,,,3,,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.742186661976353,1.8271119842829078,,,69.35714285714286,71.0,68.0,,,,,,,,3,,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.742186661976353,1.8271119842829078,,,69.82142857142857,71.0,69.0,,,,,,,,3,,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.742186661976353,1.8271119842829078,,,69.25,74.0,66.0,,,,,,,,3,,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.742186661976353,1.8271119842829078,,,76.07142857142857,80.0,68.0,,,,,,,,3,,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.742186661976353,1.8271119842829078,,,73.07142857142857,80.0,70.0,,,,,,,,3,,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,15.742186661976353,1.8271119842829078,,,64.92857142857143,74.0,61.0,,,,,,,,3,,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,15.742186661976353,1.8271119842829078,,,63.42857142857143,65.0,63.0,,,,,,,,3,,,,,,
03:30:00.000-03:00,03:45:00.000-03:00,,15.742186661976353,1.8271119842829078,,,63.142857142857146,64.0,62.0,,,,,,,,3,,,,,,
03:45:00.000-03:00,04:00:00.000-03:00,,15.742186661976353,1.8271119842829078,,,68.03571428571429,83.0,62.0,,,,,,,,3,,,,,,
04:00:00.000-03:00,04:15:00.000-03:00,,15.742186661976353,1.8271119842829078,,,64.5,68.0,61.0,,,,,,,,3,,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,15.742186661976353,1.8271119842829078,,,65.71428571428571,76.0,61.0,,,,,,,,3,,,,,,
