Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Bicicleta (ms),Duração de Inativa (ms),Duração de Caminhada (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,16.127604316262637,0.0,,,76.4778685897436,81.0,69.0,,,,,,,,,,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,16.12760415918687,0.0,,,70.34207142857143,77.0,64.0,,,,,,,,,,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,16.127604085748846,0.0,,,71.2011717948718,75.0,67.0,,,,,,,,,,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,16.127603738958186,0.0,,,70.5,71.0,70.0,,,,,,,,0,,,,,720000,
01:00:00.000-03:00,01:15:00.000-03:00,,16.12760353088379,0.0,,,78.0,78.0,78.0,,,,,0.6274999976158142,0.6274999976158142,0.6274999976158142,,,,,,900000,
01:15:00.000-03:00,01:30:00.000-03:00,,16.12760353088379,0.0,,,74.0,74.0,74.0,,,,,,,,,,,,,900000,
01:30:00.000-03:00,01:45:00.000-03:00,,16.12760353088379,0.0,,,63.0,63.0,63.0,,,,,,,,,,,,,900000,
01:45:00.000-03:00,02:00:00.000-03:00,,16.12760353088379,0.0,,,73.0,73.0,73.0,,,,,,,,,,,,,900000,
02:00:00.000-03:00,02:15:00.000-03:00,,16.12760353088379,0.0,,,72.0,72.0,72.0,,,,,,,,,,,,,900000,
02:15:00.000-03:00,02:30:00.000-03:00,,16.12760353088379,0.0,,,,,,,,,,,,,,,,,,900000,
02:30:00.000-03:00,02:45:00.000-03:00,,16.12760353088379,0.0,,,77.0,77.0,77.0,,,,,,,,,,,,,900000,
02:45:00.000-03:00,03:00:00.000-03:00,,16.12760353088379,0.0,,,67.0,67.0,67.0,,,,,,,,,,,,,900000,
03:00:00.000-03:00,03:15:00.000-03:00,,16.12760353088379,0.0,,,68.0,68.0,68.0,,,,,,,,,,,,,900000,
03:15:00.000-03:00,03:30:00.000-03:00,,16.12760353088379,0.0,,,63.0,63.0,63.0,,,,,,,,,,,,,900000,
03:30:00.000-03:00,03:45:00.000-03:00,,16.12760353088379,0.0,,,70.0,70.0,70.0,,,,,,,,,,,,,900000,
03:45:00.000-03:00,04:00:00.000-03:00,,16.12760353088379,0.0,,,,,,,,,,,,,,,,,,900000,
04:00:00.000-03:00,04:15:00.000-03:00,,16.12760353088379,0.0,,,77.0,77.0,77.0,,,,,,,,,,,,,900000,
04:15:00.000-03:00,04:30:00.000-03:00,,16.12760353088379,0.0,,,,,,,,,,,,,,,,,,900000,
04:30:00.000-03:00,04:45:00.000-03:00,,16.12760353088379,0.0,,,74.0,74.0,74.0,,,,,,,,,,,,,900000,
04:45:00.000-03:00,05:00:00.000-03:00,,16.12760353088379,0.0,,,70.0,70.0,70.0,,,,,,,,,,,,,900000,
05:00:00.000-03:00,05:15:00.000-03:00,,16.12760353088379,0.0,,,67.0,67.0,67.0,,,,,,,,,,,,,900000,
05:15:00.000-03:00,05:30:00.000-03:00,,16.12760353088379,0.0,,,,,,,,,,,,,,,,,,900000,
05:30:00.000-03:00,05:45:00.000-03:00,,16.12760353088379,0.0,,,69.0,69.0,69.0,,,,,,,,,,,,,900000,
05:45:00.000-03:00,06:00:00.000-03:00,,16.12760353088379,0.0,,,77.0,77.0,77.0,,,,,,,,,,,,,900000,
06:00:00.000-03:00,06:15:00.000-03:00,,16.12760353088379,0.0,,,75.0,75.0,75.0,,,,,,,,,,,,,900000,
06:15:00.000-03:00,06:30:00.000-03:00,,16.12760353088379,0.0,,,74.0,74.0,74.0,,,,,,,,,,,,,900000,
