Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Caminhada (ms),Duração de Outra (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,15.867187210466943,0.0,,,90.66666666666667,98.0,85.0,,,,,,,,,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,15.867187210466943,0.0,,,89.78571428571429,99.0,83.0,,,,,,,,,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.867187210466943,0.0,,,93.0,95.0,89.0,,,,,,,,,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.867187210466943,0.0,,,92.35714285714286,105.0,71.0,,,,,,,,,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.867187210466943,0.0,,,91.91666666666667,109.0,85.0,,,,,,,,,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.867187210466943,0.0,,,93.21428571428571,116.0,87.0,,,,,,,,,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,15.867187210466943,0.0,,,88.25,89.0,87.0,,,,,,,,,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.867187210466943,0.0,,,93.92857142857143,103.0,83.0,,,,,,,,,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.867187210466943,0.0,,,96.58333333333333,106.0,84.0,,,,,,,,,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.867187210466943,0.0,,,88.78571428571429,94.0,85.0,,,,,,,,,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.867187210466943,0.0,,,92.25,99.0,87.0,,,,,,,,,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.867187210466943,0.0,,,90.35714285714286,102.0,83.0,,,,,,,,,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,15.867187210466943,0.0,,,94.33333333333333,109.0,86.0,,,,,,,,,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,15.867187210466943,0.0,,,90.42857142857143,100.0,79.0,,,,,,,,,,,,,
03:30:00.000-03:00,03:45:00.000-03:00,,15.867187210466943,0.0,,,89.75,97.0,60.0,,,,,0.0,0.0,0.0,,,,,,
03:45:00.000-03:00,04:00:00.000-03:00,,15.867187210466943,0.0,,,91.07142857142857,95.0,88.0,,,,,,,,,,,,,
04:00:00.000-03:00,04:15:00.000-03:00,,15.867187210466943,0.0,,,91.66666666666667,107.0,88.0,,,,,,,,,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,15.867187210466943,0.0,,,90.64285714285714,96.0,87.0,,,,,,,,,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,15.867187210466943,0.0,,,96.83333333333333,115.0,85.0,,,,,,,,,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,15.867187210466943,0.0,,,91.5,99.0,83.0,,,,,,,,,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,15.867187210466943,0.0,,,86.0,93.0,73.0,,,,,,,,,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,15.867187210466943,0.0,,,89.85714285714286,99.0,82.0,,,,,,,,,,,,,
05:30:00.000-03:00,05:45:00.000-03:00,,15.867187210466943,0.0,,,90.41666666666667,95.0,83.0,,,,,,,,,,,,,
05:45:00.000-03:00,06:00:00.000-03:00,,15.867187210466943,0.0,,,88.71428571428571,94.0,84.0,,,,,,,,,,,,,
06:00:00.000-03:00,06:15:00.000-03:00,,15.867187210466943,0.0,,,88.66666666666667,92.0,81.0,,,,,,,,,,,,,
