Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Caminhada (ms),Duração de Corrida (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,15.138020548787152,1.932608695652174,,,,,,,,,,,,,3,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
03:30:00.000-03:00,03:45:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
03:45:00.000-03:00,04:00:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
04:00:00.000-03:00,04:15:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
05:30:00.000-03:00,05:45:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
05:45:00.000-03:00,06:00:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
06:00:00.000-03:00,06:15:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
06:15:00.000-03:00,06:30:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
06:30:00.000-03:00,06:45:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
06:45:00.000-03:00,07:00:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
07:00:00.000-03:00,07:15:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
07:15:00.000-03:00,07:30:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
07:30:00.000-03:00,07:45:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
07:45:00.000-03:00,08:00:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
08:00:00.000-03:00,08:15:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
08:15:00.000-03:00,08:30:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
08:30:00.000-03:00,08:45:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
08:45:00.000-03:00,09:00:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
09:00:00.000-03:00,09:15:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
09:15:00.000-03:00,09:30:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
09:30:00.000-03:00,09:45:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
09:45:00.000-03:00,10:00:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
10:00:00.000-03:00,10:15:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
10:15:00.000-03:00,10:30:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
10:30:00.000-03:00,10:45:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
10:45:00.000-03:00,11:00:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
11:00:00.000-03:00,11:15:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
11:15:00.000-03:00,11:30:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
11:30:00.000-03:00,11:45:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
11:45:00.000-03:00,12:00:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
12:00:00.000-03:00,12:15:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
12:15:00.000-03:00,12:30:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
12:30:00.000-03:00,12:45:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
12:45:00.000-03:00,13:00:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
13:00:00.000-03:00,13:15:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
13:15:00.000-03:00,13:30:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
13:30:00.000-03:00,13:45:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
13:45:00.000-03:00,14:00:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
14:00:00.000-03:00,14:15:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
14:15:00.000-03:00,14:30:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
14:30:00.000-03:00,14:45:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
14:45:00.000-03:00,15:00:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
15:00:00.000-03:00,15:15:00.000-03:00,,15.138020548787152,2.0706521739130435,,,,,,,,,,,,,3,,,,,
15:15:00.000-03:00,15:30:00.000-03:00,,37.46440920796428,35.82826086956522,,,,,,,,,,,,,55,,,,480000,
15:30:00.000-03:00,15:45:00.000-03:00,,56.99999928474426,65.625,,,,,,,,,,,,,101,,,,900000,
15:45:00.000-03:00,16:00:00.000-03:00,,40.25520818746543,44.050324675324674,,,,,,,,,,,,,67,,,,540000,
16:00:00.000-03:00,16:15:00.000-03:00,,15.138021541547173,14.025974025974026,,,,,,,,,,,,,22,,,,,
16:15:00.000-03:00,16:30:00.000-03:00,,15.138021541547173,14.025974025974026,,,,,,,,,,,,,22,,,,,
16:30:00.000-03:00,16:45:00.000-03:00,,15.138021541547173,14.025974025974026,,,,,,,,,,,,,22,,,,,
16:45:00.000-03:00,17:00:00.000-03:00,,15.138021541547173,14.025974025974026,,,,,,,,,,,,,22,,,,,
17:00:00.000-03:00,17:15:00.000-03:00,,20.719617906401428,49.72077922077922,,,,,,,,,,,,,70,,,,120000,
17:15:00.000-03:00,17:30:00.000-03:00,,56.9999942779541,288.75,,,,,,,,,,,,,400,,,,900000,
17:30:00.000-03:00,17:45:00.000-03:00,,23.510414646947105,103.8452380952381,,,,,,,,,,,,,144,,,,180000,
17:45:00.000-03:00,18:00:00.000-03:00,,15.138019739195359,62.85714285714286,,,,,,,,,,,,,87,,,,,
18:00:00.000-03:00,18:15:00.000-03:00,,15.138019739195359,62.85714285714286,,,,,,,,,,,,,87,,,,,
18:15:00.000-03:00,18:30:00.000-03:00,,15.138019739195359,62.85714285714286,,,,,,,,,,,,,87,,,,,
18:30:00.000-03:00,18:45:00.000-03:00,,15.138019739195359,62.85714285714286,,,,,,,,,,,,,87,,,,,
18:45:00.000-03:00,19:00:00.000-03:00,,21.628817660309547,64.77619047619048,,,,,,,,,,,,,90,,,,,60000
19:00:00.000-03:00,19:15:00.000-03:00,,112.4999885559082,154.5,,,,,,,,,,,,,230,,,,,900000
19:15:00.000-03:00,19:30:00.000-03:00,,41.10121131704635,62.921854304635765,,,,,,,,,,,,,92,,,,,240000
19:30:00.000-03:00,19:45:00.000-03:00,,15.138019593823858,32.58278145695364,,,,,,,,,,,,,46,,,,,
19:45:00.000-03:00,20:00:00.000-03:00,,15.138019593823858,32.58278145695364,,,,,,,,,,,,,46,,,,,
20:00:00.000-03:00,20:15:00.000-03:00,,15.138019593823858,32.58278145695364,,,,,,,,,,,,,46,,,,,
20:15:00.000-03:00,20:30:00.000-03:00,,15.138019593823858,32.58278145695364,,,,,,,,,,,,,46,,,,,
20:30:00.000-03:00,20:45:00.000-03:00,,15.138019593823858,32.58278145695364,,,,,,,,,,,,,46,,,,,
20:45:00.000-03:00,21:00:00.000-03:00,,15.138019593823858,32.58278145695364,,,,,,,,,,,,,46,,,,,
21:00:00.000-03:00,21:15:00.000-03:00,,15.138019593823858,32.58278145695364,,,,,,,,,,,,,46,,,,,
21:15:00.000-03:00,21:30:00.000-03:00,,15.138019593823858,32.58278145695364,,,,,,,,,,,,,46,,,,,
21:30:00.000-03:00,21:45:00.000-03:00,,15.138019593823858,32.58278145695364,,,,,,,,,,,,,46,,,,,
21:45:00.000-03:00,22:00:00.000-03:00,,15.138019593823858,13.033112582781458,,,,,,,,,,,,,19,,,,,
22:00:00.000-03:00,22:15:00.000-03:00,,15.138019593823858,,,,,,,,,,,,,,,,,,,
22:15:00.000-03:00,22:30:00.000-03:00,,15.138019593823858,,,,,,,,,,,,,,,,,,,
22:30:00.000-03:00,22:45:00.000-03:00,,15.138019593823858,,,,,,,,,,,,,,,,,,,
22:45:00.000-03:00,23:00:00.000-03:00,,15.138019593823858,,,,,,,,,,,,,,,,,,,
23:00:00.000-03:00,23:15:00.000-03:00,,15.138019593823858,,,,,,,,,,,,,,,,,,,
23:15:00.000-03:00,23:30:00.000-03:00,,15.138019593823858,,,,,,,,,,,,,,,,,,,
23:30:00.000-03:00,23:45:00.000-03:00,,15.138019593823858,,,,,,,,,,,,,,,,,,,
23:45:00.000-03:00,00:00:00.000-03:00,,15.138019593823858,,,,,,,,,,,,,,,,,,,
