Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Bicicleta (ms),Duração de Caminhada (ms),Duração de Corrida (ms),Duração de Outra (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,15.867186877897613,0.9203187250996016,,,77.92307692307692,84.0,73.0,,,,,,,,1,,,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,15.867186877897613,0.9860557768924303,,,77.89285714285714,87.0,71.0,,,,,,,,2,,,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.867186877897613,0.9860557768924303,,,68.57142857142857,86.0,64.0,,,,,,,,2,,,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.867186877897613,0.9860557768924303,,,65.96428571428571,78.0,59.0,,,,,,,,2,,,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.867186877897613,0.9860557768924303,,,62.42857142857143,64.0,61.0,,,,,,,,2,,,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.867186877897613,0.9860557768924303,,,63.392857142857146,65.0,62.0,,,,,,,,2,,,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,15.867186877897613,0.9860557768924303,,,67.78571428571429,71.0,58.0,,,,,,,,2,,,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.867186877897613,0.9860557768924303,,,64.71428571428571,71.0,61.0,,,,,,,,2,,,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.867186877897613,0.9860557768924303,,,63.107142857142854,65.0,62.0,,,,,,,,2,,,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.867186877897613,0.9860557768924303,,,61.464285714285715,64.0,58.0,,,,,,,,2,,,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.867186877897613,0.9860557768924303,,,61.964285714285715,63.0,59.0,,,,,,,,2,,,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.867186877897613,0.9860557768924303,,,61.785714285714285,63.0,60.0,,,,,,,,2,,,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,15.867186877897613,0.9860557768924303,,,64.5,69.0,60.0,,,,,,,,2,,,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,15.867186877897613,0.9860557768924303,,,67.32142857142857,74.0,62.0,,,,,,,,2,,,,,,,
