Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Inativa (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,,7.867128724978331,,,,,,,,,,,,,,,,,900000
00:15:00.000-03:00,00:30:00.000-03:00,,,1.0169189094888198,,,,,,,,,,,,,,,,,900000
00:30:00.000-03:00,00:45:00.000-03:00,,,1.0169189094888198,,,,,,,,,,,,,,,,,900000
00:45:00.000-03:00,01:00:00.000-03:00,,,1.0169189094888198,,,,,,,,,,,,,,,,,900000
01:00:00.000-03:00,01:15:00.000-03:00,,,1.0169189094888198,,,,,,,,,,,,,,,,,900000
01:15:00.000-03:00,01:30:00.000-03:00,,,1.0169189094888198,,,,,,,,,,,,,,,,,900000
01:30:00.000-03:00,01:45:00.000-03:00,,,5.616080993374467,,,,,,,,,,,,,,,,,900000
01:45:00.000-03:00,02:00:00.000-03:00,,,0.7936284313735049,,,,,,,,,,,,,,,,,900000
02:00:00.000-03:00,02:15:00.000-03:00,,,0.7936284313735049,,,,,,,,,,,,,,,,,900000
02:15:00.000-03:00,02:30:00.000-03:00,,,0.7936284313735049,,,,,,,,,,,,,,,,,900000
02:30:00.000-03:00,02:45:00.000-03:00,,,0.7936284313735049,,,,,,,,,,,,,,,,,900000
02:45:00.000-03:00,03:00:00.000-03:00,,,0.7936284313735049,,,,,,,,,,,,,21,,,,900000
03:00:00.000-03:00,03:15:00.000-03:00,,,0.7936284313735049,,,,,,,,,,,,,1,,,,900000
03:15:00.000-03:00,03:30:00.000-03:00,,,0.7936284313735049,,,,,,,,,,,,,,,,,900000
03:30:00.000-03:00,03:45:00.000-03:00,,,0.7936284313735049,,,,,,,,,,,,,,,,,900000
03:45:00.000-03:00,04:00:00.000-03:00,,,6.443329231073383,,,,,,,,,,,,,,,,,900000
04:00:00.000-03:00,04:15:00.000-03:00,,,2.8135822802730086,,,,,,,,,,,,,,,,,900000
04:15:00.000-03:00,04:30:00.000-03:00,,,2.756993695966624,,,,,,,,,,,,,,,,,900000
04:30:00.000-03:00,04:45:00.000-03:00,,,2.756993695966624,,,,,,,,,,,,,,,,,900000
04:45:00.000-03:00,05:00:00.000-03:00,,,2.756993695966624,,,,,,,,,,,,,,,,,900000
05:00:00.000-03:00,05:15:00.000-03:00,,,2.756993695966624,,,,,,,,,,,,,,,,,900000
05:15:00.000-03:00,05:30:00.000-03:00,,,2.756993695966624,,,,,,,,,,,,,,,,,900000
05:30:00.000-03:00,05:45:00.000-03:00,,,2.756993695966624,,,,,,,,,,,,,,,,,900000
05:45:00.000-03:00,06:00:00.000-03:00,,,2.756993695966624,,,,,,,,,,,,,,,,,900000
06:00:00.000-03:00,06:15:00.000-03:00,,,2.756993695966624,,,,,,,,,,,,,,,,,900000
06:15:00.000-03:00,06:30:00.000-03:00,,,28.579750618512143,,,,,,,,,,,,,,,,,900000
06:30:00.000-03:00,06:45:00.000-03:00,,,0.7170518933055003,,,,,,,,,,,,,,,,,900000
06:45:00.000-03:00,07:00:00.000-03:00,,,0.7170518933055003,,,,,,,,,,,,,,,,,900000
07:00:00.000-03:00,07:15:00.000-03:00,,,0.7170518933055003,,,,,,,,,,,,,,,,,900000
07:15:00.000-03:00,07:30:00.000-03:00,,,0.7170518933055003,,,,,,,,,,,,,,,,,900000
07:30:00.000-03:00,07:45:00.000-03:00,,,0.7170518933055003,,,,,,,,,,,,,,,,,900000
07:45:00.000-03:00,08:00:00.000-03:00,,,0.7170518933055003,,,,,,,,,,,,,,,,,900000
08:00:00.000-03:00,08:15:00.000-03:00,,,0.7170518933055003,,,,,,,,,,,,,,,,,900000
08:15:00.000-03:00,08:30:00.000-03:00,,,1.2542612470291303,,,,,,,,,,,,,,,,,900000
08:30:00.000-03:00,08:45:00.000-03:00,,,1.4639113295270687,,,,,,,,,,,,,,,,,900000
08:45:00.000-03:00,09:00:00.000-03:00,,,1.4639113295270687,,,,,,,,,,,,,,,,,900000
09:00:00.000-03:00,09:15:00.000-03:00,,,1.6880432372020826,,,,,,,,,,,,,,,,,900000
09:15:00.000-03:00,09:30:00.000-03:00,,,2.609213962896811,,,,,,,,,,,,,,,,,900000
09:30:00.000-03:00,09:45:00.000-03:00,,,5.059053200203504,,,,,,,,,,,,,,,,,900000
09:45:00.000-03:00,10:00:00.000-03:00,,,6.645474111566063,,,,,,,,,,,,,,,,,900000
10:00:00.000-03:00,10:15:00.000-03:00,,,4.8325945203439655,,,,,,,,,,,,,,,,,900000
10:15:00.000-03:00,10:30:00.000-03:00,,,4.8325945203439655,,,,,,,,,,,,,,,,,887741
10:30:00.000-03:00,10:45:00.000-03:00,,,4.8325945203439655,,,,,,,,,,,,,2,,,,697288
10:45:00.000-03:00,11:00:00.000-03:00,,,4.8325945203439655,,,,,,,,,,,,,11,,,,900000
11:00:00.000-03:00,11:15:00.000-03:00,,,4.8325945203439655,,,,,,,,,,,,,,,,,900000
11:15:00.000-03:00,11:30:00.000-03:00,,,4.8325945203439655,,,,,,,,,,,,,2,,,,900000
11:30:00.000-03:00,11:45:00.000-03:00,,,36.97966278712946,,,,,,,,,,,,,,,,,900000
11:45:00.000-03:00,12:00:00.000-03:00,,,2.0965950724987015,,,,,,,,,,,,,,,,,900000
12:00:00.000-03:00,12:15:00.000-03:00,,,2.0965950724987015,,,,,,,,,,,,,,,,,900000
12:15:00.000-03:00,12:30:00.000-03:00,,,6.278327147182285,,,,,,,,,,,,,7,,,,900000
12:30:00.000-03:00,12:45:00.000-03:00,,,16.611179417586932,,,,,,,,,,,,,,,,,900000
12:45:00.000-03:00,13:00:00.000-03:00,,,14.993046610479151,,,,,,,,,,,,,,,,,900000
13:00:00.000-03:00,13:15:00.000-03:00,,,21.632585297138306,,,,,,,,,,,,,,,,,595150
13:15:00.000-03:00,13:30:00.000-03:00,,,41.91148918488731,,,,,,,,,,,,,27,,,,137779
13:30:00.000-03:00,13:45:00.000-03:00,,,42.23739481487041,,,,,,,,,,,,,1,,,,900000
13:45:00.000-03:00,14:00:00.000-03:00,,,24.979638574684103,,,,,,,,,,,,,48,,,,900000
14:00:00.000-03:00,14:15:00.000-03:00,,,27.572920902403904,,,,,,,,,,,,,,,,,900000
14:15:00.000-03:00,14:30:00.000-03:00,,,4.872556164789822,,,,,,,,,,,,,,,,,900000
14:30:00.000-03:00,14:45:00.000-03:00,,,4.872556164789822,,,,,,,,,,,,,,,,,900000
14:45:00.000-03:00,15:00:00.000-03:00,,,12.557916539065404,,,,,,,,,,,,,,,,,900000
