Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Caminhada (ms),Duração de Corrida (ms),Duração de Outra (ms)
00:00:00.000-03:00,00:15:00.000-03:00,13,15.867187499999998,184.07388562152386,2.0,2,104.76923076923077,127.0,86.0,,,,,1.3827573226996264,1.3827573226996264,1.3827573226996264,267,,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,9,15.867187499999998,136.52694610778443,,,89.75,126.0,70.0,,,,,0.3228546948719667,0.34058037400245667,0.31382301449775696,195,,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.867187499999998,136.52694610778443,,,99.38461538461539,113.0,70.0,,,,,,,,195,,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,3,24.854620556261914,136.52694610778443,,,83.81818181818181,110.0,47.0,,,,,0.5865408927202225,0.8590205907821655,0.3140611946582794,195,,,,127369,18246,
01:00:00.000-03:00,01:15:00.000-03:00,10,43.09127288266224,136.52694610778443,3.0,3,86.46153846153847,116.0,59.0,,,,,0.6515154193210347,1.3971583843231201,0.372500479221344,195,,,,,223234,
01:15:00.000-03:00,01:30:00.000-03:00,7,15.8671875,136.52694610778443,2.0,2,102.07142857142857,129.0,63.0,,,,,1.3324207067489624,1.5378096103668213,1.1270318031311035,195,,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,11,15.8671875,136.52694610778443,,,107.28571428571429,139.0,68.0,,,,,,,,195,,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,14,15.8671875,136.52694610778443,2.0,2,117.67857142857143,150.0,79.0,,,,,0.8985773925773909,1.1786047220230103,0.5734837055206299,195,,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,10,23.81658021596219,136.52694610778443,2.0,2,105.85714285714286,141.0,68.0,,,,,1.3527367115020752,1.3527367115020752,1.3527367115020752,195,,,,,65184,
02:15:00.000-03:00,02:30:00.000-03:00,12,44.367754110767706,136.52694610778443,3.0,2,95.82142857142857,145.0,64.0,-23.4134521484375,-51.98206329345703,-23.413440704345703,-51.9820556640625,0.4752038393049042,1.0812124013900757,0.3331390619277954,195,,,,,233701,
02:30:00.000-03:00,02:45:00.000-03:00,11,59.565576515369905,136.52694610778443,5.0,3,115.75,137.0,63.0,-23.413467407226562,-51.982086181640625,-23.41338539123535,-51.98202133178711,,,,195,,,,395808,186007,
02:45:00.000-03:00,03:00:00.000-03:00,8,15.8671875,136.52694610778443,,,84.85714285714286,137.0,56.0,,,,,1.211293250322342,1.4822379350662231,0.9403485655784607,195,,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,15.8671875,136.52694610778443,,,97.88888888888889,134.0,69.0,,,,,,,,195,,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,2,20.698401590830485,136.52694610778443,,,86.53846153846153,109.0,65.0,,,,,,,,195,,,,90997,,
03:30:00.000-03:00,03:45:00.000-03:00,3,22.195259635410636,136.52694610778443,,,98.5,115.0,71.0,,,,,,,,195,,,,119191,,
03:45:00.000-03:00,04:00:00.000-03:00,2,22.794102366828916,136.52694610778443,,,82.11538461538461,106.0,65.0,,,,,,,,195,,,,130470,,
04:00:00.000-03:00,04:15:00.000-03:00,,15.8671875,136.52694610778443,,,76.41666666666667,92.0,67.0,,,,,,,,195,,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,15.8671875,136.52694610778443,,,81.25,99.0,66.0,,,,,,,,195,,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,15.8671875,136.52694610778443,,,,,,,,,,,,,195,,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,15.8671875,136.52694610778443,,,78.57142857142857,94.0,65.0,,,,,,,,195,,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,15.8671875,136.52694610778443,,,87.91666666666667,93.0,82.0,,,,,,,,195,,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,15.8671875,136.52694610778443,,,89.28571428571429,93.0,87.0,,,,,,,,195,,,,,,
05:30:00.000-03:00,05:45:00.000-03:00,,15.8671875,136.52694610778443,,,92.33333333333333,98.0,88.0,,,,,0.15169660678642716,0.15169660678642716,0.15169660678642716,195,,,,,,
05:45:00.000-03:00,06:00:00.000-03:00,,15.8671875,136.52694610778443,,,92.35714285714286,99.0,84.0,,,,,,,,195,,,,,,
06:00:00.000-03:00,06:15:00.000-03:00,,15.8671875,136.52694610778443,,,90.25,93.0,88.0,,,,,,,,195,,,,,,
06:15:00.000-03:00,06:30:00.000-03:00,,15.8671875,136.52694610778443,,,90.85714285714286,93.0,88.0,,,,,,,,195,,,,,,
06:30:00.000-03:00,06:45:00.000-03:00,,15.8671875,136.52694610778443,,,85.41666666666667,92.0,81.0,,,,,,,,195,,,,,,
06:45:00.000-03:00,07:00:00.000-03:00,,15.8671875,136.52694610778443,,,92.71428571428571,96.0,88.0,,,,,,,,195,,,,,,
07:00:00.000-03:00,07:15:00.000-03:00,,15.8671875,136.52694610778443,,,87.75,89.0,84.0,,,,,,,,195,,,,,,
07:15:00.000-03:00,07:30:00.000-03:00,,15.8671875,136.52694610778443,,,90.21428571428571,101.0,83.0,,,,,,,,195,,,,,,
07:30:00.000-03:00,07:45:00.000-03:00,,15.8671875,136.52694610778443,,,87.91666666666667,104.0,83.0,,,,,,,,195,,,,,,
07:45:00.000-03:00,08:00:00.000-03:00,,15.8671875,136.52694610778443,,,88.78571428571429,94.0,83.0,,,,,,,,195,,,,,,
08:00:00.000-03:00,08:15:00.000-03:00,,15.8671875,136.52694610778443,,,91.33333333333333,99.0,88.0,,,,,,,,195,,,,,,
08:15:00.000-03:00,08:30:00.000-03:00,,15.8671875,136.52694610778443,,,80.21428571428571,90.0,62.0,,,,,,,,195,,,,,,
08:30:00.000-03:00,08:45:00.000-03:00,,15.8671875,136.52694610778443,,,84.0,87.0,70.0,,,,,,,,195,,,,,,
08:45:00.000-03:00,09:00:00.000-03:00,,15.8671875,136.52694610778443,,,87.42857142857143,88.0,84.0,,,,,,,,195,,,,,,
09:00:00.000-03:00,09:15:00.000-03:00,,15.8671875,136.52694610778443,,,87.83333333333333,89.0,87.0,,,,,,,,195,,,,,,
09:15:00.000-03:00,09:30:00.000-03:00,,15.8671875,136.52694610778443,,,88.64285714285714,94.0,78.0,,,,,,,,195,,,,,,
09:30:00.000-03:00,09:45:00.000-03:00,,15.8671875,136.52694610778443,,,84.1,88.0,81.0,,,,,,,,195,,,,,,
09:45:00.000-03:00,10:00:00.000-03:00,,15.8671875,136.52694610778443,,,90.14285714285714,96.0,84.0,,,,,,,,195,,,,,,
10:00:00.000-03:00,10:15:00.000-03:00,,15.8671875,136.52694610778443,,,91.83333333333333,102.0,85.0,,,,,,,,195,,,,,,
10:15:00.000-03:00,10:30:00.000-03:00,,15.8671875,136.52694610778443,,,87.71428571428571,93.0,85.0,,,,,,,,195,,,,,,
10:30:00.000-03:00,10:45:00.000-03:00,,15.8671875,136.52694610778443,,,92.83333333333333,123.0,60.0,,,,,,,,195,,,,,,
10:45:00.000-03:00,11:00:00.000-03:00,,15.8671875,136.52694610778443,,,79.75,98.0,59.0,,,,,,,,195,,,,,,
11:00:00.000-03:00,11:15:00.000-03:00,5,15.8671875,124.41616766467067,,,83.96428571428571,117.0,75.0,,,,,,,,182,,,,,,300000
11:15:00.000-03:00,11:30:00.000-03:00,15,35.12695233723959,127.5,,,81.60714285714286,102.0,73.0,,,,,0.2527224478260349,0.29670339822769165,0.14166666666666666,195,,,,,,900000
11:30:00.000-03:00,11:45:00.000-03:00,4,15.867187500000002,34.0,,,72.53571428571429,96.0,54.0,,,,,,,,76,,,,,,240000
11:45:00.000-03:00,12:00:00.000-03:00,,15.867187500000002,0.0,,,88.55,100.0,77.0,,,,,0.0,0.0,0.0,,,,,,,
12:00:00.000-03:00,12:15:00.000-03:00,14,15.867187500000002,82.64516129032258,,,94.10714285714286,109.0,61.0,,,,,,,,126,,,,,,840000
12:15:00.000-03:00,12:30:00.000-03:00,15,15.867187500000002,88.54838709677419,,,72.82142857142857,112.0,60.0,,,,,0.09838709677419355,0.09838709677419355,0.09838709677419355,135,,,,,,900000
12:30:00.000-03:00,12:45:00.000-03:00,2,15.867187500000002,18.75667785724712,,,71.34615384615384,91.0,64.0,,,,,,,,29,,,,,,120000
12:45:00.000-03:00,13:00:00.000-03:00,,15.867187500000002,8.687782805429864,,,82.5,113.0,62.0,,,,,,,,13,,,,,,
13:00:00.000-03:00,13:15:00.000-03:00,,15.867187500000002,8.687782805429864,,,88.14285714285714,114.0,72.0,,,,,,,,13,,,,,,
13:15:00.000-03:00,13:30:00.000-03:00,,15.867187500000002,8.687782805429864,,,74.81818181818181,77.0,65.0,,,,,,,,13,,,,,,
13:30:00.000-03:00,13:45:00.000-03:00,,15.867187500000002,8.687782805429864,,,82.57142857142857,89.0,79.0,,,,,,,,13,,,,,,
13:45:00.000-03:00,14:00:00.000-03:00,,15.867187500000002,8.687782805429864,,,71.71428571428571,86.0,63.0,,,,,,,,13,,,,,,
14:00:00.000-03:00,14:15:00.000-03:00,,15.867187500000002,8.687782805429864,,,69.0,70.0,68.0,,,,,,,,13,,,,,,
14:15:00.000-03:00,14:30:00.000-03:00,,15.867187500000002,8.687782805429864,,,91.46428571428571,115.0,65.0,,,,,0.009653092006033183,0.009653092006033183,0.009653092006033183,13,,,,,,
14:30:00.000-03:00,14:45:00.000-03:00,,15.867187500000002,8.687782805429864,,,69.58333333333333,78.0,68.0,,,,,,,,13,,,,,,
14:45:00.000-03:00,15:00:00.000-03:00,,15.867187500000002,8.687782805429864,,,96.0,97.0,95.0,,,,,,,,13,,,,,,
15:00:00.000-03:00,15:15:00.000-03:00,,15.867187500000002,8.687782805429864,,,90.5,92.0,89.0,,,,,,,,13,,,,,,
15:15:00.000-03:00,15:30:00.000-03:00,,15.867187500000002,8.687782805429864,,,92.0,92.0,92.0,,,,,,,,13,,,,,,
15:30:00.000-03:00,15:45:00.000-03:00,,15.867187500000002,8.687782805429864,,,,,,,,,,,,,13,,,,,,
15:45:00.000-03:00,16:00:00.000-03:00,,15.867187500000002,8.687782805429864,,,106.875,161.0,73.0,,,,,,,,13,,,,,,
16:00:00.000-03:00,16:15:00.000-03:00,,15.867187500000002,8.108597285067873,,,87.5,101.0,62.0,,,,,,,,12,,,,,,
16:15:00.000-03:00,16:30:00.000-03:00,15,20.343747026714027,78.75,,,77.65384615384616,89.0,58.0,,,,,0.4100149240005077,0.9744164943695068,0.2615191638469696,121,,,,,,900000
16:30:00.000-03:00,16:45:00.000-03:00,13,17.83668893153793,68.25,,,85.71428571428571,95.0,57.0,,,,,,,,104,,,,,,780000
16:45:00.000-03:00,17:00:00.000-03:00,7,20.84430889697542,25.421052631578945,,,82.79166666666667,92.0,77.0,,,,,0.33634910906526416,0.6540311574935913,0.0,39,,,,,,420000
17:00:00.000-03:00,17:15:00.000-03:00,12,15.867187500000002,43.57894736842105,,,74.875,82.0,65.0,,,,,0.16625312190306818,0.2719799280166626,0.060526315789473685,67,,,,,,720000
17:15:00.000-03:00,17:30:00.000-03:00,,15.867187500000002,0.0,,,95.0,95.0,95.0,,,,,0.0,0.0,0.0,,,,,,,
17:30:00.000-03:00,17:45:00.000-03:00,,15.867187500000002,,,,,,,,,,,,,,,,,,,,
