Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg)
00:00:00.000-03:00,00:15:00.000-03:00,,,1.7995642701525054,,,,,,,,,,,,,3,,,
00:15:00.000-03:00,00:30:00.000-03:00,,,1.9281045751633987,,,,,,,,,,,,,3,,,
00:30:00.000-03:00,00:45:00.000-03:00,,,1.9281045751633987,,,,,,,,,,0.7366666595141093,1.0399999618530273,0.5,3,,,
00:45:00.000-03:00,01:00:00.000-03:00,,,1.9281045751633987,,,,,,,,,,,,,3,,,
01:00:00.000-03:00,01:15:00.000-03:00,,,1.9281045751633987,,,,,,,,,,,,,3,,,
01:15:00.000-03:00,01:30:00.000-03:00,,,1.9281045751633987,,,,,,,,,,1.099006218136215,2.2899999618530273,0.6000000238418579,3,,,
01:30:00.000-03:00,01:45:00.000-03:00,,,1.9281045751633987,,,,,,,,,,2.1689583892069204,4.900000095367432,0.5400000214576721,3,,,
01:45:00.000-03:00,02:00:00.000-03:00,,,1.9281045751633987,,,,,,,,,,,,,3,,,
02:00:00.000-03:00,02:15:00.000-03:00,,,1.9281045751633987,,,,,,,,,,,,,3,,,
02:15:00.000-03:00,02:30:00.000-03:00,,,1.9281045751633987,,,,,,,,,,1.1751297457187506,2.2899999618530273,0.5299999713897705,3,,,
02:30:00.000-03:00,02:45:00.000-03:00,,,1.9281045751633987,,,,,,,,,,,,,3,,,
02:45:00.000-03:00,03:00:00.000-03:00,,,1.9281045751633987,,,,,,,,,,,,,3,,,
03:00:00.000-03:00,03:15:00.000-03:00,,,1.9281045751633987,,,,,,,,,,,,,3,,,
03:15:00.000-03:00,03:30:00.000-03:00,,,1.9281045751633987,,,,,,,,,,,,,3,,,
03:30:00.000-03:00,03:45:00.000-03:00,,,1.9281045751633987,,,,,,,,,,,,,3,,,
03:45:00.000-03:00,04:00:00.000-03:00,,,1.9281045751633987,,,,,,,,,,,,,3,,,
04:00:00.000-03:00,04:15:00.000-03:00,,,1.9281045751633987,,,,,,,,,,,,,3,,,
04:15:00.000-03:00,04:30:00.000-03:00,,,1.9281045751633987,,,,,,,,,,,,,3,,,
04:30:00.000-03:00,04:45:00.000-03:00,,,1.9281045751633987,,,,,,,,,,,,,3,,,
04:45:00.000-03:00,05:00:00.000-03:00,,,1.9281045751633987,,,,,,,,,,,,,3,,,
05:00:00.000-03:00,05:15:00.000-03:00,,,1.9281045751633987,,,,,,,,,,,,,3,,,
05:15:00.000-03:00,05:30:00.000-03:00,,,1.9281045751633987,,,,,,,,,,,,,3,,,
05:30:00.000-03:00,05:45:00.000-03:00,,,1.9281045751633987,,,,,,,,,,,,,3,,,
05:45:00.000-03:00,06:00:00.000-03:00,,,1.9281045751633987,,,,,,,,,,,,,3,,,
06:00:00.000-03:00,06:15:00.000-03:00,,,1.9281045751633987,,,,,,,,,,0.9599999785423279,0.9599999785423279,0.9599999785423279,3,,,
06:15:00.000-03:00,06:30:00.000-03:00,,,1.9281045751633987,,,,,,,,,,,,,3,,,
06:30:00.000-03:00,06:45:00.000-03:00,,,1.9281045751633987,,,,,,,,,,,,,3,,,
06:45:00.000-03:00,07:00:00.000-03:00,,,1.9281045751633987,,,,,,,,,,1.3799999952316284,1.3799999952316284,1.3799999952316284,3,,,
07:00:00.000-03:00,07:15:00.000-03:00,,,1.9281045751633987,,,,,,,,,,,,,3,,,
07:15:00.000-03:00,07:30:00.000-03:00,,,1.9281045751633987,,,,,,,,,,1.9770841940696253,4.760000228881836,0.5099999904632568,3,,,
07:30:00.000-03:00,07:45:00.000-03:00,,,1.2854030501089326,,,,,,,,,,2.146298510389669,21.309999465942383,0.5,86,,,
07:45:00.000-03:00,08:00:00.000-03:00,,,,,,,,,,,,,2.068354510854903,15.300000190734863,0.5,556,,,
08:00:00.000-03:00,08:15:00.000-03:00,,,,,,,,,,,,,1.1834723217911653,2.680000066757202,0.5,367,,,
08:15:00.000-03:00,08:30:00.000-03:00,,,,,,,,,,,,,0.9352032481654867,2.450000047683716,0.5,390,,,
08:30:00.000-03:00,08:45:00.000-03:00,,,,,,,,,,,,,0.8221428564616612,1.559999942779541,0.6299999952316284,31,,,
08:45:00.000-03:00,09:00:00.000-03:00,,,,,,,,,,,,,1.0314421178165234,1.8600000143051147,0.5,399,,,
09:00:00.000-03:00,09:15:00.000-03:00,,,,,,,,,,,,,1.0080659036820803,2.2100000381469727,0.5,861,,,
09:15:00.000-03:00,09:30:00.000-03:00,,,,,,,,,,,,,0.8017832113729491,1.5800000429153442,0.5,332,,,
