Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Bicicleta (ms),Duração de Caminhada (ms),Duração de Corrida (ms),Duração de Outra (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,15.867187499999998,0.8032786885245902,,,81.5,85.0,78.0,,,,,,,,1,,,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,15.867187499999998,0.860655737704918,,,63.0,63.0,63.0,,,,,,,,1,,,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.867187499999998,0.860655737704918,,,80.5,87.0,74.0,,,,,,,,1,,,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.867187499999998,0.860655737704918,,,72.0,72.0,72.0,,,,,,,,1,,,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.867187499999998,0.860655737704918,,,67.5,68.0,67.0,,,,,,,,1,,,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.867187499999998,0.860655737704918,,,,,,,,,,,,,1,,,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,15.867187499999998,0.860655737704918,,,76.0,82.0,70.0,,,,,,,,1,,,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.867187499999998,0.860655737704918,,,72.66666666666667,76.0,70.0,,,,,,,,1,,,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.867187499999998,0.860655737704918,,,71.92857142857143,77.0,70.0,,,,,,,,1,,,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.867187499999998,0.860655737704918,,,76.5,82.0,68.0,,,,,,,,1,,,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.867187499999998,0.860655737704918,,,77.5,82.0,73.0,,,,,,,,1,,,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.867187499999998,0.860655737704918,,,73.83333333333333,89.0,64.0,,,,,,,,1,,,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,15.867187499999998,0.860655737704918,,,66.71428571428571,87.0,62.0,,,,,,,,1,,,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,15.867187499999998,0.860655737704918,,,72.25,81.0,69.0,,,,,,,,1,,,,,,,
03:30:00.000-03:00,03:45:00.000-03:00,,15.867187499999998,0.860655737704918,,,71.64285714285714,75.0,68.0,,,,,,,,1,,,,,,,
03:45:00.000-03:00,04:00:00.000-03:00,,15.867187499999998,0.860655737704918,,,72.5,78.0,64.0,,,,,,,,1,,,,,,,
04:00:00.000-03:00,04:15:00.000-03:00,,15.867187499999998,0.860655737704918,,,75.64285714285714,79.0,70.0,,,,,9.562841530054645E-4,9.562841530054645E-4,9.562841530054645E-4,1,,,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,15.867187499999998,0.860655737704918,,,69.0,75.0,64.0,,,,,,,,1,,,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,15.867187499999998,0.860655737704918,,,73.35714285714286,77.0,70.0,,,,,,,,1,,,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,15.867187499999998,0.860655737704918,,,70.41666666666667,75.0,64.0,,,,,,,,1,,,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,15.867187499999998,0.860655737704918,,,76.57142857142857,89.0,70.0,,,,,,,,1,,,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,15.867187499999998,0.860655737704918,,,80.33333333333333,83.0,67.0,,,,,,,,1,,,,,,,
05:30:00.000-03:00,05:45:00.000-03:00,,15.867187499999998,0.860655737704918,,,78.71428571428571,88.0,67.0,,,,,,,,1,,,,,,,
05:45:00.000-03:00,06:00:00.000-03:00,,15.867187499999998,0.860655737704918,,,78.08333333333333,83.0,74.0,,,,,,,,1,,,,,,,
06:00:00.000-03:00,06:15:00.000-03:00,,15.867187499999998,0.860655737704918,,,72.64285714285714,81.0,60.0,,,,,,,,1,,,,,,,
06:15:00.000-03:00,06:30:00.000-03:00,,15.867187499999998,0.860655737704918,,,75.16666666666667,81.0,68.0,,,,,,,,1,,,,,,,
06:30:00.000-03:00,06:45:00.000-03:00,,15.867187499999998,0.860655737704918,,,77.5,79.0,74.0,,,,,,,,1,,,,,,,
06:45:00.000-03:00,07:00:00.000-03:00,,15.867187499999998,0.860655737704918,,,72.75,104.0,62.0,,,,,,,,1,,,,,,,
07:00:00.000-03:00,07:15:00.000-03:00,,15.867187499999998,0.860655737704918,,,75.5,83.0,68.0,,,,,,,,1,,,,,,,
