Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Inativa (ms),Duração de Caminhada (ms),Duração de Outra (ms)
04:00:00.000-03:00,04:15:00.000-03:00,,15.742187137558455,,,,63.96153846153846,72.0,61.0,,,,,,,,3,,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,15.742187137558455,,,,61.708333333333336,68.0,59.0,,,,,,,,3,,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,15.742187137558455,,,,62.392857142857146,65.0,60.0,,,,,,,,3,,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,15.742187137558455,,,,69.45833333333333,76.0,62.0,,,,,,,,3,,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,15.742187137558455,,,,72.18181818181819,79.0,67.0,,,,,,,,3,,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,15.742187137558455,,,,71.66666666666667,74.0,68.0,,,,,,,,3,,,,,,
05:30:00.000-03:00,05:45:00.000-03:00,,15.742187137558455,,,,70.125,71.0,70.0,,,,,,,,3,,,,,,
05:45:00.000-03:00,06:00:00.000-03:00,,15.742187137558455,,,,68.8,70.0,68.0,,,,,,,,3,,,,,,
06:00:00.000-03:00,06:15:00.000-03:00,,15.742187137558455,,,,69.0,73.0,66.0,,,,,,,,3,,,,,,
06:15:00.000-03:00,06:30:00.000-03:00,,15.742187137558455,,,,73.17857142857143,78.0,68.0,,,,,,,,3,,,,,,
06:30:00.000-03:00,06:45:00.000-03:00,,15.742187137558455,,,,73.75,77.0,72.0,,,,,,,,3,,,,,,
06:45:00.000-03:00,07:00:00.000-03:00,,15.742187137558455,,,,77.3076923076923,79.0,75.0,,,,,,,,3,,,,,,
07:00:00.000-03:00,07:15:00.000-03:00,,15.742187137558455,,,,78.17857142857143,92.0,69.0,,,,,,,,3,,,,,,
07:15:00.000-03:00,07:30:00.000-03:00,,15.742187137558455,,,,73.61538461538461,75.0,71.0,,,,,,,,3,,,,,,
07:30:00.000-03:00,07:45:00.000-03:00,,15.742187137558455,,,,83.1923076923077,100.0,73.0,,,,,,,,3,,,,,,
07:45:00.000-03:00,08:00:00.000-03:00,,15.742187137558455,,,,81.9090909090909,89.0,74.0,,,,,,,,3,,,,,,
08:00:00.000-03:00,08:15:00.000-03:00,8,50.310888821867415,588.061616050786,5.0,5,103.5,115.0,90.0,-23.400854110717773,-51.931243896484375,-23.400854110717773,-51.931243896484375,0.40685028582811356,0.5699505805969238,0.24374999105930328,754,,,,,786556,
08:15:00.000-03:00,08:30:00.000-03:00,15,43.44827586206897,1307.0689655172414,12.0,12,108.11538461538461,119.0,97.0,-23.415746688842773,-51.93962860107422,-23.413267135620117,-51.93632888793945,1.155287603300011,1.4522989988327026,0.585119903087616,1528,,,,,900000,
08:30:00.000-03:00,08:45:00.000-03:00,10,40.08953467770007,855.6478810803644,8.0,8,115.75,121.0,103.0,-23.41575050354004,-51.93464660644531,-23.41555404663086,-51.93122482299805,1.2283635910032435,1.2774773836135864,1.0,1047,,,,,669670,
08:45:00.000-03:00,09:00:00.000-03:00,,15.742187188626023,,,,83.8076923076923,92.0,76.0,,,,,,,,28,,,,,,
09:00:00.000-03:00,09:15:00.000-03:00,,15.742187188626023,,,,94.42857142857143,100.0,89.0,,,,,,,,28,,,,,,
09:15:00.000-03:00,09:30:00.000-03:00,,15.742187188626023,,,,91.41666666666667,101.0,78.0,,,,,,,,28,,,,,,
09:30:00.000-03:00,09:45:00.000-03:00,,15.742187188626023,,,,97.70833333333333,102.0,93.0,,,,,,,,28,,,,,,
09:45:00.000-03:00,10:00:00.000-03:00,,15.742187188626023,,,,100.54166666666667,107.0,95.0,,,,,,,,28,,,,,,
10:00:00.000-03:00,10:15:00.000-03:00,,15.742187188626023,,,,84.6923076923077,96.0,78.0,,,,,,,,28,,,,,,
10:15:00.000-03:00,10:30:00.000-03:00,,18.06846805548104,13.358011245727539,,,98.84615384615384,109.0,91.0,,,,,0.31382299959659576,0.31382301449775696,0.31382298469543457,28,,,,,39055,
10:30:00.000-03:00,10:45:00.000-03:00,,15.742186648032021,,,,85.65384615384616,105.0,76.0,,,,,,,,28,,,,,,
10:45:00.000-03:00,11:00:00.000-03:00,,15.742186648032021,,,,90.39285714285714,98.0,86.0,,,,,,,,28,,,,,,
11:00:00.000-03:00,11:15:00.000-03:00,,15.742186648032021,,,,91.15384615384616,96.0,89.0,,,,,,,,28,,,,,,
11:15:00.000-03:00,11:30:00.000-03:00,5,30.679340972686322,215.08309593184495,2.0,2,98.53846153846153,121.0,83.0,-23.415834426879883,-51.93038558959961,-23.415834426879883,-51.93038558959961,0.395251567174276,1.21110999584198,0.31382298469543457,268,,,,,311738,
11:30:00.000-03:00,11:45:00.000-03:00,15,42.11538461538461,1674.0563673394897,15.0,15,103.5,111.0,99.0,-23.414888381958008,-51.9399528503418,-23.41318702697754,-51.931339263916016,1.3866474639429471,4.066892623901367,0.8878100514411926,1623,,,,,900000,
11:45:00.000-03:00,12:00:00.000-03:00,11,41.66152777646079,853.953800244193,10.0,10,115.15384615384616,122.0,104.0,-23.41042709350586,-51.946067810058594,-23.41042709350586,-51.946067810058594,1.1686569624054697,1.3889119625091553,0.4201046824455261,1196,,,,,709488,
12:00:00.000-03:00,12:15:00.000-03:00,,15.742186906445928,15.108695652173912,,,89.38461538461539,113.0,62.0,,,,,,,,,,,,,,
12:15:00.000-03:00,12:30:00.000-03:00,,15.742186906445928,15.108695652173912,,,106.5,121.0,74.0,,,,,,,,,,,,,,
12:30:00.000-03:00,12:45:00.000-03:00,,15.742186906445928,15.108695652173912,,,93.08333333333333,98.0,88.0,,,,,,,,,,,,,,
12:45:00.000-03:00,13:00:00.000-03:00,,15.742186906445928,15.108695652173912,,,99.42307692307692,108.0,93.0,,,,,,,,,,,,,,
13:00:00.000-03:00,13:15:00.000-03:00,,15.742186906445928,15.108695652173912,,,99.39285714285714,103.0,97.0,,,,,0.016787439584732056,0.016787439584732056,0.016787439584732056,,,,,,,
13:15:00.000-03:00,13:30:00.000-03:00,,15.742186906445928,15.108695652173912,,,103.57692307692308,118.0,98.0,,,,,,,,,,,,,,
13:30:00.000-03:00,13:45:00.000-03:00,,15.742186906445928,15.108695652173912,,,102.03846153846153,104.0,99.0,,,,,,,,,,,,,,
13:45:00.000-03:00,14:00:00.000-03:00,,15.742186906445928,15.108695652173912,,,107.96428571428571,120.0,99.0,,,,,,,,,,,,,,
14:00:00.000-03:00,14:15:00.000-03:00,2,18.860041064363365,36.54681927224864,,,107.04166666666667,135.0,84.0,,,,,0.31382298469543457,0.31382298469543457,0.31382298469543457,77,,,,,60000,
14:15:00.000-03:00,14:30:00.000-03:00,5,31.331458057584282,119.09195887383719,,,104.95454545454545,120.0,93.0,,,,,0.3908769488334656,0.3908769488334656,0.3908769488334656,183,,,,,300000,
14:30:00.000-03:00,14:45:00.000-03:00,,15.74218744877266,3.0481283422459895,,,96.25,100.0,92.0,,,,,,,,,,,,,,
14:45:00.000-03:00,15:00:00.000-03:00,,15.74218744877266,3.0481283422459895,,,92.29166666666667,96.0,89.0,,,,,,,,,,,,,,
15:00:00.000-03:00,15:15:00.000-03:00,,15.74218744877266,3.0481283422459895,,,92.11538461538461,107.0,87.0,,,,,,,,,,,,,,
15:15:00.000-03:00,15:30:00.000-03:00,,15.74218744877266,3.0481283422459895,,,88.68181818181819,90.0,87.0,,,,,,,,,,,,,,
15:30:00.000-03:00,15:45:00.000-03:00,,15.74218744877266,3.0481283422459895,,,89.92857142857143,96.0,88.0,,,,,,,,,,,,,,
15:45:00.000-03:00,16:00:00.000-03:00,,15.74218744877266,3.0481283422459895,,,86.75,88.0,86.0,,,,,0.0033868092577904463,0.0033868092577904463,0.0033868092577904463,,,,,,,
16:00:00.000-03:00,16:15:00.000-03:00,,15.74218744877266,3.0481283422459895,,,81.88461538461539,83.0,81.0,,,,,,,,,,,,,,
16:15:00.000-03:00,16:30:00.000-03:00,,15.74218744877266,3.0481283422459895,,,84.54545454545455,86.0,83.0,,,,,,,,,,,,,,
16:30:00.000-03:00,16:45:00.000-03:00,,15.74218744877266,3.0481283422459895,,,86.9,92.0,82.0,,,,,,,,,,,,,,
16:45:00.000-03:00,17:00:00.000-03:00,,15.74218744877266,3.0481283422459895,,,81.91666666666667,92.0,80.0,,,,,,,,,,,,,,
17:00:00.000-03:00,17:15:00.000-03:00,,15.74218744877266,3.0481283422459895,,,81.71428571428571,90.0,79.0,,,,,,,,,,,,,,
17:15:00.000-03:00,17:30:00.000-03:00,1,15.74218744877266,2.641711229946524,,,80.8076923076923,83.0,79.0,,,,,,,,14,,,,,,60000
17:30:00.000-03:00,17:45:00.000-03:00,13,26.51139957160928,112.3486385345459,,,90.03571428571429,100.0,78.0,,,,,0.429949492975518,0.5499021410942078,0.31382298469543457,177,,,,,,780000
17:45:00.000-03:00,18:00:00.000-03:00,,15.742187641615756,,,,80.86363636363636,85.0,79.0,,,,,,,,,,,,,,
18:00:00.000-03:00,18:15:00.000-03:00,,15.742187641615756,,,,84.34615384615384,97.0,79.0,,,,,,,,,,,,,,
18:15:00.000-03:00,18:30:00.000-03:00,,15.742187641615756,15.691150665283203,,,83.5,94.0,77.0,,,,,0.2615191638469696,0.2615191638469696,0.2615191638469696,25,,,,,,
18:30:00.000-03:00,18:45:00.000-03:00,,15.742187641615756,,,,89.72222222222223,98.0,84.0,,,,,,,,,,,,,,
18:45:00.000-03:00,19:00:00.000-03:00,,15.742187641615756,,,,83.54166666666667,89.0,81.0,,,,,,,,,,,,,,
19:00:00.000-03:00,19:15:00.000-03:00,,15.742187641615756,,,,83.31818181818181,90.0,80.0,,,,,,,,,,,,,,
19:15:00.000-03:00,19:30:00.000-03:00,5,23.50574207836523,206.38765926361083,,,93.27272727272727,101.0,80.0,-23.41470718383789,-51.94810485839844,-23.41470718383789,-51.94810485839844,0.38103675072987003,1.3458057641983032,0.31382298469543457,251,,,,,132135,
19:30:00.000-03:00,19:45:00.000-03:00,15,67.74552154541016,1407.375,15.0,15,114.5,121.0,102.0,-23.415536880493164,-51.937782287597656,-23.414325714111328,-51.936744689941406,1.4712799162139447,1.6669248342514038,1.065891146659851,1798,,,,,900000,
19:45:00.000-03:00,20:00:00.000-03:00,15,67.74552154541016,1407.375,15.0,15,117.39285714285714,129.0,104.0,-23.41555404663086,-51.93778610229492,-23.41431999206543,-51.93668746948242,1.5252122151459386,2.295846700668335,0.8679254055023193,1838,,,,,900000,
20:00:00.000-03:00,20:15:00.000-03:00,10,52.98989780962729,943.0774411036459,10.0,10,120.46428571428571,126.0,112.0,-23.415559768676758,-51.93771743774414,-23.413991928100586,-51.93674087524414,1.469340853802981,1.798662543296814,0.9501903057098389,1219,,,,4165,641499,
20:15:00.000-03:00,20:30:00.000-03:00,,15.742186467692918,13.820960698689957,,,97.625,107.0,87.0,,,,,0.31382301449775696,0.31382301449775696,0.31382301449775696,21,,,,,,
20:30:00.000-03:00,20:45:00.000-03:00,,15.742186467692918,13.820960698689957,,,92.76923076923077,96.0,90.0,,,,,,,,21,,,,,,
20:45:00.000-03:00,21:00:00.000-03:00,,15.8762655580073,13.820960698689957,,,97.28571428571429,106.0,90.0,,,,,,,,21,,,,,2251,
21:00:00.000-03:00,21:15:00.000-03:00,1,23.101644761266584,13.820960698689957,,,98.08333333333333,103.0,91.0,,,,,0.31382301449775696,0.31382301449775696,0.31382301449775696,21,,,,,123555,
21:15:00.000-03:00,21:30:00.000-03:00,,15.74218575452246,13.820960698689957,,,92.0,98.0,86.0,,,,,,,,21,,,,,,
21:30:00.000-03:00,21:45:00.000-03:00,,15.74218575452246,13.820960698689957,,,84.67857142857143,90.0,80.0,,,,,,,,21,,,,,,
21:45:00.000-03:00,22:00:00.000-03:00,,15.74218575452246,13.820960698689957,,,84.0,93.0,80.0,,,,,,,,21,,,,,,
22:00:00.000-03:00,22:15:00.000-03:00,,15.74218575452246,13.820960698689957,,,83.5,88.0,81.0,,,,,0.015356622636318207,0.015356622636318207,0.015356622636318207,21,,,,,,
22:15:00.000-03:00,22:30:00.000-03:00,,15.74218575452246,13.820960698689957,,,83.96428571428571,88.0,81.0,,,,,,,,21,,,,,,
22:30:00.000-03:00,22:45:00.000-03:00,,15.74218575452246,13.820960698689957,,,82.64285714285714,88.0,81.0,,,,,,,,21,,,,,,
22:45:00.000-03:00,23:00:00.000-03:00,,15.74218575452246,13.820960698689957,,,83.10714285714286,86.0,80.0,,,,,,,,21,,,,,,
23:00:00.000-03:00,23:15:00.000-03:00,,15.74218575452246,13.820960698689957,,,84.07142857142857,89.0,81.0,,,,,,,,21,,,,,,
23:15:00.000-03:00,23:30:00.000-03:00,,15.74218575452246,13.820960698689957,,,89.07142857142857,106.0,79.0,,,,,,,,21,,,,,,
23:30:00.000-03:00,23:45:00.000-03:00,,15.74218575452246,13.820960698689957,,,82.82142857142857,96.0,76.0,,,,,,,,21,,,,,,
23:45:00.000-03:00,00:00:00.000-03:00,,15.74218575452246,12.899563318777291,,,77.21428571428571,84.0,71.0,,,,,,,,20,,,,,,
