Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Caminhada (ms),Duração de Outra (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,15.742185368873994,0.8555555555555556,,,,,,,,,,,,,1,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,15.742185368873994,0.9166666666666666,,,,,,,,,,,,,1,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.742185368873994,0.9166666666666666,,,,,,,,,,,,,1,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.742185368873994,0.9166666666666666,,,,,,,,,,,,,1,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.742185368873994,0.9166666666666666,,,,,,,,,,,,,1,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.742185368873994,0.9166666666666666,,,,,,,,,,,,,1,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,15.742185368873994,0.9166666666666666,,,,,,,,,,,,,1,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.742185368873994,0.9166666666666666,,,,,,,,,,,,,1,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.742185368873994,0.9166666666666666,,,,,,,,,,,,,1,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.742185368873994,0.9166666666666666,,,,,,,,,,,,,1,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.742185368873994,0.9166666666666666,,,,,,,,,,,,,1,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.742185368873994,0.9166666666666666,,,,,,,,,,,,,1,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,15.742185368873994,0.9166666666666666,,,,,,,,,,,,,1,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,15.742185368873994,0.9166666666666666,,,,,,,,,,,,,1,,,,,
03:30:00.000-03:00,03:45:00.000-03:00,,15.742185368873994,0.9166666666666666,,,,,,,,,,,,,1,,,,,
03:45:00.000-03:00,04:00:00.000-03:00,,15.742185368873994,0.9166666666666666,,,,,,,,,,,,,1,,,,,
04:00:00.000-03:00,04:15:00.000-03:00,,15.742185368873994,0.9166666666666666,,,,,,,,,,,,,1,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,15.742185368873994,0.9166666666666666,,,,,,,,,,,,,1,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,15.742185368873994,0.9166666666666666,,,,,,,,,,,,,1,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,15.742185368873994,0.9166666666666666,,,,,,,,,,,,,1,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,15.742185368873994,0.9166666666666666,,,,,,,,,,,,,1,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,15.742185368873994,0.9166666666666666,,,,,,,,,,,,,1,,,,,
05:30:00.000-03:00,05:45:00.000-03:00,,15.742185368873994,0.9166666666666666,,,,,,,,,,,,,1,,,,,
05:45:00.000-03:00,06:00:00.000-03:00,,15.742185368873994,0.9166666666666666,,,,,,,,,,,,,1,,,,,
06:00:00.000-03:00,06:15:00.000-03:00,,15.742185368873994,0.9166666666666666,,,,,,,,,,0.0010185184655711055,0.0010185184655711055,0.0010185184655711055,1,,,,,
06:15:00.000-03:00,06:30:00.000-03:00,,15.742185368873994,0.9166666666666666,,,,,,,,,,,,,1,,,,,
06:30:00.000-03:00,06:45:00.000-03:00,,15.742185368873994,0.9166666666666666,,,,,,,,,,,,,1,,,,,
06:45:00.000-03:00,07:00:00.000-03:00,,15.742185368873994,0.9166666666666666,,,,,,,,,,,,,1,,,,,
07:00:00.000-03:00,07:15:00.000-03:00,,15.742185368873994,0.9166666666666666,,,,,,,,,,,,,1,,,,,
07:15:00.000-03:00,07:30:00.000-03:00,,15.742185368873994,0.9166666666666666,,,,,,,,,,,,,1,,,,,
07:30:00.000-03:00,07:45:00.000-03:00,2,15.742185368873994,0.9166666666666666,,,,,,,,,,0.49759253859519953,0.7127443552017212,0.282440721988678,1,,,,,
07:45:00.000-03:00,08:00:00.000-03:00,5,36.92066500629662,0.9166666666666666,,,,,,,,,,1.0263991951942444,1.1124643087387085,0.9403340816497803,1,,,,355557,
