Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Caminhada (ms),Duração de Outra (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,16.002604608734448,3.294117647058824,,,78.0,78.0,78.0,,,,,,,,5,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,16.002604608734448,3.5294117647058822,,,81.5,84.0,79.0,,,,,,,,5,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,16.002604608734448,3.5294117647058822,,,90.0,90.0,90.0,,,,,,,,5,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,16.002604608734448,3.5294117647058822,,,82.0,82.0,82.0,,,,,,,,5,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,16.002604608734448,3.5294117647058822,,,88.5,90.0,87.0,,,,,,,,5,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,1,16.002604608734448,3.5294117647058822,,,78.0,78.0,78.0,,,,,0.31480596706842523,0.3212687167156616,0.29985079045844226,5,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,16.002604608734448,3.5294117647058822,,,78.5,81.0,76.0,,,,,,,,5,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,16.002604608734448,3.5294117647058822,,,75.88888888888889,78.0,74.0,,,,,,,,5,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,16.002604608734448,3.5294117647058822,,,74.78571428571429,77.0,72.0,,,,,,,,5,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,16.002604608734448,3.5294117647058822,,,74.5,77.0,72.0,,,,,,,,5,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,16.002604608734448,3.5294117647058822,,,74.5,77.0,67.0,,,,,,,,5,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,16.002604608734448,3.5294117647058822,,,74.57142857142857,79.0,70.0,,,,,,,,5,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,16.002604608734448,3.5294117647058822,,,76.0,82.0,59.0,,,,,,,,5,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,16.002604608734448,3.5294117647058822,,,74.53571428571429,78.0,69.0,,,,,,,,5,,,,,
03:30:00.000-03:00,03:45:00.000-03:00,,16.002604608734448,3.5294117647058822,,,74.42857142857143,77.0,71.0,,,,,,,,5,,,,,
03:45:00.000-03:00,04:00:00.000-03:00,,16.002604608734448,3.5294117647058822,,,70.21428571428571,76.0,61.0,,,,,,,,5,,,,,
04:00:00.000-03:00,04:15:00.000-03:00,,16.002604608734448,3.5294117647058822,,,69.75,87.0,59.0,,,,,,,,5,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,16.002604608734448,3.5294117647058822,,,70.10714285714286,84.0,58.0,,,,,,,,5,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,16.002604608734448,3.5294117647058822,,,82.39285714285714,94.0,61.0,,,,,,,,5,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,16.002604608734448,3.5294117647058822,,,73.35714285714286,83.0,51.0,,,,,,,,5,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,16.002604608734448,3.5294117647058822,,,73.96428571428571,78.0,69.0,,,,,,,,5,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,16.002604608734448,3.5294117647058822,,,77.75,80.0,74.0,,,,,,,,5,,,,,
05:30:00.000-03:00,05:45:00.000-03:00,,16.002604608734448,3.5294117647058822,,,76.71428571428571,80.0,72.0,,,,,,,,5,,,,,
05:45:00.000-03:00,06:00:00.000-03:00,,16.002604608734448,3.5294117647058822,,,76.10714285714286,80.0,69.0,,,,,,,,5,,,,,
06:00:00.000-03:00,06:15:00.000-03:00,,16.002604608734448,3.5294117647058822,,,75.39285714285714,85.0,66.0,,,,,,,,5,,,,,
06:15:00.000-03:00,06:30:00.000-03:00,,16.002604608734448,3.5294117647058822,,,73.32142857142857,77.0,68.0,,,,,,,,5,,,,,
06:30:00.000-03:00,06:45:00.000-03:00,,16.002604608734448,3.5294117647058822,,,76.64285714285714,91.0,69.0,,,,,,,,5,,,,,
