Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Inativa (ms),Duração de Caminhada (ms),Duração de Outra (ms)
04:00:00.000-03:00,04:15:00.000-03:00,,15.74218701426809,1.8325791855203621,,,63.607142857142854,68.0,60.0,,,,,,,,3,,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,15.74218701426809,1.8325791855203621,,,63.035714285714285,64.0,61.0,,,,,,,,3,,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,15.74218701426809,1.8325791855203621,,,62.714285714285715,63.0,62.0,,,,,,,,3,,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,15.74218701426809,1.8325791855203621,,,62.785714285714285,64.0,58.0,,,,,,,,3,,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,15.74218701426809,1.8325791855203621,,,71.67857142857143,78.0,60.0,,,,,,,,3,,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,15.74218701426809,1.8325791855203621,,,72.39285714285714,80.0,65.0,,,,,,,,3,,,,,,
05:30:00.000-03:00,05:45:00.000-03:00,,15.74218701426809,1.8325791855203621,,,65.17857142857143,70.0,59.0,,,,,,,,3,,,,,,
05:45:00.000-03:00,06:00:00.000-03:00,,15.74218701426809,1.8325791855203621,,,61.642857142857146,63.0,60.0,,,,,,,,3,,,,,,
06:00:00.000-03:00,06:15:00.000-03:00,,15.74218701426809,1.8325791855203621,,,63.214285714285715,64.0,62.0,,,,,,,,3,,,,,,
06:15:00.000-03:00,06:30:00.000-03:00,,15.74218701426809,1.8325791855203621,,,63.42857142857143,70.0,60.0,,,,,,,,3,,,,,,
06:30:00.000-03:00,06:45:00.000-03:00,,15.74218701426809,1.8325791855203621,,,70.46428571428571,75.0,66.0,,,,,,,,3,,,,,,
06:45:00.000-03:00,07:00:00.000-03:00,,15.74218701426809,1.8325791855203621,,,70.39285714285714,72.0,69.0,,,,,,,,3,,,,,,
07:00:00.000-03:00,07:15:00.000-03:00,,15.74218701426809,1.8325791855203621,,,71.14285714285714,72.0,70.0,,,,,0.5212075114250183,0.5212075114250183,0.5212075114250183,3,,,,,,
07:15:00.000-03:00,07:30:00.000-03:00,,15.74218701426809,1.8325791855203621,,,70.89285714285714,74.0,66.0,,,,,0.5212075114250183,0.5212075114250183,0.5212075114250183,3,,,,,,
07:30:00.000-03:00,07:45:00.000-03:00,,15.74218701426809,1.8325791855203621,,,70.35714285714286,79.0,66.0,,,,,,,,3,,,,,,
07:45:00.000-03:00,08:00:00.000-03:00,,15.74218701426809,1.8325791855203621,,,73.42857142857143,81.0,68.0,,,,,,,,3,,,,,,
08:00:00.000-03:00,08:15:00.000-03:00,,15.74218701426809,1.8325791855203621,,,78.07142857142857,82.0,73.0,,,,,,,,3,,,,,,
08:15:00.000-03:00,08:30:00.000-03:00,,15.74218701426809,1.8325791855203621,,,82.10714285714286,83.0,81.0,,,,,,,,3,,,,,,
08:30:00.000-03:00,08:45:00.000-03:00,,15.74218701426809,1.8325791855203621,,,82.32142857142857,95.0,76.0,,,,,,,,3,,,,,,
08:45:00.000-03:00,09:00:00.000-03:00,,15.74218701426809,1.8325791855203621,,,89.75,106.0,76.0,,,,,0.31382301449775696,0.31382301449775696,0.31382301449775696,3,,,,,,
09:00:00.000-03:00,09:15:00.000-03:00,,15.74218701426809,1.8325791855203621,,,86.32142857142857,112.0,78.0,,,,,,,,3,,,,,,
09:15:00.000-03:00,09:30:00.000-03:00,,15.74218701426809,1.8325791855203621,,,90.42857142857143,115.0,80.0,,,,,,,,3,,,,,,
09:30:00.000-03:00,09:45:00.000-03:00,,15.74218701426809,1.8325791855203621,,,86.75,92.0,82.0,,,,,,,,3,,,,,,
09:45:00.000-03:00,10:00:00.000-03:00,,15.74218701426809,1.8325791855203621,,,94.67857142857143,101.0,90.0,,,,,,,,3,,,,,,
10:00:00.000-03:00,10:15:00.000-03:00,2,15.74218701426809,1.8325791855203621,,,96.0,110.0,90.0,,,,,0.6544446477640394,1.0174496173858643,0.2719799280166626,3,,,,,,
10:15:00.000-03:00,10:30:00.000-03:00,8,42.41826669851855,1.8325791855203621,,,,,,,,,,0.45195628143571925,1.0315228700637817,0.31382301449775696,3,,,,,447854,
10:30:00.000-03:00,10:45:00.000-03:00,,16.146152299804662,1.8325791855203621,,,,,,,,,,,,,3,,,,,6782,
10:45:00.000-03:00,11:00:00.000-03:00,,15.742187675197469,1.8325791855203621,,,,,,,,,,,,,3,,,,,,
11:00:00.000-03:00,11:15:00.000-03:00,,15.742187675197469,1.8325791855203621,,,,,,,,,,,,,3,,,,,,
11:15:00.000-03:00,11:30:00.000-03:00,,15.742187675197469,1.8325791855203621,,,,,,,,,,,,,3,,,,,,
11:30:00.000-03:00,11:45:00.000-03:00,,15.742187675197469,1.8325791855203621,,,,,,,,,,,,,3,,,,,,
11:45:00.000-03:00,12:00:00.000-03:00,,15.742187675197469,1.8325791855203621,,,,,,,,,,,,,3,,,,,,
12:00:00.000-03:00,12:15:00.000-03:00,,15.742187675197469,1.8325791855203621,,,,,,,,,,,,,3,,,,,,
12:15:00.000-03:00,12:30:00.000-03:00,,15.742187675197469,1.8325791855203621,,,,,,,,,,,,,3,,,,,,
12:30:00.000-03:00,12:45:00.000-03:00,,15.742187675197469,1.8325791855203621,,,,,,,,,,,,,3,,,,,,
12:45:00.000-03:00,13:00:00.000-03:00,,15.742187675197469,1.8325791855203621,,,,,,,,,,,,,3,,,,,,
13:00:00.000-03:00,13:15:00.000-03:00,,15.742187675197469,1.8325791855203621,,,,,,,,,,,,,3,,,,,,
13:15:00.000-03:00,13:30:00.000-03:00,,15.742187675197469,1.8325791855203621,,,,,,,,,,,,,3,,,,,,
13:30:00.000-03:00,13:45:00.000-03:00,,15.742187675197469,1.8325791855203621,,,,,,,,,,,,,3,,,,,,
13:45:00.000-03:00,14:00:00.000-03:00,,15.742187675197469,1.8325791855203621,,,,,,,,,,,,,3,,,,,,
14:00:00.000-03:00,14:15:00.000-03:00,,15.742187675197469,1.8325791855203621,,,,,,,,,,,,,3,,,,,,
14:15:00.000-03:00,14:30:00.000-03:00,,15.742187675197469,1.8325791855203621,,,,,,,,,,,,,3,,,,,,
14:30:00.000-03:00,14:45:00.000-03:00,4,19.346895376157292,1.8325791855203621,,,,,,,,,,0.29945470687051096,0.4187364876270294,0.2615191638469696,3,,,,,60518,
14:45:00.000-03:00,15:00:00.000-03:00,,15.74218583702733,1.8325791855203621,,,,,,,,,,,,,3,,,,,,
15:00:00.000-03:00,15:15:00.000-03:00,,15.74218583702733,1.8325791855203621,,,,,,,,,,,,,3,,,,,,
15:15:00.000-03:00,15:30:00.000-03:00,,15.74218583702733,1.8325791855203621,,,,,,,,,,,,,3,,,,,,
15:30:00.000-03:00,15:45:00.000-03:00,,15.74218583702733,1.8325791855203621,,,,,,,,,,,,,3,,,,,,
15:45:00.000-03:00,16:00:00.000-03:00,,15.74218583702733,1.8325791855203621,,,,,,,,,,,,,3,,,,,,
16:00:00.000-03:00,16:15:00.000-03:00,,15.74218583702733,1.8325791855203621,,,,,,,,,,,,,3,,,,,,
16:15:00.000-03:00,16:30:00.000-03:00,,15.74218583702733,1.8325791855203621,,,,,,,,,,,,,3,,,,,,
16:30:00.000-03:00,16:45:00.000-03:00,,15.74218583702733,1.8325791855203621,,,,,,,,,,,,,3,,,,,,
16:45:00.000-03:00,17:00:00.000-03:00,,15.74218583702733,1.8325791855203621,,,,,,,,,,,,,3,,,,,,
17:00:00.000-03:00,17:15:00.000-03:00,,15.74218583702733,1.8325791855203621,,,,,,,,,,,,,3,,,,,,
17:15:00.000-03:00,17:30:00.000-03:00,,15.74218583702733,1.8325791855203621,,,,,,,,,,,,,3,,,,,,
17:30:00.000-03:00,17:45:00.000-03:00,,15.74218583702733,1.8325791855203621,,,,,,,,,,,,,3,,,,,,
17:45:00.000-03:00,18:00:00.000-03:00,,22.650803283333673,1.8325791855203621,,,,,,,,,,,,,3,,,,,115986,
18:00:00.000-03:00,18:15:00.000-03:00,2,24.994895505203175,1.8325791855203621,,,,,,,,,,0.7186135798692703,1.1234041452407837,0.31382301449775696,3,,,,,155340,
18:15:00.000-03:00,18:30:00.000-03:00,3,15.742187394480432,51.09389140271493,,,92.5,93.0,92.0,,,,,0.31382301449775696,0.31382301449775696,0.31382301449775696,78,,,,,,180000
18:30:00.000-03:00,18:45:00.000-03:00,9,15.742187394480432,164.49449038505554,,,89.0,106.0,77.0,,,,,0.4368549365827843,0.7864015102386475,0.30310696363449097,253,,,,,,540000
18:45:00.000-03:00,19:00:00.000-03:00,,15.742187394480432,0.0,,,82.60714285714286,87.0,79.0,,,,,,,,,,,,,,
19:00:00.000-03:00,19:15:00.000-03:00,,25.095750724300167,47.625,,,89.42857142857143,122.0,83.0,,,,,,,,73,,,,,180000,
19:15:00.000-03:00,19:30:00.000-03:00,4,43.268698547130974,372.78057404664844,2.0,2,93.875,109.0,79.0,,,,,,,,531,,,,,545446,
19:30:00.000-03:00,19:45:00.000-03:00,15,49.23076923076923,1465.3846153846155,16.0,15,113.07142857142857,128.0,88.0,-23.41558837890625,-51.937828063964844,-23.414506912231445,-51.936668395996094,1.8032215375546772,2.8340675830841064,1.31377375125885,1830,,,,,900000,
19:45:00.000-03:00,20:00:00.000-03:00,15,49.23076923076923,1465.3846153846155,15.0,15,118.53571428571429,129.0,91.0,-23.41562843322754,-51.93785095214844,-23.414440155029297,-51.93662643432617,1.8779585456271657,3.194467306137085,1.1122537851333618,1830,,,,,900000,
20:00:00.000-03:00,20:15:00.000-03:00,9,37.927379106665114,831.5383965969086,8.0,8,115.67857142857143,128.0,82.0,-23.41571807861328,-51.93879699707031,-23.41385841369629,-51.93671798706055,1.3760424481375673,3.510004758834839,0.023237014189362526,1036,,,,,530086,
20:15:00.000-03:00,20:30:00.000-03:00,7,39.48924453297764,222.84615384615384,,,102.85714285714286,123.0,87.0,-23.41575813293457,-51.94794845581055,-23.413185119628906,-51.93894577026367,2.768065450509729,3.412363290786743,0.31382301449775696,342,,,,5423,452269,
20:30:00.000-03:00,20:45:00.000-03:00,,15.742186741799301,4.162679425837321,,,87.21428571428571,109.0,81.0,,,,,,,,6,,,,,,
20:45:00.000-03:00,21:00:00.000-03:00,,15.742186741799301,4.162679425837321,,,87.77272727272727,94.0,52.0,,,,,,,,6,,,,,,
21:00:00.000-03:00,21:15:00.000-03:00,,15.742186741799301,4.162679425837321,,,92.32142857142857,109.0,85.0,,,,,,,,6,,,,,,
21:15:00.000-03:00,21:30:00.000-03:00,,15.742186741799301,4.162679425837321,,,85.03571428571429,91.0,82.0,,,,,,,,6,,,,,,
21:30:00.000-03:00,21:45:00.000-03:00,,15.742186741799301,4.162679425837321,,,86.03571428571429,90.0,83.0,,,,,,,,6,,,,,,
21:45:00.000-03:00,22:00:00.000-03:00,,15.742186741799301,4.162679425837321,,,85.57142857142857,89.0,83.0,,,,,,,,6,,,,,,
22:00:00.000-03:00,22:15:00.000-03:00,,15.742186741799301,4.162679425837321,,,85.14285714285714,97.0,80.0,,,,,,,,6,,,,,,
22:15:00.000-03:00,22:30:00.000-03:00,,15.742186741799301,4.162679425837321,,,83.89285714285714,88.0,77.0,,,,,,,,6,,,,,,
22:30:00.000-03:00,22:45:00.000-03:00,,15.742186741799301,4.162679425837321,,,80.71428571428571,88.0,75.0,,,,,,,,6,,,,,,
22:45:00.000-03:00,23:00:00.000-03:00,,15.742186741799301,4.162679425837321,,,78.89285714285714,88.0,69.0,,,,,,,,6,,,,,,
23:00:00.000-03:00,23:15:00.000-03:00,,15.742186741799301,4.162679425837321,,,75.89285714285714,79.0,73.0,,,,,,,,6,,,,,,
23:15:00.000-03:00,23:30:00.000-03:00,,15.742186741799301,4.162679425837321,,,73.89285714285714,81.0,70.0,,,,,,,,6,,,,,,
23:30:00.000-03:00,23:45:00.000-03:00,,15.742186741799301,4.162679425837321,,,73.28571428571429,75.0,71.0,,,,,,,,6,,,,,,
23:45:00.000-03:00,00:00:00.000-03:00,,15.742186741799301,3.885167464114833,,,72.71428571428571,77.0,67.0,,,,,,,,6,,,,,,
