Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Inativa (ms),Duração de Caminhada (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,16.127604914317942,15.4208984375,,,,,,,,,,0.28731217980384827,0.28731217980384827,0.28731217980384827,58,,,,720854,
00:15:00.000-03:00,00:30:00.000-03:00,,16.127605438232422,,,,,,,,,,,,,,,,,,900000,
00:30:00.000-03:00,00:45:00.000-03:00,,16.127605438232422,,,,,,,,,,,,,,20,,,,900000,
00:45:00.000-03:00,01:00:00.000-03:00,,16.127605438232422,,,,,,,,,,,,,,,,,,900000,
01:00:00.000-03:00,01:15:00.000-03:00,,17.803324667943084,29.176437377929688,,,102.0,102.0,102.0,,,,,0.49226169288158417,0.6464309692382812,0.3380924165248871,50,,,,328100,30225
01:15:00.000-03:00,01:30:00.000-03:00,,16.12760519524491,,,,,,,,,,,,,,,,,,786654,
01:30:00.000-03:00,01:45:00.000-03:00,,16.127605438232422,,,,,,,,,,,2.3593595027923584,2.3593595027923584,2.3593595027923584,,,,,900000,
01:45:00.000-03:00,02:00:00.000-03:00,,16.127605438232422,,,,,,,,,,,1.1299999952316284,1.1299999952316284,1.1299999952316284,,,,,900000,
02:00:00.000-03:00,02:15:00.000-03:00,,16.127605438232422,,,,,,,,,,,,,,,,,,900000,
02:15:00.000-03:00,02:30:00.000-03:00,,16.127603771095277,,,,,,,,,,,,,,,,,,900000,
02:30:00.000-03:00,02:45:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000,
02:45:00.000-03:00,03:00:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000,
03:00:00.000-03:00,03:15:00.000-03:00,,16.12760353088379,,,,67.0,67.0,67.0,,,,,,,,,,,,900000,
03:15:00.000-03:00,03:30:00.000-03:00,,16.127603905744557,,,,,,,,,,,,,,,,,,900000,
03:30:00.000-03:00,03:45:00.000-03:00,,16.127603959756826,,,,,,,,,,,,,,,,,,900000,
03:45:00.000-03:00,04:00:00.000-03:00,,16.127603959756826,,,,,,,,,,,,,,,,,,900000,
04:00:00.000-03:00,04:15:00.000-03:00,4,16.127603735979132,131.07763671875,,,,,,,,,,0.4561849965628869,0.5098346471786499,0.3212687075138092,223,,,,740751,
04:15:00.000-03:00,04:30:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000,
04:30:00.000-03:00,04:45:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000,
04:45:00.000-03:00,05:00:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000,
05:00:00.000-03:00,05:15:00.000-03:00,,16.12760353088379,,,,82.0,82.0,82.0,,,,,,,,,,,,900000,
05:15:00.000-03:00,05:30:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000,
05:30:00.000-03:00,05:45:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000,
05:45:00.000-03:00,06:00:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000,
06:00:00.000-03:00,06:15:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000,
06:15:00.000-03:00,06:30:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000,
06:30:00.000-03:00,06:45:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000,
06:45:00.000-03:00,07:00:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000,
07:00:00.000-03:00,07:15:00.000-03:00,,16.12760353088379,,,,82.0,82.0,82.0,,,,,,,,,,,,900000,
07:15:00.000-03:00,07:30:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000,
07:30:00.000-03:00,07:45:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000,
07:45:00.000-03:00,08:00:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000,
08:00:00.000-03:00,08:15:00.000-03:00,,16.12760353088379,,,,76.0,76.0,76.0,,,,,,,,,,,,900000,
08:15:00.000-03:00,08:30:00.000-03:00,,16.12760353088379,,,,,,,,,,,1.002492559981213,1.5,0.5899999737739563,,,,,900000,
08:30:00.000-03:00,08:45:00.000-03:00,,16.12760353088379,,,,,,,,,,,0.7726356037499286,0.8134171366691589,0.5360809564590454,,,,,900000,
08:45:00.000-03:00,09:00:00.000-03:00,,16.12760353088379,,,,72.0,72.0,72.0,,,,,1.2991485595703125,1.2991485595703125,1.2991485595703125,,,,,900000,
09:00:00.000-03:00,09:15:00.000-03:00,,16.12760353088379,,,,,,,,,,,1.0229872493491592,1.323398470878601,0.5455483198165894,,,,,900000,
09:15:00.000-03:00,09:30:00.000-03:00,,16.12760353088379,,,,86.0,86.0,86.0,,,,,0.7497503503630125,2.5670125484466553,0.5455483198165894,,,,,900000,
09:30:00.000-03:00,09:45:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000,
09:45:00.000-03:00,10:00:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000,
10:00:00.000-03:00,10:15:00.000-03:00,,16.127602910414804,,,,,,,,,,,1.1019753376314665,2.130575656890869,0.9161611795425415,,,,,900000,
10:15:00.000-03:00,10:30:00.000-03:00,,16.1276025681571,,,,,,,,,,,,,,13,,,,860753,
10:30:00.000-03:00,10:45:00.000-03:00,,16.127602947844032,,,,,,,,,,,,,,,,,,900000,
10:45:00.000-03:00,11:00:00.000-03:00,,16.127602947844032,,,,,,,,,,,0.8785324038889928,1.3630659580230713,0.5703823566436768,,,,,900000,
11:00:00.000-03:00,11:15:00.000-03:00,,16.127603732204257,,,,,,,,,,,,,,,,,,568440,
11:15:00.000-03:00,11:30:00.000-03:00,1,19.315326816861752,34.054481506347656,,,,,,,,,,0.3212687075138092,0.3212687075138092,0.3212687075138092,53,,,,842503,57497
11:30:00.000-03:00,11:45:00.000-03:00,1,16.127604176546562,12.208210945129395,,,,,,,,,,0.6443678736686707,0.6443678736686707,0.6443678736686707,53,,,,900000,
11:45:00.000-03:00,12:00:00.000-03:00,,16.127604176546562,,,,,,,,,,,,,,,,,,900000,
12:00:00.000-03:00,12:15:00.000-03:00,,16.127604176546562,,,,,,,,,,,,,,,,,,900000,
12:15:00.000-03:00,12:30:00.000-03:00,2,23.99087775710378,78.6153564453125,,,,,,,,,,0.5208551844951127,1.3019661903381348,0.3212687075138092,120,,,,758170,141830
12:30:00.000-03:00,12:45:00.000-03:00,1,19.497515437239848,62.955177307128906,,,,,,,,,,0.34794586149665313,1.0015145540237427,0.3105597198009491,97,,,,839216,60784
12:45:00.000-03:00,13:00:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000,
13:00:00.000-03:00,13:15:00.000-03:00,,16.12760353088379,22.48880958557129,,,,,,,,,,0.3212687075138092,0.3212687075138092,0.3212687075138092,35,,,,900000,
13:15:00.000-03:00,13:30:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000,
13:30:00.000-03:00,13:45:00.000-03:00,,16.127603067946964,,,,,,,,,,,,,,,,,,900000,
13:45:00.000-03:00,14:00:00.000-03:00,,16.127601623535156,,,,,,,,,,,,,,,,,,900000,
14:00:00.000-03:00,14:15:00.000-03:00,,16.127601623535156,,,,,,,,,,,,,,,,,,900000,
14:15:00.000-03:00,14:30:00.000-03:00,,16.127601623535156,,,,,,,,,,,,,,,,,,900000,
14:30:00.000-03:00,14:45:00.000-03:00,1,21.488744162874106,46.905232429504395,,,,,,,,,,0.41998861730098724,0.5187085270881653,0.3212687075138092,73,,,,803301,96699
14:45:00.000-03:00,15:00:00.000-03:00,,18.99287801137406,30.19925880432129,,,,,,,,,,0.3212686777114868,0.3212686777114868,0.3212686777114868,47,,,,848319,51681
15:00:00.000-03:00,15:15:00.000-03:00,2,16.12760353088379,70.72899150848389,,,,,,,,,,0.38354267179965973,0.4672345817089081,0.2998507618904114,119,,,,900000,
15:15:00.000-03:00,15:30:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000,
15:30:00.000-03:00,15:45:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000,
15:45:00.000-03:00,16:00:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000,
16:00:00.000-03:00,16:15:00.000-03:00,,16.12760353088379,1.3715440034866333,,,,,,,,,,,,,34,,,,900000,
16:15:00.000-03:00,16:30:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000,
16:30:00.000-03:00,16:45:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000,
16:45:00.000-03:00,17:00:00.000-03:00,,16.127603399379662,,,,,,,,,,,,,,54,,,,900000,
17:00:00.000-03:00,17:15:00.000-03:00,4,30.618885005466996,233.23017501831055,,,,,,,,,,0.9321054541457003,1.085750699043274,0.7357001900672913,379,,,,638620,261380
17:15:00.000-03:00,17:30:00.000-03:00,,16.12760302789599,,,,,,,,,,,,,,63,,,,747040,
17:30:00.000-03:00,17:45:00.000-03:00,1,16.12760378246664,27.61143740911557,,,,,,,,,,0.4725816492837914,2.318180561065674,0.3212687075138092,59,,,,882563,
17:45:00.000-03:00,18:00:00.000-03:00,2,22.837693140083918,110.07100722872485,,,,,,,,,,0.32145454633405346,0.40057897567749023,0.28914183378219604,220,,,,469381,121030
18:00:00.000-03:00,18:15:00.000-03:00,2,16.127603695482577,39.6578850092238,,,,,,,,,,0.3212687075138092,0.3212687075138092,0.3212687075138092,92,,,,900000,
18:15:00.000-03:00,18:30:00.000-03:00,,16.127603695482577,,,,,,,,,,,,,,,,,,900000,
18:30:00.000-03:00,18:45:00.000-03:00,,16.127603695482577,,,,,,,,,,,,,,,,,,900000,
18:45:00.000-03:00,19:00:00.000-03:00,4,24.512638468047854,148.82350540161133,1.0,1,,,,,,,,0.9065553381035469,1.206521987915039,0.3212687075138092,237,,,,748759,151241
19:00:00.000-03:00,19:15:00.000-03:00,,16.127602979079846,15.4208984375,,,,,,,,,,0.2570149600505829,0.2570149600505829,0.2570149600505829,24,,,,900000,
19:15:00.000-03:00,19:30:00.000-03:00,1,19.313995264224847,37.01730830125879,,,,,,,,,,0.3212687075138092,0.3212687075138092,0.3212687075138092,70,,,,842527,57473
19:30:00.000-03:00,19:45:00.000-03:00,3,25.137798859005365,127.5782956416123,,,,,,,,,,1.0182045698165894,1.1404271125793457,0.895982027053833,229,,,,490388,162517
19:45:00.000-03:00,20:00:00.000-03:00,,16.127604192310947,,,,,,,,,,,,,,26,,,,718033,
20:00:00.000-03:00,20:15:00.000-03:00,1,19.97574606261452,26.986572265625,,,,,,,,,,0.3212687075138092,0.3212687075138092,0.3212687075138092,42,,,,723857,69409
20:15:00.000-03:00,20:30:00.000-03:00,1,17.705525895916775,37.26716995239258,,,61.0,61.0,61.0,,,,,0.3212687075138092,0.3212687075138092,0.3212687075138092,58,,,,724256,28461
20:30:00.000-03:00,20:45:00.000-03:00,,16.12760416733766,,,,,,,,,,,,,,,,,,900000,
20:45:00.000-03:00,21:00:00.000-03:00,1,18.23100102146082,20.73895101885564,,,,,,,,,,0.3212686777114868,0.3212686777114868,0.3212686777114868,32,,,,862061,37939
21:00:00.000-03:00,21:15:00.000-03:00,2,20.570855094542587,65.36106080670588,,,,,,,,,,0.45128542184829706,0.5813021659851074,0.3212686777114868,141,,,,486249,80143
21:15:00.000-03:00,21:30:00.000-03:00,,16.127604834263472,,,,,,,,,,,,,,13,,,,718391,
21:30:00.000-03:00,21:45:00.000-03:00,14,57.22293897649199,810.3793826155788,7.0,7,,,,-22.768236,-53.2622267,-22.768236,-53.2622267,0.9763842125483145,1.3196104764938354,0.3212686777114868,1187,,,,158762,741238
21:45:00.000-03:00,22:00:00.000-03:00,11,54.63004014485384,646.7726063675755,9.0,9,,,,-22.7686256,-53.2648883,-22.7686256,-53.2648883,0.9983488619327546,1.1416435241699219,0.8550541996955872,1087,,,,205531,694469
22:00:00.000-03:00,22:15:00.000-03:00,,16.12760460948065,,,,,,,,,,,,,,11,,,,900000,
22:15:00.000-03:00,22:30:00.000-03:00,,16.12760460948065,,,,,,,,,,,,,,6,,,,900000,
22:30:00.000-03:00,22:45:00.000-03:00,,16.12760361894472,,,,,,,,,,,,,,,,,,409242,
22:45:00.000-03:00,23:00:00.000-03:00,,16.12760308807183,,,,,,,,,,,,,,,,,,359945,
23:00:00.000-03:00,23:15:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000,
23:15:00.000-03:00,23:30:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000,
23:30:00.000-03:00,23:45:00.000-03:00,,16.12760353088379,,,,,,,,,,,,,,,,,,900000,
23:45:00.000-03:00,00:00:00.000-03:00,,16.127604009705323,,,,,,,,,,,,,,,,,,900000,
