Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Caminhada (ms),Duração de Corrida (ms),Duração de Outra (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,15.867187433226103,1.3900709219858156,,,96.25,98.0,95.0,,,,,,,,2,,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,15.867187433226103,1.4893617021276595,,,82.42857142857143,103.0,76.0,,,,,,,,2,,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.867187433226103,1.4893617021276595,,,77.07142857142857,90.0,73.0,,,,,,,,2,,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.867187433226103,1.4893617021276595,,,76.82142857142857,83.0,73.0,,,,,,,,2,,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.867187433226103,1.4893617021276595,,,78.46428571428571,90.0,75.0,,,,,,,,2,,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.867187433226103,1.4893617021276595,,,83.07142857142857,98.0,77.0,,,,,,,,2,,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,15.867187433226103,1.4893617021276595,,,71.21428571428571,76.0,69.0,,,,,,,,2,,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.867187433226103,1.4893617021276595,,,68.75,71.0,67.0,,,,,,,,2,,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.867187433226103,1.4893617021276595,,,67.42857142857143,69.0,66.0,,,,,,,,2,,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.867187433226103,1.4893617021276595,,,69.57142857142857,73.0,63.0,,,,,,,,2,,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.867187433226103,1.4893617021276595,,,68.92857142857143,73.0,66.0,,,,,,,,2,,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.867187433226103,1.4893617021276595,,,68.89285714285714,72.0,68.0,,,,,,,,2,,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,15.867187433226103,1.4893617021276595,,,68.82142857142857,70.0,67.0,,,,,,,,2,,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,15.867187433226103,1.4893617021276595,,,68.35714285714286,69.0,67.0,,,,,,,,2,,,,,,
03:30:00.000-03:00,03:45:00.000-03:00,,15.867187433226103,1.4893617021276595,,,66.5,68.0,66.0,,,,,,,,2,,,,,,
03:45:00.000-03:00,04:00:00.000-03:00,,15.867187433226103,1.4893617021276595,,,67.67857142857143,74.0,62.0,,,,,,,,2,,,,,,
04:00:00.000-03:00,04:15:00.000-03:00,,15.867187433226103,1.4893617021276595,,,66.75,69.0,64.0,,,,,,,,2,,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,15.867187433226103,1.4893617021276595,,,63.285714285714285,66.0,61.0,,,,,,,,2,,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,15.867187433226103,1.4893617021276595,,,62.642857142857146,68.0,60.0,,,,,,,,2,,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,15.867187433226103,1.4893617021276595,,,64.25,65.0,62.0,,,,,,,,2,,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,15.867187433226103,1.4893617021276595,,,66.92857142857143,75.0,62.0,,,,,,,,2,,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,15.867187433226103,1.4893617021276595,,,72.5,86.0,67.0,,,,,,,,2,,,,,,
05:30:00.000-03:00,05:45:00.000-03:00,,15.867187433226103,1.4893617021276595,,,72.39285714285714,79.0,67.0,,,,,,,,2,,,,,,
05:45:00.000-03:00,06:00:00.000-03:00,,15.867187433226103,1.4893617021276595,,,68.10714285714286,73.0,65.0,,,,,,,,2,,,,,,
06:00:00.000-03:00,06:15:00.000-03:00,,15.867187433226103,1.4893617021276595,,,67.25,75.0,63.0,,,,,,,,2,,,,,,
06:15:00.000-03:00,06:30:00.000-03:00,,15.867187433226103,1.4893617021276595,,,72.46428571428571,76.0,69.0,,,,,,,,2,,,,,,
06:30:00.000-03:00,06:45:00.000-03:00,,15.867187433226103,1.4893617021276595,,,70.85714285714286,75.0,68.0,,,,,,,,2,,,,,,
06:45:00.000-03:00,07:00:00.000-03:00,,15.867187433226103,1.4893617021276595,,,75.03571428571429,94.0,66.0,,,,,,,,2,,,,,,
07:00:00.000-03:00,07:15:00.000-03:00,,15.867187433226103,1.4893617021276595,,,68.0,76.0,65.0,,,,,,,,2,,,,,,
07:15:00.000-03:00,07:30:00.000-03:00,,15.867187433226103,1.4893617021276595,,,66.67857142857143,71.0,65.0,,,,,,,,2,,,,,,
07:30:00.000-03:00,07:45:00.000-03:00,,15.867187433226103,1.4893617021276595,,,65.78571428571429,76.0,63.0,,,,,,,,2,,,,,,
07:45:00.000-03:00,08:00:00.000-03:00,,15.867187433226103,1.4893617021276595,,,75.25,79.0,72.0,,,,,,,,2,,,,,,
08:00:00.000-03:00,08:15:00.000-03:00,,15.867187433226103,1.4893617021276595,,,74.07142857142857,76.0,73.0,,,,,,,,2,,,,,,
08:15:00.000-03:00,08:30:00.000-03:00,,15.867187433226103,1.4893617021276595,,,73.25,86.0,66.0,,,,,,,,2,,,,,,
08:30:00.000-03:00,08:45:00.000-03:00,,15.867187433226103,1.4893617021276595,,,80.53571428571429,83.0,68.0,,,,,,,,2,,,,,,
08:45:00.000-03:00,09:00:00.000-03:00,,15.867187433226103,1.4893617021276595,,,90.35714285714286,101.0,80.0,,,,,,,,2,,,,,,
09:00:00.000-03:00,09:15:00.000-03:00,,15.867187433226103,1.4893617021276595,,,92.57142857142857,102.0,81.0,,,,,,,,2,,,,,,
09:15:00.000-03:00,09:30:00.000-03:00,6,30.17463326357189,119.21040716351628,,,90.17857142857143,105.0,60.0,,,,,0.5714723475789806,0.8839582204818726,0.31382301449775696,181,,,,269484,,
09:30:00.000-03:00,09:45:00.000-03:00,7,36.282778528679124,152.2561899872834,,,96.75,108.0,86.0,,,,,0.39283581289138153,0.7967537641525269,0.3033622205257416,232,,,,384533,,
09:45:00.000-03:00,10:00:00.000-03:00,,15.867186873104751,25.27972027972028,,,89.85714285714286,94.0,85.0,,,,,,,,39,,,,,,
10:00:00.000-03:00,10:15:00.000-03:00,,15.867186873104751,25.27972027972028,,,93.53571428571429,99.0,89.0,,,,,,,,39,,,,,,
10:15:00.000-03:00,10:30:00.000-03:00,,15.867186873104751,25.27972027972028,,,87.03571428571429,96.0,52.0,,,,,,,,39,,,,,,
10:30:00.000-03:00,10:45:00.000-03:00,,15.867186873104751,25.27972027972028,,,91.78571428571429,104.0,87.0,,,,,,,,39,,,,,,
10:45:00.000-03:00,11:00:00.000-03:00,,21.10758039707267,25.27972027972028,,,94.0,108.0,90.0,,,,,,,,39,,,,98704,,
11:00:00.000-03:00,11:15:00.000-03:00,,15.867186410970586,25.27972027972028,,,88.21428571428571,101.0,74.0,,,,,,,,39,,,,,,
11:15:00.000-03:00,11:30:00.000-03:00,,15.867186410970586,25.27972027972028,,,90.17857142857143,103.0,80.0,,,,,0.2929014563560486,0.2929014563560486,0.2929014563560486,39,,,,,,
11:30:00.000-03:00,11:45:00.000-03:00,,15.867186410970586,25.27972027972028,,,89.17857142857143,94.0,85.0,,,,,,,,39,,,,,,
11:45:00.000-03:00,12:00:00.000-03:00,,15.867186410970586,32.30948299461311,,,98.65384615384616,114.0,89.0,,,,,,,,49,,,,,,
12:00:00.000-03:00,12:15:00.000-03:00,4,41.351353328587194,169.75,,,100.53571428571429,109.0,91.0,,,,,0.41167322015365254,0.6863583922386169,0.28054943680763245,260,,,,480000,,
12:15:00.000-03:00,12:30:00.000-03:00,1,23.495871512881426,46.875,,,87.35714285714286,112.0,69.0,,,,,0.4990911930799485,0.6843593716621399,0.31382301449775696,72,,,,143688,,
12:30:00.000-03:00,12:45:00.000-03:00,5,17.578124456038935,232.91666666666666,,,87.35714285714286,121.0,54.0,,,,,0.9600232053681216,0.9931517243385315,0.9277604222297668,354,,,,300000,,
12:45:00.000-03:00,13:00:00.000-03:00,,15.867186939676477,25.625,,,88.61538461538461,102.0,80.0,,,,,,,,39,,,,,,
13:00:00.000-03:00,13:15:00.000-03:00,,15.867186939676477,25.625,,,86.60714285714286,92.0,81.0,,,,,,,,39,,,,,,
13:15:00.000-03:00,13:30:00.000-03:00,,15.867186939676477,25.625,,,91.60714285714286,99.0,83.0,,,,,,,,39,,,,,,
13:30:00.000-03:00,13:45:00.000-03:00,,15.867186939676477,25.625,,,96.21428571428571,104.0,93.0,,,,,0.31382301449775696,0.31382301449775696,0.31382301449775696,39,,,,,,
13:45:00.000-03:00,14:00:00.000-03:00,8,38.7020069696273,202.78771527608237,,,94.5,109.0,81.0,,,,,0.4194324389685458,0.714838981628418,0.31382301449775696,312,,,,430099,,
14:00:00.000-03:00,14:15:00.000-03:00,,15.867186649270772,25.421432369633724,,,73.89285714285714,100.0,43.0,,,,,,,,39,,,,,,
14:15:00.000-03:00,14:30:00.000-03:00,1,15.867186649270772,24.473684210526315,,,93.17857142857143,109.0,70.0,,,,,0.3074480636417741,0.31382301449775696,0.282440721988678,38,,,,,,
14:30:00.000-03:00,14:45:00.000-03:00,9,29.861313996895603,47.2929061784897,,,98.35714285714286,110.0,64.0,,,,,0.48141676302575925,0.9877622127532959,0.31382298469543457,87,,,,,60264,300000
14:45:00.000-03:00,15:00:00.000-03:00,15,17.606959182082644,97.82608695652173,,,107.0,132.0,97.0,,,,,0.2824406921863556,0.31382298469543457,0.2510583996772766,150,,,,,,900000
15:00:00.000-03:00,15:15:00.000-03:00,3,15.867186857605988,68.75389663658737,,,92.5,100.0,86.0,,,,,,,,105,,,,,,180000
15:15:00.000-03:00,15:30:00.000-03:00,4,27.765264414018468,67.0754716981132,,,91.92857142857143,120.0,73.0,,,,,0.6264139633700173,1.0830265283584595,0.31382301449775696,103,,,,224103,,
15:30:00.000-03:00,15:45:00.000-03:00,,15.867186662815296,67.0754716981132,,,92.32142857142857,97.0,88.0,,,,,,,,103,,,,,,
15:45:00.000-03:00,16:00:00.000-03:00,,22.238228453822245,88.16037735849056,,,102.14285714285714,114.0,89.0,,,,,,,,135,,,,120000,,
16:00:00.000-03:00,16:15:00.000-03:00,,22.885739609535065,67.80222820634602,,,96.07142857142857,107.0,87.0,,,,,0.3145134150981903,0.31520384550094604,0.31382298469543457,105,,,,132196,,
16:15:00.000-03:00,16:30:00.000-03:00,,15.867187788434741,18.623949579831933,,,92.32142857142857,109.0,68.0,,,,,,,,28,,,,,,
16:30:00.000-03:00,16:45:00.000-03:00,,15.867187788434741,18.623949579831933,,,91.14285714285714,94.0,88.0,,,,,,,,28,,,,,,
16:45:00.000-03:00,17:00:00.000-03:00,,15.867187788434741,18.623949579831933,,,91.35714285714286,97.0,87.0,,,,,,,,28,,,,,,
17:00:00.000-03:00,17:15:00.000-03:00,,15.867187788434741,18.623949579831933,,,102.57142857142857,122.0,83.0,,,,,0.3435079753398895,0.3435079753398895,0.3435079753398895,29,,,,,,
17:15:00.000-03:00,17:30:00.000-03:00,,15.867187788434741,18.623949579831933,,,95.25,123.0,82.0,,,,,,,,28,,,,,,
17:30:00.000-03:00,17:45:00.000-03:00,,15.867187788434741,18.623949579831933,,,93.17857142857143,100.0,81.0,,,,,,,,28,,,,,,
17:45:00.000-03:00,18:00:00.000-03:00,,15.867187788434741,18.623949579831933,,,92.75,102.0,88.0,,,,,,,,28,,,,,,
18:00:00.000-03:00,18:15:00.000-03:00,,15.867187788434741,18.623949579831933,,,79.10714285714286,99.0,51.0,,,,,,,,28,,,,,,
18:15:00.000-03:00,18:30:00.000-03:00,,15.867187788434741,18.623949579831933,,,97.0,102.0,93.0,,,,,,,,28,,,,,,
18:30:00.000-03:00,18:45:00.000-03:00,,15.867187788434741,18.623949579831933,,,95.03571428571429,104.0,85.0,,,,,,,,28,,,,,,
18:45:00.000-03:00,19:00:00.000-03:00,,15.867187788434741,18.623949579831933,,,89.82142857142857,109.0,85.0,,,,,,,,28,,,,,,
19:00:00.000-03:00,19:15:00.000-03:00,,15.867187788434741,18.623949579831933,,,88.14285714285714,101.0,85.0,,,,,,,,28,,,,,,
19:15:00.000-03:00,19:30:00.000-03:00,,15.867187788434741,18.623949579831933,,,93.32142857142857,115.0,68.0,,,,,0.2929014563560486,0.2929014563560486,0.2929014563560486,28,,,,,,
19:30:00.000-03:00,19:45:00.000-03:00,2,28.472347091610207,18.623949579831933,,,95.42857142857143,111.0,86.0,,,,,0.6411090595340222,0.8443147540092468,0.31350138783454895,29,,,,237421,,
19:45:00.000-03:00,20:00:00.000-03:00,3,24.96326176106729,18.623949579831933,,,97.07142857142857,103.0,88.0,,,,,0.4890721248503251,0.6425787806510925,0.2929014563560486,29,,,,171327,,
20:00:00.000-03:00,20:15:00.000-03:00,1,25.127282881955868,18.623949579831933,,,90.46428571428571,100.0,82.0,,,,,0.3123527765274048,0.3123527765274048,0.3123527765274048,28,,,,174416,,
20:15:00.000-03:00,20:30:00.000-03:00,,15.867187698644576,18.623949579831933,,,88.1,96.0,86.0,,,,,,,,28,,,,,,
20:30:00.000-03:00,20:45:00.000-03:00,,15.867187698644576,18.623949579831933,,,90.5909090909091,100.0,82.0,,,,,,,,28,,,,,,
20:45:00.000-03:00,21:00:00.000-03:00,,15.867187698644576,18.623949579831933,,,83.32142857142857,88.0,80.0,,,,,,,,28,,,,,,
21:00:00.000-03:00,21:15:00.000-03:00,,15.867187698644576,18.623949579831933,,,83.82142857142857,90.0,81.0,,,,,,,,28,,,,,,
21:15:00.000-03:00,21:30:00.000-03:00,,15.867187698644576,18.623949579831933,,,88.33333333333333,94.0,83.0,,,,,,,,28,,,,,,
21:30:00.000-03:00,21:45:00.000-03:00,,15.867187698644576,18.623949579831933,,,,,,,,,,,,,28,,,,,,
21:45:00.000-03:00,22:00:00.000-03:00,,15.867187698644576,18.623949579831933,,,,,,,,,,,,,28,,,,,,
22:00:00.000-03:00,22:15:00.000-03:00,,15.867187698644576,18.623949579831933,,,,,,,,,,,,,28,,,,,,
22:15:00.000-03:00,22:30:00.000-03:00,,15.867187698644576,18.623949579831933,,,,,,,,,,,,,28,,,,,,
