Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Inativa (ms),Duração de Caminhada (ms),Duração de Outra (ms)
07:15:00.000-03:00,07:30:00.000-03:00,,15.742186813440313,0.30386740331491713,,,67.39285714285714,69.0,65.0,,,,,,,,0,,,,,,
07:30:00.000-03:00,07:45:00.000-03:00,,15.742186813440313,0.30386740331491713,,,63.964285714285715,69.0,57.0,,,,,,,,0,,,,,,
07:45:00.000-03:00,08:00:00.000-03:00,,15.742186813440313,0.30386740331491713,,,60.5,70.0,57.0,,,,,,,,0,,,,,,
08:00:00.000-03:00,08:15:00.000-03:00,,15.742186813440313,0.30386740331491713,,,70.42857142857143,75.0,66.0,,,,,,,,0,,,,,,
08:15:00.000-03:00,08:30:00.000-03:00,,15.742186813440313,0.30386740331491713,,,77.07142857142857,80.0,69.0,,,,,,,,0,,,,,,
08:30:00.000-03:00,08:45:00.000-03:00,,15.742186813440313,0.30386740331491713,,,78.89285714285714,81.0,77.0,,,,,,,,0,,,,,,
08:45:00.000-03:00,09:00:00.000-03:00,,15.742186813440313,0.30386740331491713,,,77.25,84.0,75.0,,,,,,,,0,,,,,,
09:00:00.000-03:00,09:15:00.000-03:00,10,15.742186813440313,38.262849489368826,,,91.35714285714286,117.0,75.0,,,,,,,,59,,,,,,600000
09:15:00.000-03:00,09:30:00.000-03:00,12,21.977895014519365,77.41818181818181,,,95.03571428571429,104.0,85.0,,,,,,,,134,,,,,120000,720000
09:30:00.000-03:00,09:45:00.000-03:00,1,40.68501943511177,129.82857142857142,,,95.21428571428571,114.0,78.0,,,,,0.342882232064221,0.669418454170227,0.2510583996772766,200,,,,,480000,
09:45:00.000-03:00,10:00:00.000-03:00,2,31.397394699552216,77.40499476024083,,,82.57142857142857,100.0,70.0,,,,,0.3893233793187219,0.5324935913085938,0.31382298469543457,139,,,,,301107,
10:00:00.000-03:00,10:15:00.000-03:00,,15.742186849156612,10.570469798657717,,,88.32142857142857,118.0,77.0,,,,,,,,16,,,,,,
10:15:00.000-03:00,10:30:00.000-03:00,,15.742186849156612,10.570469798657717,,,94.0,114.0,72.0,,,,,,,,16,,,,,,
10:30:00.000-03:00,10:45:00.000-03:00,,15.742186849156612,10.570469798657717,,,87.78571428571429,91.0,84.0,,,,,,,,16,,,,,,
10:45:00.000-03:00,11:00:00.000-03:00,,15.742186849156612,10.570469798657717,,,79.78571428571429,90.0,73.0,,,,,1.635690689086914,1.635690689086914,1.635690689086914,16,,,,,,
11:00:00.000-03:00,11:15:00.000-03:00,,15.742186849156612,10.570469798657717,,,72.42857142857143,80.0,69.0,,,,,,,,16,,,,,,
11:15:00.000-03:00,11:30:00.000-03:00,,21.639582525695356,10.570469798657717,,,76.78571428571429,92.0,71.0,,,,,0.31723486755152364,0.3647252023220062,0.2510583996772766,16,,,,,99009,
11:30:00.000-03:00,11:45:00.000-03:00,,15.742186404385766,10.570469798657717,,,92.5,98.0,86.0,,,,,,,,16,,,,,,
11:45:00.000-03:00,12:00:00.000-03:00,,15.742186404385766,10.570469798657717,,,88.92857142857143,102.0,75.0,,,,,,,,16,,,,,,
12:00:00.000-03:00,12:15:00.000-03:00,,15.742186404385766,10.570469798657717,,,89.92857142857143,107.0,78.0,,,,,,,,16,,,,,,
12:15:00.000-03:00,12:30:00.000-03:00,,15.742186404385766,9.865771812080537,,,92.03571428571429,102.0,85.0,,,,,,,,15,,,,,,
12:30:00.000-03:00,12:45:00.000-03:00,,37.56716664632162,113.38650306748467,,,95.14285714285714,110.0,84.0,,,,,,,,192,,,,,420000,
12:45:00.000-03:00,13:00:00.000-03:00,,15.7421875,0.8282208588957055,,,90.75,95.0,88.0,,,,,,,,1,,,,,,
13:00:00.000-03:00,13:15:00.000-03:00,,15.7421875,0.8282208588957055,,,90.96428571428571,100.0,86.0,,,,,,,,1,,,,,,
13:15:00.000-03:00,13:30:00.000-03:00,,15.7421875,0.8282208588957055,,,84.07142857142857,88.0,81.0,,,,,,,,1,,,,,,
13:30:00.000-03:00,13:45:00.000-03:00,,15.7421875,0.8282208588957055,,,83.75,96.0,80.0,,,,,,,,1,,,,,,
13:45:00.000-03:00,14:00:00.000-03:00,,15.7421875,0.8282208588957055,,,79.39285714285714,85.0,75.0,,,,,,,,1,,,,,,
14:00:00.000-03:00,14:15:00.000-03:00,,15.7421875,0.8282208588957055,,,79.89285714285714,91.0,73.0,,,,,,,,1,,,,,,
14:15:00.000-03:00,14:30:00.000-03:00,,15.7421875,0.8282208588957055,,,80.96428571428571,86.0,74.0,,,,,,,,1,,,,,,
14:30:00.000-03:00,14:45:00.000-03:00,,15.7421875,0.8282208588957055,,,82.5,93.0,77.0,,,,,,,,1,,,,,,
14:45:00.000-03:00,15:00:00.000-03:00,,15.7421875,0.8282208588957055,,,90.57142857142857,96.0,83.0,,,,,,,,1,,,,,,
15:00:00.000-03:00,15:15:00.000-03:00,,15.7421875,0.8282208588957055,,,86.67857142857143,103.0,73.0,,,,,,,,1,,,,,,
15:15:00.000-03:00,15:30:00.000-03:00,,34.44931205665669,99.87041877834089,,,86.60714285714286,107.0,78.0,,,,,,,,154,,,,,360000,
15:30:00.000-03:00,15:45:00.000-03:00,,15.742186349302614,8.08695652173913,,,80.35714285714286,91.0,76.0,,,,,,,,12,,,,,,
15:45:00.000-03:00,16:00:00.000-03:00,,15.742186349302614,8.08695652173913,,,81.96428571428571,87.0,77.0,,,,,,,,12,,,,,,
16:00:00.000-03:00,16:15:00.000-03:00,,15.742186349302614,8.08695652173913,,,84.14285714285714,90.0,80.0,,,,,,,,12,,,,,,
16:15:00.000-03:00,16:30:00.000-03:00,,15.742186349302614,8.08695652173913,,,81.10714285714286,87.0,77.0,,,,,,,,12,,,,,,
16:30:00.000-03:00,16:45:00.000-03:00,,15.742186349302614,8.08695652173913,,,81.10714285714286,90.0,77.0,,,,,,,,12,,,,,,
16:45:00.000-03:00,17:00:00.000-03:00,,15.742186349302614,8.08695652173913,,,79.75,88.0,76.0,,,,,,,,12,,,,,,
17:00:00.000-03:00,17:15:00.000-03:00,,17.898084289463874,8.08695652173913,,,84.28571428571429,98.0,77.0,,,,,7.425702095031738,7.425702095031738,7.425702095031738,13,,,,,35023,
17:15:00.000-03:00,17:30:00.000-03:00,,31.70124972971708,89.85217391304347,,,92.03571428571429,115.0,79.0,,,,,,,,137,,,,,300000,
17:30:00.000-03:00,17:45:00.000-03:00,,28.21360446267493,96.57142857142857,,,82.46428571428571,104.0,68.0,,,,,,,,148,,,,,240000,
17:45:00.000-03:00,18:00:00.000-03:00,,15.742187589224097,42.85714285714286,,,82.07142857142857,106.0,73.0,,,,,,,,65,,,,,,
18:00:00.000-03:00,18:15:00.000-03:00,,15.742187589224097,42.85714285714286,,,82.78571428571429,98.0,69.0,,,,,,,,65,,,,,,
18:15:00.000-03:00,18:30:00.000-03:00,,15.742187589224097,42.85714285714286,,,84.07142857142857,96.0,77.0,,,,,,,,65,,,,,,
18:30:00.000-03:00,18:45:00.000-03:00,,15.742187589224097,42.85714285714286,,,79.35714285714286,88.0,71.0,,,,,,,,65,,,,,,
18:45:00.000-03:00,19:00:00.000-03:00,1,16.016701136898327,40.0,,,96.75,111.0,77.0,,,,,,,,71,,,,,,
19:00:00.000-03:00,19:15:00.000-03:00,10,50.54523631504604,784.8406532832554,5.0,5,98.64285714285714,117.0,81.0,,,,,0.9856996684308925,1.3650705814361572,0.5160105228424072,1061,,,,,900000,
19:15:00.000-03:00,19:30:00.000-03:00,15,58.285714285714285,1535.142857142857,20.0,15,107.82142857142857,123.0,76.0,-23.41557502746582,-51.93792724609375,-23.414356231689453,-51.936767578125,2.1153296783493243,3.247676134109497,1.0059252977371216,1898,,,,,900000,
19:30:00.000-03:00,19:45:00.000-03:00,15,58.285714285714285,1535.142857142857,17.0,15,102.0,131.0,69.0,-23.41555404663086,-51.93778610229492,-23.414398193359375,-51.936702728271484,1.8532091900528098,2.8226864337921143,0.649732232093811,1898,,,,,900000,
19:45:00.000-03:00,20:00:00.000-03:00,15,29.888057413096462,325.07771786053974,3.0,3,114.89285714285714,132.0,99.0,-23.415843963623047,-51.93989944458008,-23.41391372680664,-51.934722900390625,1.3669029206314696,3.9561097621917725,0.1392432600259781,391,,,,,60000,840000
20:00:00.000-03:00,20:15:00.000-03:00,6,16.29687466832186,100.66666666666666,,,103.60714285714286,115.0,91.0,-23.41582679748535,-51.93663024902344,-23.4156436920166,-51.934852600097656,0.6039564645363283,1.159533143043518,0.2998507618904114,139,,,,2284,,417716
20:15:00.000-03:00,20:30:00.000-03:00,4,28.6203755267963,86.4331797235023,,,97.17857142857143,118.0,86.0,,,,,10.607161521911621,10.607161521911621,10.607161521911621,133,,,,,240000,
20:30:00.000-03:00,20:45:00.000-03:00,,16.296874154553812,4.56221198156682,,,100.03571428571429,127.0,94.0,,,,,,,,7,,,,,,
20:45:00.000-03:00,21:00:00.000-03:00,,15.748790603602826,4.56221198156682,,,93.71428571428571,111.0,69.0,,,,,,,,7,,,,,,
21:00:00.000-03:00,21:15:00.000-03:00,,15.74218674179425,4.56221198156682,,,90.85714285714286,101.0,58.0,,,,,,,,7,,,,,,
21:15:00.000-03:00,21:30:00.000-03:00,,15.74218674179425,4.56221198156682,,,91.67857142857143,107.0,73.0,,,,,0.9451562166213989,0.9451562166213989,0.9451562166213989,7,,,,,,
21:30:00.000-03:00,21:45:00.000-03:00,,15.74218674179425,4.56221198156682,,,94.0,94.0,94.0,,,,,,,,7,,,,,,
21:45:00.000-03:00,22:00:00.000-03:00,,15.74218674179425,4.56221198156682,,,,,,,,,,,,,7,,,,,,
22:00:00.000-03:00,22:15:00.000-03:00,,15.74218674179425,4.56221198156682,,,94.6,140.0,70.0,,,,,,,,7,,,,,,
22:15:00.000-03:00,22:30:00.000-03:00,,15.74218674179425,4.56221198156682,,,85.14285714285714,94.0,80.0,,,,,3.433267805348955,3.9495339393615723,2.7228920459747314,7,,,,,,
22:30:00.000-03:00,22:45:00.000-03:00,,15.74218674179425,4.56221198156682,,,80.67857142857143,85.0,79.0,,,,,,,,7,,,,,,
22:45:00.000-03:00,23:00:00.000-03:00,,15.74218674179425,4.56221198156682,,,81.32142857142857,89.0,78.0,,,,,1.9270609021186829,2.2393627166748047,1.614759087562561,7,,,,,,
23:00:00.000-03:00,23:15:00.000-03:00,,15.74218674179425,4.56221198156682,,,83.0,85.0,81.0,,,,,0.89414381980896,0.89414381980896,0.89414381980896,7,,,,,,
23:15:00.000-03:00,23:30:00.000-03:00,,15.74218674179425,4.56221198156682,,,83.57142857142857,88.0,78.0,,,,,,,,7,,,,,,
23:30:00.000-03:00,23:45:00.000-03:00,,15.74218674179425,4.56221198156682,,,78.78571428571429,93.0,72.0,,,,,,,,7,,,,,,
23:45:00.000-03:00,00:00:00.000-03:00,,15.74218674179425,4.258064516129032,,,69.35714285714286,79.0,65.0,,,,,,,,7,,,,,,
