Hora de início,Horário de término,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Caminhada (ms),Duração de Outra (ms)
00:00:00.000-03:00,00:15:00.000-03:00,,15.825520798563955,2.3641160949868074,,,74.84615384615384,78.0,70.0,,,,,,,,4,,,,,
00:15:00.000-03:00,00:30:00.000-03:00,,15.825520798563955,2.532981530343008,,,76.64285714285714,80.0,71.0,,,,,,,,4,,,,,
00:30:00.000-03:00,00:45:00.000-03:00,,15.825520798563955,2.532981530343008,,,73.71428571428571,84.0,67.0,,,,,,,,4,,,,,
00:45:00.000-03:00,01:00:00.000-03:00,,15.825520798563955,2.532981530343008,,,77.92857142857143,89.0,67.0,,,,,,,,4,,,,,
01:00:00.000-03:00,01:15:00.000-03:00,,15.825520798563955,2.532981530343008,,,80.57142857142857,84.0,78.0,,,,,,,,4,,,,,
01:15:00.000-03:00,01:30:00.000-03:00,,15.825520798563955,2.532981530343008,,,82.14285714285714,91.0,79.0,,,,,,,,4,,,,,
01:30:00.000-03:00,01:45:00.000-03:00,,15.825520798563955,2.532981530343008,,,81.85714285714286,84.0,79.0,,,,,,,,4,,,,,
01:45:00.000-03:00,02:00:00.000-03:00,,15.825520798563955,2.532981530343008,,,80.17857142857143,83.0,78.0,,,,,,,,4,,,,,
02:00:00.000-03:00,02:15:00.000-03:00,,15.825520798563955,2.532981530343008,,,79.82142857142857,82.0,78.0,,,,,,,,4,,,,,
02:15:00.000-03:00,02:30:00.000-03:00,,15.825520798563955,2.532981530343008,,,80.39285714285714,89.0,77.0,,,,,,,,4,,,,,
02:30:00.000-03:00,02:45:00.000-03:00,,15.825520798563955,2.532981530343008,,,79.82142857142857,82.0,78.0,,,,,,,,4,,,,,
02:45:00.000-03:00,03:00:00.000-03:00,,15.825520798563955,2.532981530343008,,,80.5,95.0,69.0,,,,,,,,4,,,,,
03:00:00.000-03:00,03:15:00.000-03:00,,15.825520798563955,2.532981530343008,,,83.14285714285714,87.0,79.0,,,,,0.002814423922603342,0.002814423922603342,0.002814423922603342,4,,,,,
03:15:00.000-03:00,03:30:00.000-03:00,,15.825520798563955,2.532981530343008,,,78.5,82.0,74.0,,,,,,,,4,,,,,
03:30:00.000-03:00,03:45:00.000-03:00,,15.825520798563955,2.532981530343008,,,78.39285714285714,81.0,73.0,,,,,,,,4,,,,,
03:45:00.000-03:00,04:00:00.000-03:00,,15.825520798563955,2.532981530343008,,,78.85714285714286,83.0,70.0,,,,,,,,4,,,,,
04:00:00.000-03:00,04:15:00.000-03:00,,15.825520798563955,2.532981530343008,,,80.46428571428571,83.0,78.0,,,,,,,,4,,,,,
04:15:00.000-03:00,04:30:00.000-03:00,,15.825520798563955,2.532981530343008,,,81.53571428571429,88.0,76.0,,,,,,,,4,,,,,
04:30:00.000-03:00,04:45:00.000-03:00,,15.825520798563955,2.532981530343008,,,80.14285714285714,85.0,77.0,,,,,,,,4,,,,,
04:45:00.000-03:00,05:00:00.000-03:00,,15.825520798563955,2.532981530343008,,,74.89285714285714,78.0,72.0,,,,,,,,4,,,,,
05:00:00.000-03:00,05:15:00.000-03:00,,15.825520798563955,2.532981530343008,,,76.57142857142857,92.0,73.0,,,,,,,,4,,,,,
05:15:00.000-03:00,05:30:00.000-03:00,,15.825520798563955,2.532981530343008,,,76.35714285714286,86.0,73.0,,,,,,,,4,,,,,
05:30:00.000-03:00,05:45:00.000-03:00,,15.825520798563955,2.532981530343008,,,73.71428571428571,82.0,66.0,,,,,,,,4,,,,,
05:45:00.000-03:00,06:00:00.000-03:00,,15.825520798563955,2.532981530343008,,,75.67857142857143,81.0,70.0,,,,,,,,4,,,,,
06:00:00.000-03:00,06:15:00.000-03:00,,15.825520798563955,2.532981530343008,,,83.60714285714286,97.0,72.0,,,,,,,,4,,,,,
06:15:00.000-03:00,06:30:00.000-03:00,7,28.477381532390915,101.04432717678101,,,79.0,88.0,74.0,,,,,0.3625,0.3625,0.3625,155,,,,240000,180000
