nr_votavel,nm_votavel,nome_do_local,latitude,longitude,votos_local,votos_candidato,prop_votos,grupo,geometry
11511,ODAIR DE OLIVEIRA LIMA,ESCOLA MUNICIPAL OCTÁVIO PERIOTTO,-23.45850167,-51.90979,12,2391,0.005018820577164366,Maringá,"c(-51.90979, -23.45850167)"
11511,ODAIR DE OLIVEIRA LIMA,ESCOLA MUNICIPAL ODETE RIBAROLLI GOMES CASTRO,-23.4334817,-51.9567004,3,2391,0.0012547051442910915,Maringá,"c(-51.9567004, -23.4334817)"
11511,ODAIR DE OLIVEIRA LIMA,ESCOLA MUNICIPAL ODILON TULIO VARGAS,-23.44702927,-51.96285037,2,2391,8.36470096194061e-4,Maringá,"c(-51.96285037, -23.44702927)"
11511,ODAIR DE OLIVEIRA LIMA,ESCOLA MUNICIPAL OLGA AIUB FERREIRA,-23.4078704,-51.8809228,20,2391,0.008364700961940611,Maringá,"c(-51.8809228, -23.4078704)"
11511,ODAIR DE OLIVEIRA LIMA,ESCOLA MUNICIPAL OSCAR PEREIRA DOS SANTOS - ENSINO FUNDAMENTAL,-23.4441189,-51.9777029,13,2391,0.005437055625261397,Maringá,"c(-51.9777029, -23.4441189)"
11511,ODAIR DE OLIVEIRA LIMA,ESCOLA MUNICIPAL PADRE PEDRO RYO TANAKA,-23.44554102,-51.93273683,3,2391,0.0012547051442910915,Maringá,"c(-51.93273683, -23.44554102)"
11511,ODAIR DE OLIVEIRA LIMA,ESCOLA MUNICIPAL PASTOR JOÃO BARBOSA DE MACEDO,-23.381162,-51.901501,18,2391,0.0075282308657465494,Maringá,"c(-51.901501, -23.381162)"
11511,ODAIR DE OLIVEIRA LIMA,ESCOLA MUNICIPAL PION. SILVINO FERNANDES DIAS,-23.3991357,-51.9301028,8,2391,0.003345880384776244,Maringá,"c(-51.9301028, -23.3991357)"
11511,ODAIR DE OLIVEIRA LIMA,ESCOLA MUNICIPAL PIONEIRA JESUINA DE JESUS FREITAS,-23.4039822,-51.9597158,24,2391,0.010037641154328732,Maringá,"c(-51.9597158, -23.4039822)"
11511,ODAIR DE OLIVEIRA LIMA,ESCOLA MUNICIPAL PIONEIRA MARIANA VIANA DIAS,-23.3973997,-51.8856517,39,2391,0.01631116687578419,Maringá,"c(-51.8856517, -23.3973997)"
11511,ODAIR DE OLIVEIRA LIMA,ESCOLA MUNICIPAL PIONEIRO GERALDO MENEGHETTI,-23.4107318,-51.9107485,26,2391,0.010874111250522794,Maringá,"c(-51.9107485, -23.4107318)"
11511,ODAIR DE OLIVEIRA LIMA,ESCOLA MUNICIPAL PIONEIRO MANUEL DIAS DA SILVA,-23.4697322,-51.9123211,16,2391,0.006691760769552488,Maringá,"c(-51.9123211, -23.4697322)"
11511,ODAIR DE OLIVEIRA LIMA,ESCOLA MUNICIPAL PROFESSOR JOSE DARCY DE CARVALHO,-23.4000581,-51.9425356,4,2391,0.001672940192388122,Maringá,"c(-51.9425356, -23.4000581)"
11511,ODAIR DE OLIVEIRA LIMA,ESCOLA MUNICIPAL PROFESSOR JOSE GALETTI,-23.46583948,-51.91281612,12,2391,0.005018820577164366,Maringá,"c(-51.91281612, -23.46583948)"
11511,ODAIR DE OLIVEIRA LIMA,ESCOLA MUNICIPAL PROFESSOR JOSE MARCHESINI,-23.4205077,-51.8866241,24,2391,0.010037641154328732,Maringá,"c(-51.8866241, -23.4205077)"
11511,ODAIR DE OLIVEIRA LIMA,ESCOLA MUNICIPAL PROFESSOR JOSÉ HIRAN SALLEÉ,-23.389247,-51.9752986,5,2391,0.002091175240485153,Maringá,"c(-51.9752986, -23.389247)"
11511,ODAIR DE OLIVEIRA LIMA,ESCOLA MUNICIPAL PROFESSOR MIDUFO VADA,-23.3881581,-51.937391,33,2391,0.013801756587202008,Maringá,"c(-51.937391, -23.3881581)"
11511,ODAIR DE OLIVEIRA LIMA,ESCOLA MUNICIPAL PROFESSOR MILTON SANTOS,-23.3866725,-51.9263906,83,2391,0.034713508992053534,Maringá,"c(-51.9263906, -23.3866725)"
11511,ODAIR DE OLIVEIRA LIMA,ESCOLA MUNICIPAL PROFESSOR RENATO BERNARDI,-23.3981448,-51.971558,17,2391,0.007109995817649519,Maringá,"c(-51.971558, -23.3981448)"
11511,ODAIR DE OLIVEIRA LIMA,ESCOLA MUNICIPAL PROFESSORA LÍDIA RIBEIRO DUTRA DA SILVA,-23.3877627,-51.9606897,83,2391,0.034713508992053534,Maringá,"c(-51.9606897, -23.3877627)"
11511,ODAIR DE OLIVEIRA LIMA,ESCOLA MUNICIPAL PROFESSORA ODETE ALCANTARA ROSA,-23.3993452,-51.8950312,37,2391,0.01547469677959013,Maringá,"c(-51.8950312, -23.3993452)"
11511,ODAIR DE OLIVEIRA LIMA,ESCOLA MUNICIPAL PROFESSORA PIVENI PIASSI MORAES,-23.3850933,-51.945712,43,2391,0.017984107068172314,Maringá,"c(-51.945712, -23.3850933)"
11511,ODAIR DE OLIVEIRA LIMA,ESCOLA MUNICIPAL PROFª AGMAR DOS SANTOS,-23.45542833,-51.94274167,6,2391,0.002509410288582183,Maringá,"c(-51.94274167, -23.45542833)"
11511,ODAIR DE OLIVEIRA LIMA,ESCOLA MUNICIPAL PROFª BENEDITA NATALIA LIMA,-23.45858462,-51.92476759,4,2391,0.001672940192388122,Maringá,"c(-51.92476759, -23.45858462)"
11511,ODAIR DE OLIVEIRA LIMA,ESCOLA MUNICIPAL PROFª MIRIAM LEILA PALANDRI - ENSINO FUNDAMENTAL,-23.440765,-51.922675,8,2391,0.003345880384776244,Maringá,"c(-51.922675, -23.440765)"
11511,ODAIR DE OLIVEIRA LIMA,ESCOLA MUNICIPAL ROSA PALMA PLANAS,-23.4180299,-51.8997963,12,2391,0.005018820577164366,Maringá,"c(-51.8997963, -23.4180299)"
11511,ODAIR DE OLIVEIRA LIMA,ESCOLA MUNICIPAL ZULEIDE SAMWAIF PORTES,-23.3999193,-51.9112796,69,2391,0.028858218318695106,Maringá,"c(-51.9112796, -23.3999193)"
11511,ODAIR DE OLIVEIRA LIMA,HOSPITAL UNIVERSITÁRIO DE MARINGÁ,-23.40013,-51.95572,9,2391,0.0037641154328732747,Maringá,"c(-51.95572, -23.40013)"
11511,ODAIR DE OLIVEIRA LIMA,INSTITUTO DE EDUCAÇÃO ESTADUAL DE MARINGA,-23.4274617,-51.9394009,6,2391,0.002509410288582183,Maringá,"c(-51.9394009, -23.4274617)"
11511,ODAIR DE OLIVEIRA LIMA,INSTITUTO SENAI DE TECNOLOGIA EM METALMECÂNICA (JD. LEBLON),-23.4566755,-51.9207604,2,2391,8.36470096194061e-4,Maringá,"c(-51.9207604, -23.4566755)"
11511,ODAIR DE OLIVEIRA LIMA,UEM - UNIVERSIDADE ESTADUAL DE MARINGA,-23.406036,-51.9376666,40,2391,0.016729401923881223,Maringá,"c(-51.9376666, -23.406036)"
11511,ODAIR DE OLIVEIRA LIMA,UNICESUMAR,-23.4420715,-51.9174621,15,2391,0.006273525721455458,Maringá,"c(-51.9174621, -23.4420715)"
11789,MARIO MASSAO HOSSOKAWA,4º COLÉGIO DA POLÍCIA MILITAR DO ESTADO DO PARANÁ,-23.430989,-51.9146521,11,1813,0.006067291781577496,Maringá,"c(-51.9146521, -23.430989)"
11789,MARIO MASSAO HOSSOKAWA,CEEBJA - CENTRO ESTADUAL DE ENSINO BÁSICO DE JOVENS E ADULTOS,-23.40825,-51.9441318,15,1813,0.00827357970215113,Maringá,"c(-51.9441318, -23.40825)"
11789,MARIO MASSAO HOSSOKAWA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL  MARIA DONÁ FERRAZ,-23.3986526,-51.8962832,2,1813,0.0011031439602868175,Maringá,"c(-51.8962832, -23.3986526)"
11789,MARIO MASSAO HOSSOKAWA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL ALEXANDRE E SOPHIA RASGULAEFF,-23.4055198,-51.9238134,41,1813,0.022614451185879757,Maringá,"c(-51.9238134, -23.4055198)"
11789,MARIO MASSAO HOSSOKAWA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL ANGELA ROSSI RIZZO,-23.4122774,-51.898042,5,1813,0.0027578599007170436,Maringá,"c(-51.898042, -23.4122774)"
11789,MARIO MASSAO HOSSOKAWA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL ANJO DA GUARDA,-23.4091674,-51.8806932,1,1813,5.515719801434088e-4,Maringá,"c(-51.8806932, -23.4091674)"
11789,MARIO MASSAO HOSSOKAWA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL ANTONIO FACCI,-23.3891182,-51.9383133,7,1813,0.003861003861003861,Maringá,"c(-51.9383133, -23.3891182)"
11789,MARIO MASSAO HOSSOKAWA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL BÁRBARA CECILY NETTO BARROS,-23.4137041,-51.9578463,11,1813,0.006067291781577496,Maringá,"c(-51.9578463, -23.4137041)"
11789,MARIO MASSAO HOSSOKAWA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL ELIZETE A. R. PIVETA ASSUNÇÃO,-23.4051608,-51.9506513,9,1813,0.004964147821290678,Maringá,"c(-51.9506513, -23.4051608)"
11789,MARIO MASSAO HOSSOKAWA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL ESTHER GONÇALVES JOSEPETTI,-23.3649612,-52.0697545,1,1813,5.515719801434088e-4,Iguatemi/São Domingos,"c(-52.0697545, -23.3649612)"
11789,MARIO MASSAO HOSSOKAWA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL FLORESTAN FERNANDES,-23.4050353,-51.9813802,2,1813,0.0011031439602868175,Maringá,"c(-51.9813802, -23.4050353)"
11789,MARIO MASSAO HOSSOKAWA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL FRANCE LUZ,-23.3746006,-52.0609867,3,1813,0.001654715940430226,Iguatemi/São Domingos,"c(-52.0609867, -23.3746006)"
11789,MARIO MASSAO HOSSOKAWA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL GENY CORREIA DE MELO,-23.3817739,-51.9213071,4,1813,0.002206287920573635,Maringá,"c(-51.9213071, -23.3817739)"
11789,MARIO MASSAO HOSSOKAWA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL GUILHERMINA CUNHA COELHO,-23.4197606,-51.8990047,4,1813,0.002206287920573635,Maringá,"c(-51.8990047, -23.4197606)"
11789,MARIO MASSAO HOSSOKAWA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL IRMÃ FIRMINA MARIA,-23.3876657,-51.9082123,2,1813,0.0011031439602868175,Maringá,"c(-51.9082123, -23.3876657)"
11789,MARIO MASSAO HOSSOKAWA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL JOSÉ CLAUDIO PEREIRA NETO,-23.3877342,-51.9650494,13,1813,0.007170435741864313,Maringá,"c(-51.9650494, -23.3877342)"
11789,MARIO MASSAO HOSSOKAWA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL JOSÉ DE ANCHIETA,-23.4369668,-51.94958182,3,1813,0.001654715940430226,Maringá,"c(-51.94958182, -23.4369668)"
11789,MARIO MASSAO HOSSOKAWA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL JOSÉ PRESTES NETO,-23.3994212,-51.9112027,10,1813,0.005515719801434087,Maringá,"c(-51.9112027, -23.3994212)"
11789,MARIO MASSAO HOSSOKAWA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL LAURA PARENTE BOSSOLAN,-23.4029849,-51.9316795,16,1813,0.00882515168229454,Maringá,"c(-51.9316795, -23.4029849)"
11789,MARIO MASSAO HOSSOKAWA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL LIA TEREZINHA SAMBATTI,-23.4526569,-51.9105371,7,1813,0.003861003861003861,Maringá,"c(-51.9105371, -23.4526569)"
11789,MARIO MASSAO HOSSOKAWA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL MONSENHOR KIMURA,-23.44574483,-51.93360307,8,1813,0.00441257584114727,Maringá,"c(-51.93360307, -23.44574483)"
11789,MARIO MASSAO HOSSOKAWA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL NICE BRAGA,-23.4082379,-51.9616415,11,1813,0.006067291781577496,Maringá,"c(-51.9616415, -23.4082379)"
11789,MARIO MASSAO HOSSOKAWA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL NILZA DE OLIVEIRA PIPINO,-23.3938962,-51.9681114,3,1813,0.001654715940430226,Maringá,"c(-51.9681114, -23.3938962)"
11789,MARIO MASSAO HOSSOKAWA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL PADRE FRANCISCO ROBL,-23.46432628,-51.95563126,1,1813,5.515719801434088e-4,Maringá,"c(-51.95563126, -23.46432628)"
11789,MARIO MASSAO HOSSOKAWA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL PROFESSOR GALDINO DE ANDRADE,-23.4036365,-51.8957922,4,1813,0.002206287920573635,Maringá,"c(-51.8957922, -23.4036365)"
11789,MARIO MASSAO HOSSOKAWA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL PROFESSOR RAUL PIMENTA,-23.3953365,-51.9416269,28,1813,0.015444015444015444,Maringá,"c(-51.9416269, -23.3953365)"
11789,MARIO MASSAO HOSSOKAWA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL PROFESSORA TEREZA LEONEL,-23.4675296,-51.9247929,13,1813,0.007170435741864313,Maringá,"c(-51.9247929, -23.4675296)"
11789,MARIO MASSAO HOSSOKAWA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL PROFª AMBROZINA FERNANDES SALES,-23.4041945,-51.9702527,1,1813,5.515719801434088e-4,Maringá,"c(-51.9702527, -23.4041945)"
11789,MARIO MASSAO HOSSOKAWA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL PURIFICAÇÃO DE JESUS VALENTE,-23.45530782,-51.94408178,1,1813,5.515719801434088e-4,Maringá,"c(-51.94408178, -23.45530782)"
11789,MARIO MASSAO HOSSOKAWA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL WALKIRIA FONTES,-23.3803336,-51.9410139,11,1813,0.006067291781577496,Maringá,"c(-51.9410139, -23.3803336)"
11789,MARIO MASSAO HOSSOKAWA,CENTRO MUNICIPAL DE EDUCAÇÃO INFANTIL WINIFRED ETHEL NETTO,-23.4629674,-51.9235139,1,1813,5.515719801434088e-4,Maringá,"c(-51.9235139, -23.4629674)"
11789,MARIO MASSAO HOSSOKAWA,CENTRO SOCIAL SANTA DULCE DOS POBRES,-23.3996098,-51.9595913,8,1813,0.00441257584114727,Maringá,"c(-51.9595913, -23.3996098)"
11789,MARIO MASSAO HOSSOKAWA,CENTRO SOCIAL URBANO,-23.4177844,-51.8991628,12,1813,0.006618863761720904,Maringá,"c(-51.8991628, -23.4177844)"
11789,MARIO MASSAO HOSSOKAWA,CEPA - CENTRO DE PASTORAL DA ARQUIDIOCESE,-23.4080477,-51.9276088,6,1813,0.003309431880860452,Maringá,"c(-51.9276088, -23.4080477)"
11789,MARIO MASSAO HOSSOKAWA,CMEI ANGELO VIEGAS - EM REFORMA -VOTAÇÃO E.M DR. HELENTON BORBA CORTES,-23.4394158,-51.8966662,3,1813,0.001654715940430226,Maringá,"c(-51.8966662, -23.4394158)"
11789,MARIO MASSAO HOSSOKAWA,COLEGIO DOM BOSCO - (PARTICULAR),-23.44394244,-51.92844287,11,1813,0.006067291781577496,Maringá,"c(-51.92844287, -23.44394244)"
11789,MARIO MASSAO HOSSOKAWA,COLEGIO ESTADUAL BRANCA DA MOTA FERNANDES,-23.4178452,-51.9062359,22,1813,0.012134583563154992,Maringá,"c(-51.9062359, -23.4178452)"
11789,MARIO MASSAO HOSSOKAWA,COLEGIO ESTADUAL CÍVICO MILITAR DUQUE DE CAXIAS,-23.404109,-51.9201654,40,1813,0.02206287920573635,Maringá,"c(-51.9201654, -23.404109)"
11789,MARIO MASSAO HOSSOKAWA,COLEGIO ESTADUAL DOUTOR GASTAO VIDIGAL,-23.4124389,-51.9353178,52,1813,0.028681742967457253,Maringá,"c(-51.9353178, -23.4124389)"
11789,MARIO MASSAO HOSSOKAWA,COLEGIO ESTADUAL JOSÉ GERARDO BRAGA (ATUAL SANTA MARIA GORETTI),-23.42124936,-51.95379938,13,1813,0.007170435741864313,Maringá,"c(-51.95379938, -23.42124936)"
11789,MARIO MASSAO HOSSOKAWA,COLEGIO ESTADUAL JUSCELINO KUBTSCHEK DE OLIVEIRA - ENS. FUND. E MÉDIO,-23.43187244,-51.97183911,26,1813,0.014340871483728626,Maringá,"c(-51.97183911, -23.43187244)"
11789,MARIO MASSAO HOSSOKAWA,COLEGIO MARISTA DE MARINGÁ - (PARTICULAR),-23.42706714,-51.94210552,56,1813,0.03088803088803089,Maringá,"c(-51.94210552, -23.42706714)"
11789,MARIO MASSAO HOSSOKAWA,COLEGIO SANTA CRUZ (PARTICULAR),-23.42177591,-51.95454648,25,1813,0.013789299503585218,Maringá,"c(-51.95454648, -23.42177591)"
11789,MARIO MASSAO HOSSOKAWA,COLEGIO SANTO INACIO - (PARTICULAR),-23.42303114,-51.91985224,21,1813,0.011583011583011582,Maringá,"c(-51.91985224, -23.42303114)"
11789,MARIO MASSAO HOSSOKAWA,COLEGIO SAO FRANCISCO XAVIER - (PARTICULAR),-23.43774667,-51.93425167,39,1813,0.02151130722559294,Maringá,"c(-51.93425167, -23.43774667)"
11789,MARIO MASSAO HOSSOKAWA,COLÉGIO BOM JESUS (PARTICULAR) 'CARLOS DÉMIA',-23.452465,-51.953865,25,1813,0.013789299503585218,Maringá,"c(-51.953865, -23.452465)"
11789,MARIO MASSAO HOSSOKAWA,COLÉGIO ESTADUAL ADAILE MARIA LEITE,-23.4145598,-51.8881782,32,1813,0.01765030336458908,Maringá,"c(-51.8881782, -23.4145598)"
11789,MARIO MASSAO HOSSOKAWA,COLÉGIO ESTADUAL ALBERTO JACKSON BYINGTON JUNIOR,-23.43404667,-51.95873833,28,1813,0.015444015444015444,Maringá,"c(-51.95873833, -23.43404667)"
11789,MARIO MASSAO HOSSOKAWA,COLÉGIO ESTADUAL DO PARQUE ITAIPU - ENSINO FUNDAMENTAL,-23.4526124,-51.9749551,5,1813,0.0027578599007170436,Maringá,"c(-51.9749551, -23.4526124)"
11789,MARIO MASSAO HOSSOKAWA,COLÉGIO ESTADUAL JOAO DE FARIA PIOLI,-23.4146433,-51.9125051,25,1813,0.013789299503585218,Maringá,"c(-51.9125051, -23.4146433)"
11789,MARIO MASSAO HOSSOKAWA,COLÉGIO ESTADUAL MARCO ANTONIO PIMENTA,-23.4277898,-51.8966975,23,1813,0.0126861555432984,Maringá,"c(-51.8966975, -23.4277898)"
11789,MARIO MASSAO HOSSOKAWA,COLÉGIO ESTADUAL TANCREDO DE ALMEIDA NEVES,-23.4032521,-51.8942725,7,1813,0.003861003861003861,Maringá,"c(-51.8942725, -23.4032521)"
11789,MARIO MASSAO HOSSOKAWA,COLÉGIO ESTADUAL TANIA VARELLA FERREIRA,-23.4099832,-51.8739394,9,1813,0.004964147821290678,Maringá,"c(-51.8739394, -23.4099832)"
11789,MARIO MASSAO HOSSOKAWA,COLÉGIO ESTADUAL UNIDADE POLO,-23.3970538,-51.9147579,16,1813,0.00882515168229454,Maringá,"c(-51.9147579, -23.3970538)"
11789,MARIO MASSAO HOSSOKAWA,COLÉGIO ESTADUAL VITAL BRASIL,-23.41553779,-51.93140469,50,1813,0.027578599007170437,Maringá,"c(-51.93140469, -23.41553779)"
11789,MARIO MASSAO HOSSOKAWA,COLÉGIO INTERAÇÃO (GRAHAM BELL) - (PARTICULAR),-23.417065,-51.923,13,1813,0.007170435741864313,Maringá,"c(-51.923, -23.417065)"
11789,MARIO MASSAO HOSSOKAWA,COLÉGIO PARANÁ - (PARTICULAR),-23.4164882,-51.9414806,41,1813,0.022614451185879757,Maringá,"c(-51.9414806, -23.4164882)"
11789,MARIO MASSAO HOSSOKAWA,COLÉGIO REGINA MUNDI - (PARTICULAR),-23.43048742,-51.93230392,34,1813,0.018753447324875896,Maringá,"c(-51.93230392, -23.43048742)"
11789,MARIO MASSAO HOSSOKAWA,ESCOLA ADVENTISTA - (PARTICULAR),-23.4268381,-51.9477021,31,1813,0.01709873138444567,Maringá,"c(-51.9477021, -23.4268381)"
11789,MARIO MASSAO HOSSOKAWA,ESCOLA ESTADUAL  THEOBALDO MIRANDA SANTOS,-23.4269416,-51.9263751,16,1813,0.00882515168229454,Maringá,"c(-51.9263751, -23.4269416)"
11789,MARIO MASSAO HOSSOKAWA,ESCOLA ESTADUAL ALFREDO MOISES MALUF,-23.381166,-51.9402283,15,1813,0.00827357970215113,Maringá,"c(-51.9402283, -23.381166)"
11789,MARIO MASSAO HOSSOKAWA,ESCOLA ESTADUAL BRASILIO ITIBERE,-23.4329087,-51.93932727,23,1813,0.0126861555432984,Maringá,"c(-51.93932727, -23.4329087)"
11789,MARIO MASSAO HOSSOKAWA,ESCOLA ESTADUAL DIRCE DE AGUIAR MAIA,-23.4049264,-51.9586675,8,1813,0.00441257584114727,Maringá,"c(-51.9586675, -23.4049264)"
11789,MARIO MASSAO HOSSOKAWA,ESCOLA ESTADUAL DOUTOR RODRIGUES ALVES,-23.4053837,-51.9289385,32,1813,0.01765030336458908,Maringá,"c(-51.9289385, -23.4053837)"
11789,MARIO MASSAO HOSSOKAWA,ESCOLA ESTADUAL ELVIRA BALANI DOS SANTOS,-23.42611833,-51.967845,13,1813,0.007170435741864313,Maringá,"c(-51.967845, -23.42611833)"
11789,MARIO MASSAO HOSSOKAWA,ESCOLA ESTADUAL IPIRANGA,-23.41607,-51.94853667,36,1813,0.019856591285162713,Maringá,"c(-51.94853667, -23.41607)"
11789,MARIO MASSAO HOSSOKAWA,ESCOLA ESTADUAL PRESIDENTE KENNEDY,-23.4141159,-51.9540733,9,1813,0.004964147821290678,Maringá,"c(-51.9540733, -23.4141159)"
11789,MARIO MASSAO HOSSOKAWA,ESCOLA ESTADUAL RUI BARBOSA,-23.3712707,-52.0638549,1,1813,5.515719801434088e-4,Iguatemi/São Domingos,"c(-52.0638549, -23.3712707)"
11789,MARIO MASSAO HOSSOKAWA,ESCOLA ESTADUAL SILVIO MAGALHAES BARROS,-23.3949114,-51.9677732,7,1813,0.003861003861003861,Maringá,"c(-51.9677732, -23.3949114)"
11789,MARIO MASSAO HOSSOKAWA,ESCOLA ESTADUAL TOMAZ EDISON DE ANDRADE VIEIRA - ENS. FUND. E MÉDIO,-23.451205,-51.96013,13,1813,0.007170435741864313,Maringá,"c(-51.96013, -23.451205)"
11789,MARIO MASSAO HOSSOKAWA,ESCOLA LÉO KANNER - A.M.A. (PARTICULAR),-23.3973519,-51.9534853,6,1813,0.003309431880860452,Maringá,"c(-51.9534853, -23.3973519)"
11789,MARIO MASSAO HOSSOKAWA,ESCOLA MUNICIPAL ANGELA VERGINIA BORIN,-23.4110791,-51.8745156,5,1813,0.0027578599007170436,Maringá,"c(-51.8745156, -23.4110791)"
11789,MARIO MASSAO HOSSOKAWA,ESCOLA MUNICIPAL ANTENOR SANCHES,-23.3720089,-51.9465364,2,1813,0.0011031439602868175,Maringá,"c(-51.9465364, -23.3720089)"
11789,MARIO MASSAO HOSSOKAWA,ESCOLA MUNICIPAL ARIOVALDO MORENO,-23.3940073,-51.9216661,14,1813,0.007722007722007722,Maringá,"c(-51.9216661, -23.3940073)"
11789,MARIO MASSAO HOSSOKAWA,ESCOLA MUNICIPAL AYRTON PLAISANT,-23.41568197,-51.92679625,23,1813,0.0126861555432984,Maringá,"c(-51.92679625, -23.41568197)"
11789,MARIO MASSAO HOSSOKAWA,ESCOLA MUNICIPAL CAMPOS SALLES,-23.4304215,-51.9049061,13,1813,0.007170435741864313,Maringá,"c(-51.9049061, -23.4304215)"
11789,MARIO MASSAO HOSSOKAWA,ESCOLA MUNICIPAL CELESTIN FREINET,-23.4159005,-51.9781348,1,1813,5.515719801434088e-4,Maringá,"c(-51.9781348, -23.4159005)"
11789,MARIO MASSAO HOSSOKAWA,ESCOLA MUNICIPAL DEPUTADO FEDERAL DR ULYSSES GUIMARAES,-23.3967698,-51.9785427,3,1813,0.001654715940430226,Maringá,"c(-51.9785427, -23.3967698)"
11789,MARIO MASSAO HOSSOKAWA,ESCOLA MUNICIPAL DIDEROT ALVES DA ROCHA LOURES,-23.378216,-51.9297324,7,1813,0.003861003861003861,Maringá,"c(-51.9297324, -23.378216)"
11789,MARIO MASSAO HOSSOKAWA,ESCOLA MUNICIPAL DOM JAIME LUIZ COELHO (VINICIUS DE MORAIS),-23.465671,-51.9224251,14,1813,0.007722007722007722,Maringá,"c(-51.9224251, -23.465671)"
11789,MARIO MASSAO HOSSOKAWA,ESCOLA MUNICIPAL DONA ANGELINA LONARDON MENEGUETTI,-23.3793731,-52.0620373,3,1813,0.001654715940430226,Iguatemi/São Domingos,"c(-52.0620373, -23.3793731)"
11789,MARIO MASSAO HOSSOKAWA,ESCOLA MUNICIPAL DONA LÁZARA RIBEIRO VILELLA - ENSINO FUNDAMENTAL,-23.5254291,-52.0539159,4,1813,0.002206287920573635,Floriano,"c(-52.0539159, -23.5254291)"
11789,MARIO MASSAO HOSSOKAWA,ESCOLA MUNICIPAL DR OSVALDO CRUZ,-23.42159394,-51.93094413,41,1813,0.022614451185879757,Maringá,"c(-51.93094413, -23.42159394)"
11789,MARIO MASSAO HOSSOKAWA,ESCOLA MUNICIPAL DR. HELENTON BORBA CORTES,-23.4400324,-51.896179,20,1813,0.011031439602868174,Maringá,"c(-51.896179, -23.4400324)"
11789,MARIO MASSAO HOSSOKAWA,ESCOLA MUNICIPAL DR. JOÃO BATISTA SANCHES,-23.4554597,-51.9114388,6,1813,0.003309431880860452,Maringá,"c(-51.9114388, -23.4554597)"
11789,MARIO MASSAO HOSSOKAWA,ESCOLA MUNICIPAL DR. LUIZ GABRIEL GUIMARAES SAMPAIO,-23.4135772,-51.9020892,13,1813,0.007170435741864313,Maringá,"c(-51.9020892, -23.4135772)"
11789,MARIO MASSAO HOSSOKAWA,ESCOLA MUNICIPAL FERNAO DIAS,-23.3836373,-52.0312815,2,1813,0.0011031439602868175,Iguatemi/São Domingos,"c(-52.0312815, -23.3836373)"
11789,MARIO MASSAO HOSSOKAWA,ESCOLA MUNICIPAL GABRIELA MISTRAL,-23.43048271,-51.91907477,4,1813,0.002206287920573635,Maringá,"c(-51.91907477, -23.43048271)"
11789,MARIO MASSAO HOSSOKAWA,ESCOLA MUNICIPAL JOAQUIM MARIA MACHADO DE ASSIS,-23.4095569,-51.8691574,2,1813,0.0011031439602868175,Maringá,"c(-51.8691574, -23.4095569)"
11789,MARIO MASSAO HOSSOKAWA,ESCOLA MUNICIPAL MAESTRO ANICETO MATTI,-23.3878585,-51.9048102,7,1813,0.003861003861003861,Maringá,"c(-51.9048102, -23.3878585)"
11789,MARIO MASSAO HOSSOKAWA,ESCOLA MUNICIPAL NADYR MARIA ALEGRETTE - CAIC,-23.3805597,-51.932056,7,1813,0.003861003861003861,Maringá,"c(-51.932056, -23.3805597)"
11789,MARIO MASSAO HOSSOKAWA,ESCOLA MUNICIPAL OCTÁVIO PERIOTTO,-23.45850167,-51.90979,8,1813,0.00441257584114727,Maringá,"c(-51.90979, -23.45850167)"
11789,MARIO MASSAO HOSSOKAWA,ESCOLA MUNICIPAL ODETE RIBAROLLI GOMES CASTRO,-23.4334817,-51.9567004,16,1813,0.00882515168229454,Maringá,"c(-51.9567004, -23.4334817)"
