wavelength_nm,river,depth,mean,sd,se,n,mean_l,mean_h,depth_cm,water_type,wavelength_label
390,distilled,8000,0.99302,NA,NA,1,NA,NA,91.904,distilled,390 nm
390,ivinhema,1000,0.63549,0.030249031389451137,0.017464286415425054,3,0.6180257135845749,0.6529542864154251,11.488,white,390 nm
390,ivinhema,2000,0.38895,0.004837943778094141,0.002793188142606928,3,0.3861568118573931,0.39174318814260695,22.976,white,390 nm
390,ivinhema,250,0.8293133333333333,0.01677331909114392,0.009684080292475432,3,0.8196292530408579,0.8389974136258088,2.872,white,390 nm
390,ivinhema,3000,0.22977666666666666,0.007908946411079882,0.004566232339443295,3,0.22521043432722337,0.23434289900610994,34.464,white,390 nm
390,ivinhema,4000,0.12098333333333333,0.009640551505662589,0.0055659750069307476,3,0.11541735832640258,0.12654930834026407,45.952,white,390 nm
390,ivinhema,500,0.7653066666666667,0.03053962398808034,0.017632060130468138,3,0.7476746065361985,0.7829387267971348,5.744,white,390 nm
390,ivinhema,5000,0.07230333333333333,0.009874848522044954,0.005701246452409433,3,0.0666020868809239,0.07800457978574277,57.44,white,390 nm
390,ivinhema,6000,0.04161,0.007211456163632972,0.0041635361573226825,3,0.037446463842677316,0.045773536157322686,68.928,white,390 nm
390,ivinhema,7000,0.02312,0.004143235450707574,0.0023920981027820186,3,0.020727901897217984,0.02551209810278202,80.416,white,390 nm
390,ivinhema,8000,0.012826666666666667,0.0026467401333212393,0.0015280961284480036,3,0.011298570538218663,0.01435476279511467,91.904,white,390 nm
390,ivinhema,9000,0.0071066666666666665,8.280297901243252e-4,4.780632222253085e-4,3,0.006628603444441358,0.007584729888891975,103.392,white,390 nm
390,parana,1000,0.84826,0.06178786612272674,0.03567324113860885,3,0.8125867588613912,0.8839332411386088,11.488,clean,390 nm
390,parana,10000,0.16882333333333333,0.05749297029492678,0.03319358187628714,3,0.1356297514570462,0.20201691520962045,114.88,clean,390 nm
390,parana,2000,0.7005666666666667,0.091886130799666,0.05305048235198033,3,0.6475161843146864,0.753617149018647,22.976,clean,390 nm
390,parana,4000,0.46933,0.0857616318641384,0.049514501242901895,3,0.4198154987570981,0.5188445012429019,45.952,clean,390 nm
390,parana,500,0.9349166666666667,0.014151103608317388,0.008170143477592328,3,0.9267465231890744,0.9430868101442591,5.744,clean,390 nm
390,parana,6000,0.30194,0.07455972572374446,0.04304707771730853,3,0.25889292228269145,0.3449870777173085,68.928,clean,390 nm
390,parana,8000,0.22315000000000002,0.05749881042247743,0.03319695367550061,3,0.18995304632449941,0.25634695367550064,91.904,clean,390 nm
391,baia,1000,0.30424333333333337,0.05828696023411526,0.03365199218141146,3,0.2705913411519219,0.3378953255147448,11.488,black,391 nm
391,baia,1500,0.17682333333333333,0.038416997973987156,0.022180064121738792,3,0.15464326921159455,0.19900339745507212,17.232,black,391 nm
391,baia,2000,0.08963,0.018186786412117996,0.012859999999999995,2,0.07677,0.10249,22.976,black,391 nm
391,baia,250,0.6923166666666667,0.14369471261439415,0.08296218100904638,3,0.6093544856576203,0.7752788476757131,2.872,black,391 nm
391,baia,2500,0.04946333333333334,0.01204471806782265,0.006954021218770557,3,0.04250931211456278,0.05641735455210389,28.72,black,391 nm
391,baia,3000,0.03053,0.013604734470029172,0.009619999999999998,2,0.020910000000000005,0.04015,34.464,black,391 nm
391,baia,3500,0.015396666666666666,0.0074550273864911676,0.004304162068406708,3,0.011092504598259958,0.019700828735073374,40.208,black,391 nm
391,baia,4000,0.007605,0.00557907250356186,0.003945,2,0.00366,0.01155,45.952,black,391 nm
391,baia,4500,0.003523333333333333,0.0025399671913891595,0.001466450741681349,3,0.0020568825916519842,0.0049897840750146825,51.696,black,391 nm
391,baia,500,0.5335066666666667,0.08778314777526114,0.050681623998359716,3,0.48282504266830695,0.5841882906650264,5.744,black,391 nm
391,baia,5000,0.00351,NA,NA,1,NA,NA,57.44,black,391 nm
391,baia,5500,4.895139999999999e-4,8.719525171131738e-5,5.034220204758627e-5,3,4.3917179795241364e-4,5.398562020475861e-4,63.184,black,391 nm
391,baia,6000,2.22269e-4,NA,NA,1,NA,NA,68.928,black,391 nm
391,baia,6500,5.775096666666667e-5,1.1036865697662237e-4,6.37213738155504e-5,3,-5.970407148883725e-6,1.2147234048221706e-4,74.672,black,391 nm
391,baia,7000,-6.828746666666666e-5,4.693915953288185e-5,2.7100336391844127e-5,3,-9.538780305851079e-5,-4.118713027482253e-5,80.416,black,391 nm
391,distilled,1000,0.99869,NA,NA,1,NA,NA,11.488,distilled,391 nm
391,distilled,10000,0.9989,NA,NA,1,NA,NA,114.88,distilled,391 nm
391,distilled,2000,0.99725,NA,NA,1,NA,NA,22.976,distilled,391 nm
391,distilled,4000,0.99736,NA,NA,1,NA,NA,45.952,distilled,391 nm
391,distilled,6000,0.99851,NA,NA,1,NA,NA,68.928,distilled,391 nm
391,distilled,8000,0.9934,NA,NA,1,NA,NA,91.904,distilled,391 nm
391,ivinhema,1000,0.6388699999999999,0.029973863614822845,0.0173054182266711,3,0.6215645817733289,0.656175418226671,11.488,white,391 nm
391,ivinhema,2000,0.39175666666666664,0.004014154124262461,0.0023175729642115786,3,0.38943909370245505,0.39407423963087823,22.976,white,391 nm
391,ivinhema,250,0.8292,0.01825678777879613,0.010540561338625815,3,0.8186594386613743,0.8397405613386258,2.872,white,391 nm
391,ivinhema,3000,0.23234333333333332,0.007044326322178248,0.004067043698369178,3,0.22827628963496413,0.2364103770317025,34.464,white,391 nm
391,ivinhema,4000,0.12211333333333334,0.009397921756076361,0.005425892655693728,3,0.11668744067763961,0.12753922598902706,45.952,white,391 nm
391,ivinhema,500,0.7661266666666667,0.027433560347379864,0.01583877345138961,3,0.7502878932152771,0.7819654401180564,5.744,white,391 nm
391,ivinhema,5000,0.07403666666666667,0.009666547125697637,0.005580983585155734,3,0.06845568308151093,0.07961765025182241,57.44,white,391 nm
391,ivinhema,6000,0.04276666666666667,0.007266376905537817,0.004195244662445539,3,0.03857142200422113,0.046961911329112205,68.928,white,391 nm
391,ivinhema,7000,0.02385666666666667,0.004192163323790396,0.0024203466234772614,3,0.021436320043189405,0.02627701329014393,80.416,white,391 nm
391,ivinhema,8000,0.0133,0.002654411422519124,0.0015325251493314338,3,0.011767474850668565,0.014832525149331434,91.904,white,391 nm
391,ivinhema,9000,0.007413333333333333,8.712251909428084e-4,5.030020985156135e-4,3,0.0069103312348177195,0.007916335431848947,103.392,white,391 nm
391,parana,1000,0.8520066666666667,0.06172227258723819,0.03563537069323743,3,0.8163712959734293,0.8876420373599041,11.488,clean,391 nm
391,parana,10000,0.17311666666666667,0.05885775423283949,0.03398154025022672,3,0.13913512641643994,0.2070982069168934,114.88,clean,391 nm
391,parana,2000,0.7048833333333333,0.0918557240096301,0.053032926983567916,3,0.6518504063497654,0.7579162603169012,22.976,clean,391 nm
391,parana,4000,0.47481666666666666,0.08640019058620953,0.049883173292983043,3,0.42493349337368364,0.5246998399596497,45.952,clean,391 nm
391,parana,500,0.93862,0.013645262914286437,0.007878096216726492,3,0.9307419037832735,0.9464980962167265,5.744,clean,391 nm
391,parana,6000,0.3029233333333333,0.07480938599756941,0.04319121914360732,3,0.25973211418972597,0.3461145524769407,68.928,clean,391 nm
391,parana,8000,0.22427,0.0570304295968389,0.03292653387973494,3,0.19134346612026507,0.25719653387973496,91.904,clean,391 nm
392,baia,1000,0.30976333333333333,0.05923584247171078,0.03419982959671649,3,0.27556350373661687,0.3439631629300498,11.488,black,392 nm
392,baia,1500,0.18138666666666667,0.03931730068727166,0.022699854135605754,3,0.15868681253106093,0.2040865208022724,17.232,black,392 nm
392,baia,2000,0.092195,0.018363563107414636,0.012984999999999997,2,0.07921,0.10518,22.976,black,392 nm
392,baia,250,0.6953833333333334,0.1443680052273818,0.08335090668039818,3,0.6120324266529351,0.7787342400137316,2.872,black,392 nm
392,baia,2500,0.05149333333333333,0.011823596463569506,0.006826356601031362,3,0.044666976732301966,0.05831968993436469,28.72,black,392 nm
392,baia,3000,0.032215,0.014120922420295355,0.009985,2,0.02223,0.0422,34.464,black,392 nm
392,baia,3500,0.01638,0.007775043408238954,0.004488923404707785,3,0.011891076595292214,0.020868923404707786,40.208,black,392 nm
392,baia,4000,0.008135,0.00587605735166021,0.004155,2,0.00398,0.012289999999999999,45.952,black,392 nm
392,baia,4500,0.0038233333333333335,0.0026892440077712055,0.0015526357518032936,3,0.0022706975815300397,0.005375969085136627,51.696,black,392 nm
392,baia,500,0.53866,0.0883304075616093,0.050997584583324485,3,0.48766241541667554,0.5896575845833245,5.744,black,392 nm
392,baia,5000,0.00381,NA,NA,1,NA,NA,57.44,black,392 nm
392,baia,5500,5.487003333333333e-4,9.450810380244297e-5,5.4564279170941547e-5,3,4.941360541623917e-4,6.032646125042749e-4,63.184,black,392 nm
392,baia,6000,2.53492e-4,NA,NA,1,NA,NA,68.928,black,392 nm
392,baia,6500,7.624529333333333e-5,1.1037958744982757e-4,6.372768452719779e-5,3,1.2517608806135539e-5,1.3997297786053114e-4,74.672,black,392 nm
392,baia,7000,-5.788507e-5,4.8589111559192966e-5,2.8052936638384818e-5,3,-8.593800663838482e-5,-2.983213336161518e-5,80.416,black,392 nm
392,distilled,1000,0.99933,NA,NA,1,NA,NA,11.488,distilled,392 nm
392,distilled,10000,0.99865,NA,NA,1,NA,NA,114.88,distilled,392 nm
392,distilled,2000,0.99806,NA,NA,1,NA,NA,22.976,distilled,392 nm
392,distilled,4000,0.99797,NA,NA,1,NA,NA,45.952,distilled,392 nm
392,distilled,6000,0.99869,NA,NA,1,NA,NA,68.928,distilled,392 nm
392,distilled,8000,0.99402,NA,NA,1,NA,NA,91.904,distilled,392 nm
392,ivinhema,1000,0.64238,0.02979717604069216,0.017203407608184288,3,0.6251765923918157,0.6595834076081842,11.488,white,392 nm
392,ivinhema,2000,0.3947833333333333,0.0037335550529399492,0.0021555690148491674,3,0.3926277643184842,0.39693890234818247,22.976,white,392 nm
392,ivinhema,250,0.8300299999999999,0.02012793829481798,0.011620870592745339,3,0.8184091294072546,0.8416508705927452,2.872,white,392 nm
392,ivinhema,3000,0.23528333333333334,0.006011258880911161,0.0034706019330625875,3,0.23181273140027076,0.23875393526639593,34.464,white,392 nm
392,ivinhema,4000,0.12337666666666668,0.009169243880131744,0.005293865422459391,3,0.11808280124420728,0.12867053208912607,45.952,white,392 nm
392,ivinhema,500,0.7674133333333333,0.024568802032930617,0.014184804467379117,3,0.75322852886595415,0.7815981378007124,5.744,white,392 nm
392,ivinhema,5000,0.07579666666666666,0.00940567027560149,0.005430366265527382,3,0.07036630040113928,0.08122703293219405,57.44,white,392 nm
392,ivinhema,6000,0.04400333333333333,0.007306170907755535,0.004218219740338071,3,0.03978511359299526,0.0482215530736714,68.928,white,392 nm
392,ivinhema,7000,0.024653333333333333,0.004246814492455884,0.002451899490417809,3,0.022201433842915525,0.02710523282375114,80.416,white,392 nm
392,ivinhema,8000,0.0138,0.002696238120048004,0.0015566738044090458,3,0.012243326195590954,0.015356673804409046,91.904,white,392 nm
392,ivinhema,9000,0.007743333333333333,9.094137305612517e-4,5.250502621442805e-4,3,0.007218283071189053,0.008268383595477614,103.392,white,392 nm
392,parana,1000,0.8563999999999999,0.06146777041669889,0.03548843379656722,3,0.8209115662034328,0.8918884337965671,11.488,clean,392 nm
392,parana,10000,0.17779333333333333,0.060633733460288705,0.03500690233526971,3,0.14278643099806362,0.21280023566860304,114.88,clean,392 nm
392,parana,2000,0.7096233333333334,0.09198392268942077,0.05310694252585481,3,0.6565163908074786,0.7627302758591882,22.976,clean,392 nm
392,parana,4000,0.48041,0.08682927444128506,0.050130904972215826,3,0.43027909502778416,0.5305409049722158,45.952,clean,392 nm
392,parana,500,0.9432666666666667,0.013123133518079156,0.007576644669274402,3,0.9356900219973923,0.9508433113359411,5.744,clean,392 nm
392,parana,6000,0.3044633333333333,0.07522742607143577,0.043432574692786115,3,0.2610307586405472,0.3478959080261194,68.928,clean,392 nm
392,parana,8000,0.22540000000000002,0.05651346388251211,0.03262806358540656,3,0.19277193641459345,0.2580280635854066,91.904,clean,392 nm
393,baia,1000,0.31521333333333335,0.05990658923134694,0.034587085418950496,3,0.28062624791438284,0.34980041875228385,11.488,black,393 nm
393,baia,1500,0.18587333333333333,0.040018908447549295,0.023104927564867574,3,0.16276840576846577,0.2089782608982009,17.232,black,393 nm
393,baia,2000,0.094885,0.018603979413018064,0.013154999999999998,2,0.08173,0.10804,22.976,black,393 nm
393,baia,250,0.6983400000000001,0.14455901113386188,0.08346118399192128,3,0.6148788160080788,0.7818011839919213,2.872,black,393 nm
393,baia,2500,0.05365,0.011571814896549288,0.006680990445535253,3,0.04696900955446475,0.060330990445535256,28.72,black,393 nm
393,baia,3000,0.03392,0.014594683963690342,0.01032,2,0.0236,0.04424,34.464,black,393 nm
393,baia,3500,0.01741,0.008111645948881151,0.004683260972157471,3,0.012726739027842528,0.02209326097215747,40.208,black,393 nm
393,baia,4000,0.00869,0.006180113267570425,0.00437,2,0.00432,0.013059999999999999,45.952,black,393 nm
393,baia,4500,0.0041466666666666666,0.002855596843627149,0.0016486796063651802,3,0.002497987060301486,0.005795346273031847,51.696,black,393 nm
393,baia,500,0.5435333333333333,0.08866728897024732,0.05119208315528663,3,0.4923412501780467,0.59472541648862,5.744,black,393 nm
393,baia,5000,0.00413,NA,NA,1,NA,NA,57.44,black,393 nm
393,baia,5500,6.146123333333333e-4,1.063136266399248e-4,6.138020095908596e-5,3,5.532321323742474e-4,6.759925342924193e-4,63.184,black,393 nm
393,baia,6000,2.8459e-4,NA,NA,1,NA,NA,68.928,black,393 nm
393,baia,6500,9.422615666666666e-5,1.1492176787095052e-4,6.635011361604097e-5,3,2.787604305062569e-5,1.6057627028270762e-4,74.672,black,393 nm
393,baia,7000,-4.7816866666666666e-5,5.0366100619199555e-5,2.9078881750526643e-5,3,-7.68957484171933e-5,-1.8737984916140023e-5,80.416,black,393 nm
393,distilled,1000,0.99951,NA,NA,1,NA,NA,11.488,distilled,393 nm
393,distilled,10000,0.99833,NA,NA,1,NA,NA,114.88,distilled,393 nm
393,distilled,2000,0.99849,NA,NA,1,NA,NA,22.976,distilled,393 nm
393,distilled,4000,0.99814,NA,NA,1,NA,NA,45.952,distilled,393 nm
393,distilled,6000,0.99832,NA,NA,1,NA,NA,68.928,distilled,393 nm
393,distilled,8000,0.99419,NA,NA,1,NA,NA,91.904,distilled,393 nm
393,ivinhema,1000,0.64579,0.029662966810486066,0.017125921872997066,3,0.6286640781270029,0.6629159218729971,11.488,white,393 nm
393,ivinhema,2000,0.39791,0.0038232970065115103,0.002207381555901311,3,0.39570261844409865,0.4001173815559013,22.976,white,393 nm
393,ivinhema,250,0.8307599999999999,0.022101242046545698,0.012760158044998235,3,0.8179998419550017,0.8435201580449981,2.872,white,393 nm
393,ivinhema,3000,0.23827666666666666,0.005203482808017466,0.003004232199932474,3,0.23527243446673418,0.24128089886659915,34.464,white,393 nm
393,ivinhema,4000,0.12482,0.009042217648342689,0.005220526793341836,3,0.11959947320665816,0.13004052679334183,45.952,white,393 nm
393,ivinhema,500,0.7686633333333334,0.022213379601792597,0.012824900692706299,3,0.7558384326406271,0.7814882340260396,5.744,white,393 nm
393,ivinhema,5000,0.07795,0.008824097687582567,0.00509459517528135,3,0.07285540482471865,0.08304459517528136,57.44,white,393 nm
393,ivinhema,6000,0.045263333333333336,0.007352498441572994,0.0042449669544584725,3,0.04101836637887486,0.04950830028779181,68.928,white,393 nm
393,ivinhema,7000,0.025483333333333334,0.004322572536503387,0.002495638417541914,3,0.022987694915791418,0.02797897175087525,80.416,white,393 nm
393,ivinhema,8000,0.014326666666666666,0.002725295091055891,0.0015734498544422845,3,0.012753216812224383,0.01590011652110895,91.904,white,393 nm
393,ivinhema,9000,0.008086666666666666,9.464847243000451e-4,5.464532103584998e-4,3,0.007540213456308165,0.008633119877025166,103.392,white,393 nm
393,parana,1000,0.86059,0.061394081962352055,0.03544588974761391,3,0.8251441102523861,0.8960358897476138,11.488,clean,393 nm
393,parana,10000,0.18247333333333332,0.06244726762103634,0.036053946771161936,3,0.14641938656217138,0.21852728010449526,114.88,clean,393 nm
393,parana,2000,0.71405,0.09215610885882712,0.053206354257112294,3,0.6608436457428877,0.7672563542571122,22.976,clean,393 nm
393,parana,4000,0.48541333333333336,0.08706801728151009,0.05026874321528684,3,0.4351445901180465,0.5356820765486202,45.952,clean,393 nm
393,parana,500,0.94739,0.012451060195822697,0.007188622955754469,3,0.9402013770442454,0.9545786229557545,5.744,clean,393 nm
393,parana,6000,0.30607666666666666,0.07573582529644296,0.04372609912219982,3,0.26235056754446684,0.3498027657888665,68.928,clean,393 nm
393,parana,8000,0.22654333333333332,0.056071552799377096,0.03237292610260068,3,0.19417040723073264,0.258916259435934,91.904,clean,393 nm
394,baia,1000,0.3209533333333333,0.060299670258910476,0.034814030856027633,3,0.2861393024773057,0.35576736418936095,11.488,black,394 nm
394,baia,1500,0.19049333333333332,0.0402950819993375,0.02326437643933555,3,0.16722895689399778,0.21375770977266886,17.232,black,394 nm
394,baia,2000,0.097855,0.01895753280361134,0.013405,2,0.08445,0.11126,22.976,black,394 nm
394,baia,250,0.7016666666666667,0.14392285861993337,0.083093901166759,3,0.6185727654999077,0.7847605678334256,2.872,black,394 nm
394,baia,2500,0.05593666666666667,0.011336861705663231,0.006545340157530227,3,0.04939132650913644,0.0624820068241969,28.72,black,394 nm
394,baia,3000,0.035715,0.015026019100214134,0.010624999999999999,2,0.025089999999999998,0.04633999999999999,34.464,black,394 nm
394,baia,3500,0.018496666666666668,0.008465142251216654,0.00488735215746841,3,0.013609314509198257,0.02338401882413508,40.208,black,394 nm
394,baia,4000,0.009315,0.006484169183480641,0.004585,2,0.004730000000000001,0.0139,45.952,black,394 nm
394,baia,4500,0.0045,0.0030256073770401864,0.0017468352335962692,3,0.00275316476640373,0.006246835233596269,51.696,black,394 nm
394,baia,500,0.5490833333333334,0.0885049661506818,0.05109836603171486,3,0.4979849673016185,0.6001816993650482,5.744,black,394 nm
394,baia,5000,0.00448,NA,NA,1,NA,NA,57.44,black,394 nm
394,baia,5500,6.840673333333333e-4,1.1622031329476503e-4,6.709982916603523e-5,3,6.16967504167298e-4,7.511671624993685e-4,63.184,black,394 nm
394,baia,6000,3.17256e-4,NA,NA,1,NA,NA,68.928,black,394 nm
394,baia,6500,1.1525183333333334e-4,1.1882903809012061e-4,6.860597712887544e-5,3,4.6645856204457903e-5,1.838578104622088e-4,74.672,black,394 nm
394,baia,7000,-3.239956666666667e-5,5.2857498194327486e-5,3.0517290811185133e-5,3,-6.29168574778518e-5,-1.882275855481534e-6,80.416,black,394 nm
394,distilled,1000,0.9998,NA,NA,1,NA,NA,11.488,distilled,394 nm
394,distilled,10000,0.9983,NA,NA,1,NA,NA,114.88,distilled,394 nm
394,distilled,2000,0.99926,NA,NA,1,NA,NA,22.976,distilled,394 nm
394,distilled,4000,0.9987,NA,NA,1,NA,NA,45.952,distilled,394 nm
394,distilled,6000,0.99857,NA,NA,1,NA,NA,68.928,distilled,394 nm
394,distilled,8000,0.99515,NA,NA,1,NA,NA,91.904,distilled,394 nm
394,ivinhema,1000,0.6495133333333334,0.02958923002265069,0.017083349918691135,3,0.6324299834146423,0.6665966832520245,11.488,white,394 nm
394,ivinhema,2000,0.40153333333333335,0.0039333234463152745,0.0022709053505399904,3,0.3992624279827934,0.40380423868387333,22.976,white,394 nm
394,ivinhema,250,0.8324733333333333,0.023812604505457465,0.013748213621331964,3,0.8187251197120013,0.8462215469546652,2.872,white,394 nm
394,ivinhema,3000,0.2416,0.00483243209988511,0.002790005973709257,3,0.23880999402629075,0.24439000597370927,34.464,white,394 nm
394,ivinhema,4000,0.12652,0.009155479233770343,0.005285918400177336,3,0.12123408159982266,0.13180591840017733,45.952,white,394 nm
394,ivinhema,500,0.77093,0.02093024844573039,0.012084084574348187,3,0.7588459154256518,0.7830140845743482,5.744,white,394 nm
394,ivinhema,5000,0.0799,0.008806968831556062,0.005084705825643536,3,0.07481529417435646,0.08498470582564353,57.44,white,394 nm
394,ivinhema,6000,0.04665333333333333,0.007448210075805684,0.004300226092247295,3,0.042353107241086034,0.05095355942558063,68.928,white,394 nm
394,ivinhema,7000,0.026353333333333333,0.004414072193942156,0.002548465769394946,3,0.023804867563938386,0.02890179910272828,80.416,white,394 nm
394,ivinhema,8000,0.014916666666666667,0.0027869756606998435,0.0016090611479299898,3,0.013307605518736677,0.016525727814596658,91.904,white,394 nm
394,ivinhema,9000,0.008453333333333334,9.65884741226061e-4,5.576538153530184e-4,3,0.007895679517980316,0.009010987148686351,103.392,white,394 nm
394,parana,1000,0.8647033333333333,0.06116025861074602,0.035310891772621346,3,0.8293924415607119,0.9000142251059546,11.488,clean,394 nm
394,parana,10000,0.18714999999999998,0.06415389933589383,0.03703927105114246,3,0.15011072894885752,0.22418927105114245,114.88,clean,394 nm
394,parana,2000,0.7187,0.09231250132024373,0.0532966474868104,3,0.6654033525131896,0.7719966474868104,22.976,clean,394 nm
394,parana,4000,0.4903,0.08731501818129571,0.050411349251268146,3,0.43988865074873185,0.5407113492512682,45.952,clean,394 nm
394,parana,500,0.95198,0.011811295441229145,0.006819254602471847,3,0.9451607453975281,0.958799254602472,5.744,clean,394 nm
394,parana,6000,0.3082066666666667,0.07650388900790162,0.04416954091276525,3,0.2640371257539014,0.35237620757943194,68.928,clean,394 nm
394,parana,8000,0.22771666666666665,0.055811079843820735,0.0322225419715936,3,0.19549412469507305,0.25993920863826026,91.904,clean,394 nm
395,baia,1000,0.3268933333333333,0.06027400545287606,0.034799213273354966,3,0.29209412005997837,0.36169254660668826,11.488,black,395 nm
395,baia,1500,0.19521666666666668,0.040077328171091116,0.02313865620798043,3,0.17207801045868626,0.2183553228746471,17.232,black,395 nm
395,baia,2000,0.10109499999999999,0.01919794910921476,0.013574999999999997,2,0.08751999999999999,0.11467,22.976,black,395 nm
395,baia,250,0.7053666666666667,0.142808608050542,0.08245058830057618,3,0.6229160783660905,0.7878172549672429,2.872,black,395 nm
395,baia,2500,0.05836333333333333,0.011104874305156871,0.0064114021693992785,3,0.051951931163934054,0.0647747355027326,28.72,black,395 nm
395,baia,3000,0.0376,0.015386643558619276,0.01088,2,0.02672,0.04848,34.464,black,395 nm
395,baia,3500,0.019636666666666667,0.00883831620464743,0.005102804239936225,3,0.01453386242673044,0.024739470906602893,40.208,black,395 nm
395,baia,4000,0.01001,0.006816509370638318,0.00482,2,0.00519,0.01483,45.952,black,395 nm
395,baia,4500,0.004863333333333333,0.0032316146634976967,0.0018657735958875373,3,0.0029975597374457957,0.006729106929220871,51.696,black,395 nm
395,baia,500,0.5545866666666667,0.08751200850930878,0.05052508167017425,3,0.5040615849964925,0.6051117483368409,5.744,black,395 nm
395,baia,5000,0.00485,NA,NA,1,NA,NA,57.44,black,395 nm
395,baia,5500,7.629066666666667e-4,1.2651471219322019e-4,7.30433031412037e-5,3,6.89863363525463e-4,8.359499698078704e-4,63.184,black,395 nm
395,baia,6000,3.61716e-4,NA,NA,1,NA,NA,68.928,black,395 nm
395,baia,6500,1.4020093333333333e-4,1.2256813946215115e-4,7.076474831254457e-5,3,6.943618502078876e-5,2.109656816458779e-4,74.672,black,395 nm
395,baia,7000,-1.8051000000000004e-5,5.6662958735226666e-5,3.271437447886378e-5,3,-5.076537447886378e-5,1.4663374478863773e-5,80.416,black,395 nm
395,distilled,1000,1.00019,NA,NA,1,NA,NA,11.488,distilled,395 nm
395,distilled,10000,0.99851,NA,NA,1,NA,NA,114.88,distilled,395 nm
395,distilled,2000,0.99981,NA,NA,1,NA,NA,22.976,distilled,395 nm
395,distilled,4000,0.99889,NA,NA,1,NA,NA,45.952,distilled,395 nm
395,distilled,6000,0.99814,NA,NA,1,NA,NA,68.928,distilled,395 nm
395,distilled,8000,0.99584,NA,NA,1,NA,NA,91.904,distilled,395 nm
395,ivinhema,1000,0.6536866666666666,0.02965714135471144,0.017122558544537432,3,0.6365641081221292,0.6708092252112041,11.488,white,395 nm
395,ivinhema,2000,0.4055766666666667,0.0038260336294043884,0.002208961545865185,3,0.4033677051208015,0.4077856282125319,22.976,white,395 nm
395,ivinhema,250,0.8347866666666667,0.02442303079745292,0.014100643405335966,3,0.8206860232613307,0.8488873100720027,2.872,white,395 nm
395,ivinhema,3000,0.2452,0.004758476646995351,0.002747307773075314,3,0.2424526922269247,0.2479473077730753,34.464,white,395 nm
395,ivinhema,4000,0.12843666666666667,0.009496322095070975,0.005482704117900619,3,0.12295396254876605,0.13391937078456728,45.952,white,395 nm
395,ivinhema,500,0.7737566666666666,0.020147437388743368,0.011632128399872115,3,0.7621245382667945,0.7853887950665388,5.744,white,395 nm
395,ivinhema,5000,0.08194666666666667,0.008773917787016998,0.0050656237961819095,3,0.07688104287048476,0.08701229046284857,57.44,white,395 nm
395,ivinhema,6000,0.048183333333333335,0.007696397425635797,0.004443517125481171,3,0.04373981620785217,0.0526268504588145,68.928,white,395 nm
395,ivinhema,7000,0.027276666666666668,0.004496235462398887,0.0025959027545559388,3,0.02468076391211073,0.029872569421222607,80.416,white,395 nm
395,ivinhema,8000,0.015523333333333333,0.0028624523285695662,0.0016526376224421102,3,0.013870695710891223,0.017175970955775444,91.904,white,395 nm
395,ivinhema,9000,0.008846666666666666,9.835818894903124e-4,5.678712686672726e-4,3,0.008278795397999392,0.00941453793533394,103.392,white,395 nm
395,parana,1000,0.8684133333333334,0.06104957111506465,0.03524698631719378,3,0.8331663470161396,0.9036603196505272,11.488,clean,395 nm
395,parana,10000,0.19171333333333332,0.06568560446043968,0.03792360141711813,3,0.1537897319162152,0.22963693475045144,114.88,clean,395 nm
395,parana,2000,0.7227899999999999,0.09243460445093062,0.05336714376218137,3,0.6694228562378186,0.7761571437621813,22.976,clean,395 nm
395,parana,4000,0.4950333333333333,0.08782573104354632,0.05070620945976714,3,0.4443271238735662,0.5457395427931004,45.952,clean,395 nm
395,parana,500,0.9557766666666667,0.011339454719400455,0.006546837234709425,3,0.9492298294319573,0.9623235039013761,5.744,clean,395 nm
395,parana,6000,0.31061666666666665,0.07734955806811915,0.044657788172327184,3,0.26595887849433947,0.35527445483899384,68.928,clean,395 nm
395,parana,8000,0.22888999999999998,0.05569754393148767,0.03215699198204541,3,0.19673300801795457,0.2610469919820454,91.904,clean,395 nm
396,baia,1000,0.33297333333333334,0.05952951396856297,0.03436938091447742,3,0.2986039524188559,0.3673427142478108,11.488,black,396 nm
396,baia,1500,0.20063999999999999,0.039988624632512675,0.023087443196104094,3,0.1775525568038959,0.22372744319610408,17.232,black,396 nm
396,baia,2000,0.10468,0.019586857838867367,0.01385,2,0.09083,0.11853,22.976,black,396 nm
396,baia,250,0.7094933333333333,0.1406747896153868,0.08121862765263754,3,0.6282747056806958,0.7907119609859709,2.872,black,396 nm
396,baia,2500,0.060930000000000005,0.010896435196888937,0.006291059794131141,3,0.05463894020586886,0.06722105979413115,28.72,black,396 nm
396,baia,3000,0.039595000000000005,0.01570484161015322,0.011104999999999999,2,0.02849000000000001,0.0507,34.464,black,396 nm
396,baia,3500,0.020929999999999997,0.009334329113546404,0.005389177426410577,3,0.01554082257358942,0.026319177426410573,40.208,black,396 nm
396,baia,4000,0.010724999999999998,0.007162991693419725,0.005064999999999998,2,0.00566,0.01579,45.952,black,396 nm
396,baia,4500,0.005276666666666667,0.0034435059653401697,0.001988109096045229,3,0.0032885575706214382,0.0072647757627118965,51.696,black,396 nm
396,baia,500,0.56059,0.08572721096594706,0.04949462832806537,3,0.5110953716719346,0.6100846283280654,5.744,black,396 nm
396,baia,5000,0.00527,NA,NA,1,NA,NA,57.44,black,396 nm
